Device,timestamp,ax,ay,az,gx,gy,gz,activity
A, 1669931, -1.002075, 0.008911, 0.183472, 37.963867, 5.004883, 3.051759,falling
B, 225095, -0.959595, 0.000732, -0.286133, 29.357918, 11.840824, 8.422852,falling
A, 1669951, -0.991577, 0.028687, 0.151489, 28.076180, 7.812502, 4.577637,falling
B, 225115, -0.934082, -0.028564, -0.338867, 33.203125, 13.244633, 8.789063,falling
A, 1669971, -0.979736, 0.106934, 0.161621, 46.875015, 6.408693, 3.234864,falling
B, 225135, -0.908081, 0.049805, -0.398193, 53.100601, 13.366703, 16.662598,falling
A, 1669991, -0.981812, 0.100586, 0.145874, 63.293472, 5.187988, 2.136230,falling
B, 225155, -0.905884, 0.063232, -0.394653, 60.058609, 14.038090, 19.409180,falling
A, 1670011, -0.987671, 0.044434, 0.085571, 57.067886, 7.141115, 3.906251,falling
B, 225175, -0.922485, -0.020752, -0.364746, 43.518066, 15.625004, 12.023930,falling
A, 1670031, -0.982910, 0.053223, 0.047607, 34.790039, 10.681152, 6.164553,falling
B, 225195, -0.928467, -0.056641, -0.324829, 28.198250, 16.662598, 5.371094,falling
A, 1670051, -0.964844, 0.150269, 0.032471, 28.991707, 11.657719, 5.859377,falling
B, 225215, -0.900757, -0.060303, -0.407104, 31.616219, 17.028809, 6.103518,falling
A, 1670071, -0.962158, 0.207886, 0.065186, 42.236328, 11.108402, 3.540040,falling
B, 225235, -0.866211, -0.035156, -0.495117, 50.537125, 16.906738, 13.427738,falling
A, 1670091, -0.967407, 0.175293, -0.018799, 55.236832, 11.047363, 1.464844,falling
B, 225255, -0.873169, 0.025146, -0.449341, 65.612793, 16.052246, 19.653320,falling
A, 1670111, -0.970947, 0.119751, -0.172485, 71.594238, 7.690432, 0.366211,falling
B, 225275, -0.862061, -0.025024, -0.469849, 76.538086, 15.075687, 24.658211,falling
A, 1670131, -0.998901, -0.001343, -0.187866, 87.341309, 2.319336, 1.220703,falling
B, 225295, -0.850098, -0.111694, -0.507202, 84.106445, 14.587406, 28.076180,falling
A, 1670151, -1.017212, -0.078979, -0.175537, 83.374023, 3.295899, 3.173829,falling
B, 225315, -0.878052, -0.220337, -0.468140, 70.983887, 15.258793, 24.047859,falling
A, 1670171, -1.015137, -0.105957, -0.232666, 57.434097, 7.019045, 5.981447,falling
B, 225335, -0.915283, -0.247803, -0.370117, 45.654312, 17.211914, 15.136723,falling
A, 1670191, -0.993652, -0.047119, -0.258423, 45.715347, 7.568361, 5.676271,falling
B, 225355, -0.927124, -0.264282, -0.355103, 43.029785, 16.906738, 15.075687,falling
A, 1670211, -1.026489, -0.215698, -0.084595, 49.377457, 5.920412, 3.356935,falling
B, 225375, -0.962036, -0.319214, -0.285645, 47.912613, 20.019531, 20.996094,falling
A, 1670231, -1.072144, -0.535645, 0.120117, 51.940933, 8.117676, 5.126953,falling
B, 225395, -0.961426, -0.296387, -0.260986, 53.649918, 23.254402, 24.902351,falling
A, 1670251, -1.094238, -0.804932, 0.144043, 63.598648, 8.605957, 14.526371,falling
B, 225415, -0.994019, -0.220215, -0.197998, 48.584000, 28.076180, 25.390633,falling
A, 1670271, -1.082031, -0.880615, 0.134277, 57.067886, 10.620117, 24.230965,falling
B, 225435, -1.069336, -0.242065, 0.019165, 47.668472, 36.254883, 30.212410,falling
A, 1670291, -1.071045, -0.986938, 0.379883, 56.762711, 12.268070, 30.090340,falling
B, 225455, -1.211060, -0.374268, 0.298340, 70.861816, 51.940933, 52.063004,falling
A, 1670311, -1.120117, -1.673340, 1.143921, 72.509766, 24.658211, 40.527344,falling
B, 225475, -1.132813, -0.430786, 0.261475, 86.791992, 64.331055, 66.101074,falling
A, 1670331, -1.009399, -1.821655, 0.955078, 32.165527, 42.663574, 61.340347,falling
B, 225495, -1.015503, -0.393188, 0.029663, 13.000492, 62.866226, 24.230965,falling
A, 1670351, -0.774780, -0.686646, 0.210571, -15.319828, 47.973648, 80.993652,falling
B, 225515, -0.614258, 0.326904, -0.457886, -22.949226, 49.865738, -19.775391,falling
A, 1670371, -0.430176, 0.270752, -0.361694, 39.611816, 27.465828, 54.260269,falling
B, 225535, -0.881592, -0.206299, -0.197510, -12.268070, 80.017090, 2.746582,falling
A, 1670391, -0.633179, 0.370361, 0.252808, 23.254402, 40.527344, 57.250992,falling
B, 225555, -0.754395, -0.061279, -0.251709, 88.134766, 69.824219, 62.561050,falling
A, 1670411, -0.561157, 0.358765, 0.197632, 105.407745, 40.344238, 48.278824,falling
B, 225575, -0.651489, -0.454346, -0.473267, 81.542969, 78.369141, 50.537125,falling
A, 1670431, -0.525024, -0.048950, -0.011108, 65.002441, 47.973648, 49.133316,falling
B, 225595, -0.606812, -0.221924, -0.494751, -5.737307, 82.458496, 7.507326,falling
A, 1670451, -0.567139, -0.204834, 0.112061, -15.441898, 59.143082, 61.645523,falling
B, 225615, -0.659302, 0.214966, -0.324829, -41.625977, 85.144043, -7.934572,falling
A, 1670471, -0.443604, 0.044556, 0.022339, -49.316422, 67.626953, 66.711426,falling
B, 225635, -0.550537, -0.031250, -0.418457, -65.429688, 88.439941, -12.573246,falling
A, 1670491, -0.425659, -0.024780, 0.187988, -73.303223, 70.190430, 74.401855,falling
B, 225655, -0.516357, -0.199219, -0.512451, -96.191437, 93.811066, -22.705086,falling
A, 1670511, -0.338257, 0.116455, 0.220337, -94.116241, 79.772949, 77.941895,falling
B, 225675, -0.540405, -0.147949, -0.352295, -104.126007, 96.862823, -24.353035,falling
A, 1670531, -0.279419, 0.161743, 0.046997, -97.534210, 79.650879, 78.125000,falling
B, 225695, -0.527832, -0.008667, -0.244507, -107.177765, 98.693878, -21.667480,falling
A, 1670551, -0.277222, 0.009766, 0.065186, -103.210480, 77.331543, 80.810547,falling
B, 225715, -0.435059, -0.006836, -0.373047, -128.784180, 101.440460, -25.695808,falling
A, 1670571, -0.227173, -0.183228, 0.189087, -140.380859, 82.397461, 90.759308,falling
B, 225735, -0.350830, 0.001465, -0.436768, -172.912598, 105.468781, -38.513184,falling
A, 1670591, -0.130371, -0.186646, 0.192993, -190.673889, 90.087921, 104.126007,falling
B, 225755, -0.336060, 0.047485, -0.303101, -215.026917, 109.191925, -47.424332,falling
A, 1670611, -0.006836, -0.082275, 0.128174, -225.463928, 90.148956, 114.624054,falling
B, 225775, -0.289795, 0.012939, -0.206055, -255.554260, 109.436066, -47.424332,falling
A, 1670631, 0.057739, -0.033936, 0.174805, -247.741760, 86.120605, 121.887238,falling
B, 225795, -0.213257, -0.013550, -0.231201, -281.677246, 109.252960, -45.959488,falling
A, 1670651, 0.184692, -0.149292, 0.219849, -288.513184, 81.420898, 134.338379,falling
B, 225815, -0.153442, 0.087036, -0.149658, -316.894531, 108.093292, -49.255386,falling
A, 1670671, 0.289307, -0.236938, 0.147461, -327.392578, 74.890137, 145.812988,falling
B, 225835, -0.097900, 0.202148, -0.027588, -363.403442, 104.370148, -57.250992,falling
A, 1670691, 0.376953, -0.280518, 0.171997, -375.671509, 65.246582, 158.020020,falling
B, 225855, -0.063721, 0.185425, 0.041626, -415.527466, 92.834503, -64.453125,falling
A, 1670711, 0.466675, -0.215698, 0.209961, -427.551392, 55.664078, 164.978027,falling
B, 225875, -0.062500, 0.261719, 0.159546, -461.547974, 78.857422, -64.514160,falling
A, 1670731, 0.548096, -0.110596, 0.210693, -463.562134, 39.978027, 163.513184,falling
B, 225895, -0.014771, 0.338013, 0.151367, -492.431763, 58.837906, -64.086914,falling
A, 1670751, 0.606323, 0.012573, 0.122803, -472.900513, 19.042969, 157.531738,falling
B, 225915, -0.032959, 0.898804, 0.262939, -496.704224, 22.033691, -73.547363,falling
A, 1670771, 0.675781, -0.254517, -0.206665, -434.204224, -18.066406, 147.583008,falling
B, 225935, 0.013794, 0.811157, 0.087280, -486.145142, -18.554688, -68.237305,falling
A, 1670791, 0.633911, -0.333984, 0.094360, -435.180786, -45.410172, 143.676758,falling
B, 225955, -0.105347, 0.154663, 0.171265, -491.272095, -63.354507, -45.593277,falling
B, 225975, -0.226074, 0.354980, 0.310791, -490.173462, -70.861816, -30.090340,falling
B, 225995, -0.125000, 0.449219, 0.221802, -477.234009, -89.843781, -45.715347,falling
B, 226015, -0.378052, 0.404907, 0.538696, -432.129028, -109.191925, -52.734390,falling
B, 226035, -0.113281, -0.006836, -0.050049, -465.698364, -169.555664, -81.359863,falling
A, 1670851, 0.860107, 0.189087, -0.088867, -457.763794, -85.754395, 57.373062,falling
A, 1670871, 0.626953, -0.250488, 0.228638, -451.049927, -101.440460, 26.916512,falling
A, 1670891, 0.761353, -0.116211, 0.187012, -465.759399, -84.350586, 8.911133,falling
B, 226055, -0.429443, 0.874146, 0.837769, -363.586548, -131.164551, -95.275909,falling
A, 1670911, 1.201416, 0.604736, -0.555908, -331.176758, -108.642609, -42.297363,falling
B, 226075, 0.550781, 1.947754, 2.159546, 179.565491, -688.354492, 99.121124,falling
A, 1670931, 1.413452, -0.704346, -0.032227, -383.545044, -252.014221, -69.335938,falling
B, 226095, -0.008057, 0.869263, 0.181274, -410.522583, 96.374542, -80.688477,falling
A, 1670951, 1.474243, 1.134888, 1.035034, 214.599670, -116.760284, 32.409668,falling
B, 226115, -1.243896, 1.223022, 1.328613, 22.827156, 18.493652, -624.328613,falling
A, 1670971, -0.596680, -2.581543, 1.046387, 440.918091, -198.059143, -1.525879,falling
B, 226135, 0.334351, -0.865601, -1.088623, 214.904846, -136.840820, 67.382813,falling
A, 1670991, -0.033813, 0.785767, 0.022705, 39.611816, 61.767593, -74.401855,falling
B, 226155, -1.259766, 0.008545, 1.496338, 484.680298, 91.125519, -123.474152,falling
A, 1671011, -0.726318, -2.588745, 1.122559, -241.333069, 10.070801, 95.947296,falling
B, 226175, -0.917603, 0.922729, -0.699463, -209.960999, -13.732914, -105.285675,falling
A, 1671031, 0.599243, 0.844116, -0.846313, -5.371094, -50.476089, 34.179688,falling
B, 226195, 0.590942, -0.118042, 0.047607, 21.118164, -113.525421, -68.420410,falling
B, 226215, -0.670044, -0.428467, 0.196289, 380.554321, -15.869144, 163.513184,falling
B, 226235, 0.572998, 0.574219, 0.102173, 337.341309, -29.602058, 69.519043,falling
B, 226255, -0.480713, -0.104614, -0.002197, 155.822754, -15.930180, 38.574219,falling
B, 226275, -0.371338, -0.891235, 0.558960, 112.426788, 10.437012, 60.668961,falling
B, 226295, 0.236084, 1.017578, -0.121948, 242.553772, -8.850098, 91.064484,falling
A, 1671071, 0.295654, 0.135498, -0.426880, 451.171997, -73.181152, -133.361816,falling
A, 1671091, -0.273926, -1.252441, 0.156616, 308.593750, -62.744156, -13.183598,falling
A, 1671111, -0.016968, 0.307495, -0.343994, 187.194885, -61.645523, 5.554201,falling
A, 1671131, 0.078613, 0.464233, 0.616577, 112.243683, -29.602058, -28.808601,falling
A, 1671151, 0.043945, -0.345459, -0.106689, 219.726624, -43.090820, -28.747566,falling
B, 226315, 0.112183, 0.535156, -0.149414, 195.129456, -36.071777, 42.480469,falling
A, 1671171, -0.012939, 0.286255, 0.040894, 174.621582, -49.438492, 5.981447,falling
B, 226335, -0.368408, -0.739258, 0.444092, 155.273438, -5.737307, 63.598648,falling
B, 226355, 0.164185, -0.180176, -0.032593, 177.856506, 9.826660, 105.468781,falling
B, 226375, -0.514160, 1.174316, 2.026245, 418.029907, 425.293091, -261.291504,falling
B, 226395, 1.412964, 0.882446, -1.506104, 105.102570, -51.513687, 255.371155,falling
B, 226415, -1.091309, 1.437622, 2.160889, 232.360901, -5.371094, 75.683594,falling
A, 1671211, 0.877808, -0.375610, 2.020996, 266.235352, -178.039612, -62.866226,falling
A, 1671231, 0.041748, 0.777466, 2.464844, 24.780281, 69.580078, 63.903824,falling
A, 1671251, 1.414917, 2.492798, 0.074097, 46.447769, 49.682632, -29.785164,falling
A, 1671271, 0.343628, 0.570313, -0.036499, 301.086426, -53.649918, -149.047852,falling
B, 226435, 0.681152, 0.086426, -1.145752, 363.037231, -19.287109, 180.969299,falling
A, 1671291, -0.237793, -1.692993, 0.268921, 277.648926, -25.756844, -59.387222,falling
B, 226455, -0.223633, 1.841553, 0.400391, 131.835938, -16.662598, 26.062019,falling
A, 1671311, 0.060181, 0.005249, -0.769531, 277.893066, -89.172394, 22.155769,falling
B, 226475, 0.015869, -0.573364, -0.124634, 332.458496, -3.540040, 181.579651,falling
A, 1671331, 0.121948, 1.559204, 0.803589, 335.205078, -72.692871, -32.592773,falling
B, 226495, -0.201294, 1.784668, 0.023682, 459.045532, 27.526863, 263.854980,falling
A, 1671351, -0.155273, -0.313110, 0.597900, 450.134399, -112.121613, -24.780281,falling
B, 226515, 0.426147, 0.848022, -0.835449, 318.115234, -48.339859, 166.198730,falling
A, 1671371, 0.992798, 2.594482, 0.712524, 145.690918, -32.409668, -33.996582,falling
B, 226535, 0.724243, 0.638672, -0.762573, 123.962433, -19.470215, 164.733887,falling
A, 1671391, 0.132080, 0.479858, 0.250854, 185.913147, -38.757324, -24.597176,falling
B, 226555, 0.184082, -0.189331, -0.307251, 81.481934, -23.925789, 44.921890,falling
A, 1671411, 0.167358, 1.322388, 0.173950, 75.866699, -19.653320, -14.648441,falling
B, 226575, 0.423706, 0.156372, -1.137939, 62.744156, -12.084965, 22.399910,falling
A, 1671431, 0.024048, 0.381714, -0.293579, 64.392090, -10.070801, -7.873537,falling
B, 226595, 0.374023, 0.471802, -0.824585, -9.338379, 0.488281, -10.192871,falling
A, 1671451, 0.043335, 0.274170, 0.052856, 17.333984, -5.065918, 2.685547,falling
B, 226615, 0.235229, 0.399048, -0.629272, -39.001465, 10.192871, -10.559082,falling
A, 1671471, 0.081421, 0.469360, -0.085449, -57.006851, 13.916019, 13.305668,falling
B, 226635, 0.293823, 0.594238, -0.567017, -55.358902, 22.399910, -12.573246,falling
B, 226655, 0.557495, 0.845215, -0.772461, -55.664078, 7.934572, -18.249512,falling
B, 226675, 0.291504, 0.809082, -0.516724, -65.185547, 6.469728, -28.015144,falling
B, 226695, 0.304077, 0.842041, -0.507813, -0.427246, -0.549316, 0.000000,falling
B, 226715, 0.349243, 0.849854, -0.543579, 22.583015, -3.173829, 8.056641,falling
B, 226735, 0.341309, 0.715454, -0.592896, 26.611336, -4.394531, 9.399414,falling
A, 1671491, 0.353882, 1.621216, -0.290527, -99.548370, 19.836426, 5.249023,falling
A, 1671511, 0.259644, 1.100830, 0.138550, -94.055206, 19.958496, 7.263186,falling
A, 1671531, 0.229248, 1.080322, 0.309082, -21.789551, 1.770020, 1.586915,falling
A, 1671551, 0.260376, 1.130981, 0.221436, 19.531250, -4.760742, -2.563477,falling
A, 1671571, 0.220703, 1.046387, 0.132446, 28.198250, -6.408693, -2.380371,falling
B, 226755, 0.348999, 0.664185, -0.639893, 23.376472, -3.662110, 8.178711,falling
A, 1671591, 0.209229, 0.930542, 0.085449, 23.071297, -5.126953, -2.502441,falling
A, 1671611, 0.197998, 0.955566, 0.097412, 14.160160, -3.906251, -1.770020,falling
B, 226775, 0.349487, 0.633057, -0.677856, 6.103518, -1.037598, 1.403809,falling
A, 1671631, 0.192505, 0.918823, 0.064209, 1.159668, -1.464844, 0.122070,falling
B, 226795, 0.346558, 0.672363, -0.625244, -7.324221, 0.732422, -2.563477,falling
B, 226815, 0.347046, 0.710083, -0.614502, -10.681152, 1.220703, -2.868653,falling
B, 226835, 0.343018, 0.751587, -0.597900, -4.455566, -0.061035, -2.136230,falling
B, 226855, 0.342163, 0.746826, -0.591064, 4.821777, -1.403809, 0.915528,falling
B, 226875, 0.344849, 0.714111, -0.611328, 7.080080, -1.953125, 1.892090,falling
B, 226895, 0.342773, 0.689819, -0.626831, 4.028320, -1.159668, 1.159668,falling
A, 1671651, 0.198364, 0.925781, 0.077148, -11.596684, 1.098633, 0.732422,falling
A, 1671671, 0.223633, 1.037720, 0.121948, -13.183598, 1.464844, 0.976563,falling
A, 1671691, 0.228394, 1.049194, 0.143921, 12.146000, -1.586915, -0.122070,falling
A, 1671711, 0.215698, 1.004639, 0.107788, 6.408693, -2.197266, -0.549316,falling
A, 1671731, 0.208740, 0.973999, 0.105225, 4.821777, -1.831055, -0.427246,falling
A, 1671751, 0.206055, 0.960449, 0.096436, 0.488281, -1.281738, -0.183106,falling
B, 226915, 0.345703, 0.686646, -0.627930, -2.258301, 0.061035, -0.915528,falling
A, 1671771, 0.208862, 0.975952, 0.096802, -5.187988, -0.183106, 0.427246,falling
B, 226935, 0.344604, 0.713379, -0.611694, -5.187988, 0.244141, -1.831055,falling
A, 1671791, 0.217896, 1.007324, 0.117798, -4.943848, -0.122070, 0.305176,falling
B, 226955, 0.374878, 0.734863, -0.606689, 0.061035, -0.610352, -0.244141,falling
A, 1671811, 0.220093, 1.023560, 0.124023, 0.244141, -1.098633, -0.061035,falling
B, 226975, 0.343872, 0.719849, -0.608521, 2.685547, -1.037598, 0.427246,falling
A, 1671831, 0.212769, 0.992554, 0.109009, 2.868653, -1.647950, -0.244141,falling
B, 226995, 0.344482, 0.705200, -0.616699, 2.441406, -1.098633, 0.427246,falling
A, 1671851, 0.211060, 0.981812, 0.103027, 1.159668, -1.281738, -0.122070,falling
B, 227015, 0.343994, 0.702148, -0.620117, -0.061035, -0.549316, -0.305176,falling
A, 1671871, 0.211670, 0.983154, 0.105957, -1.770020, -0.793457, 0.061035,falling
B, 227035, 0.345215, 0.707153, -0.615967, -1.953125, -0.061035, -0.793457,falling
A, 1671891, 0.212891, 0.996094, 0.108765, -2.563477, -0.610352, 0.183106,falling
B, 227055, 0.345337, 0.719604, -0.610962, -1.770020, -0.305176, -0.793457,falling
A, 1671911, 0.216431, 1.005249, 0.115601, -0.915528, -0.854492, 0.061035,falling
B, 227075, 0.344849, 0.725098, -0.609497, 0.427246, -0.732422, -0.122070,falling
A, 1671931, 0.215576, 1.000244, 0.112915, 1.220703, -1.281738, -0.122070,falling
B, 227095, 0.345093, 0.709961, -0.615112, 1.403809, -0.854492, 0.122070,falling
A, 1671951, 0.211182, 0.982178, 0.105103, 0.671387, -1.220703, -0.122070,falling
B, 227115, 0.343750, 0.705566, -0.617432, -0.122070, -0.610352, -0.305176,falling
A, 1671971, 0.212036, 0.986450, 0.106323, -1.159668, -0.854492, 0.061035,falling
B, 227135, 0.344360, 0.710571, -0.615112, -1.159668, -0.366211, -0.610352,falling
A, 1671991, 0.213501, 0.994141, 0.110229, -1.525879, -0.793457, 0.061035,falling
B, 227155, 0.344727, 0.717651, -0.612183, -0.793457, -0.427246, -0.549316,falling
A, 1672011, 0.214111, 0.997559, 0.110962, -0.854492, -0.915528, 0.061035,falling
B, 227175, 0.344604, 0.717651, -0.611328, 0.244141, -0.671387, -0.244141,falling
A, 1672031, 0.214233, 0.995728, 0.111084, -0.061035, -1.098633, 0.000000,falling
B, 227195, 0.344604, 0.713379, -0.613403, 0.793457, -0.732422, -0.061035,falling
A, 1672051, 0.212402, 0.989258, 0.108032, 0.000000, -1.098633, -0.061035,falling
B, 227215, 0.344727, 0.709229, -0.615845, 0.244141, -0.610352, -0.183106,falling
A, 1672071, 0.211914, 0.987793, 0.107422, -0.976563, -0.915528, 0.061035,falling
B, 227235, 0.345459, 0.712646, -0.614380, -0.732422, -0.427246, -0.488281,falling
A, 1672091, 0.214111, 0.994995, 0.110840, -1.159668, -0.854492, 0.061035,falling
B, 227255, 0.345215, 0.716431, -0.613281, -0.366211, -0.549316, -0.427246,falling
A, 1672111, 0.214722, 0.996826, 0.111328, -0.488281, -0.976563, 0.000000,falling
B, 227275, 0.343628, 0.715942, -0.613403, 0.244141, -0.671387, -0.183106,falling
A, 1672131, 0.213379, 0.993652, 0.109253, -0.061035, -1.037598, 0.000000,falling
B, 227295, 0.344604, 0.711792, -0.614502, 0.305176, -0.671387, -0.183106,falling
A, 1672151, 0.212769, 0.990479, 0.107666, -0.305176, -0.976563, 0.000000,falling
B, 227315, 0.344971, 0.710938, -0.615723, -0.122070, -0.549316, -0.305176,falling
A, 1672171, 0.213135, 0.991455, 0.108154, -0.732422, -0.915528, 0.000000,falling
B, 227335, 0.344727, 0.713623, -0.614624, -0.366211, -0.488281, -0.366211,falling
A, 1672191, 0.213989, 0.992798, 0.109253, -0.793457, -0.915528, 0.061035,falling
B, 227355, 0.344849, 0.714722, -0.614014, -0.122070, -0.610352, -0.305176,falling
A, 1672211, 0.214722, 0.995117, 0.109863, -0.549316, -0.976563, 0.000000,falling
B, 227375, 0.344727, 0.713745, -0.613892, 0.183106, -0.610352, -0.244141,falling
B, 227395, 0.344238, 0.712524, -0.615601, 0.000000, -0.610352, -0.244141,falling
A, 1672251, 0.212769, 0.990845, 0.109009, -0.549316, -0.976563, 0.000000,falling
B, 227415, 0.344604, 0.712036, -0.614990, -0.244141, -0.549316, -0.366211,falling
A, 1672271, 0.213867, 0.992798, 0.109253, -0.732422, -0.976563, 0.000000,falling
B, 227435, 0.344116, 0.713867, -0.613770, -0.244141, -0.549316, -0.305176,falling
A, 1672291, 0.213989, 0.993408, 0.109741, -0.549316, -0.976563, 0.000000,falling
B, 227455, 0.343994, 0.715088, -0.614258, -0.061035, -0.610352, -0.305176,falling
A, 1672311, 0.213867, 0.993774, 0.109741, -0.366211, -0.976563, -0.061035,falling
B, 227475, 0.345093, 0.712280, -0.614380, 0.061035, -0.610352, -0.244141,falling
A, 1672331, 0.213623, 0.991577, 0.109375, -0.427246, -0.976563, 0.000000,falling
B, 227495, 0.344482, 0.712646, -0.614868, -0.183106, -0.549316, -0.366211,falling
A, 1672351, 0.213379, 0.992310, 0.109131, -0.610352, -1.037598, 0.000000,falling
B, 227515, 0.344971, 0.713501, -0.613770, -0.244141, -0.549316, -0.305176,falling
A, 1672371, 0.213135, 0.993408, 0.109619, -0.610352, -0.976563, 0.061035,falling
B, 227535, 0.345215, 0.714111, -0.614258, -0.061035, -0.610352, -0.366211,falling
A, 1672391, 0.213257, 0.993774, 0.109863, -0.427246, -0.976563, 0.000000,falling
B, 227555, 0.344849, 0.712646, -0.614502, 0.000000, -0.610352, -0.305176,falling
A, 1672411, 0.213989, 0.992920, 0.109131, -0.427246, -0.976563, 0.000000,falling
B, 227575, 0.345093, 0.712524, -0.615112, -0.061035, -0.549316, -0.305176,falling
A, 1672431, 0.213013, 0.992432, 0.109253, -0.549316, -0.976563, 0.000000,falling
B, 227595, 0.344482, 0.713257, -0.614624, -0.122070, -0.549316, -0.305176,falling
A, 1672451, 0.213013, 0.993164, 0.109741, -0.549316, -0.976563, 0.000000,falling
B, 227615, 0.344360, 0.713989, -0.614014, -0.122070, -0.610352, -0.305176,falling
A, 1672471, 0.213257, 0.993530, 0.109497, -0.549316, -0.976563, 0.000000,falling
B, 227635, 0.345215, 0.712891, -0.614502, -0.061035, -0.610352, -0.305176,falling
A, 1672491, 0.213135, 0.993042, 0.109009, -0.488281, -0.976563, 0.000000,falling
B, 227655, 0.344971, 0.712158, -0.614502, -0.061035, -0.610352, -0.305176,falling
A, 1672511, 0.213257, 0.992065, 0.109497, -0.549316, -0.976563, 0.000000,falling
B, 227675, 0.344604, 0.712402, -0.615112, -0.183106, -0.549316, -0.305176,falling
A, 1672531, 0.213623, 0.993164, 0.109253, -0.549316, -1.037598, 0.000000,falling
B, 227695, 0.345337, 0.712769, -0.614258, -0.122070, -0.549316, -0.305176,falling
A, 1672551, 0.213501, 0.993042, 0.109375, -0.549316, -0.976563, 0.000000,falling
B, 227715, 0.344360, 0.712524, -0.614990, -0.122070, -0.610352, -0.305176,falling
A, 1672571, 0.213013, 0.992676, 0.109619, -0.488281, -0.976563, 0.000000,falling
B, 227735, 0.345459, 0.713623, -0.614990, -0.061035, -0.549316, -0.305176,falling
A, 1672591, 0.213379, 0.991821, 0.110107, -0.549316, -1.037598, 0.000000,falling
B, 227755, 0.344971, 0.713257, -0.614380, -0.122070, -0.549316, -0.305176,falling
A, 1672611, 0.214111, 0.992798, 0.110107, -0.549316, -0.976563, 0.000000,falling
B, 227775, 0.344482, 0.712769, -0.614380, -0.122070, -0.549316, -0.366211,falling
A, 1672631, 0.213623, 0.993164, 0.109619, -0.549316, -0.976563, 0.000000,falling
B, 227795, 0.344727, 0.714355, -0.616089, -0.122070, -0.549316, -0.305176,falling
A, 1672651, 0.213501, 0.993042, 0.110352, -0.488281, -1.037598, 0.000000,falling
B, 227815, 0.344727, 0.713257, -0.615234, -0.122070, -0.610352, -0.305176,falling
A, 1672671, 0.212769, 0.992798, 0.109741, -0.549316, -0.976563, 0.000000,falling
B, 227835, 0.345093, 0.712891, -0.614746, -0.061035, -0.610352, -0.366211,falling
A, 1672691, 0.213135, 0.992920, 0.109253, -0.488281, -1.037598, 0.000000,falling
B, 227855, 0.344727, 0.713257, -0.614746, -0.122070, -0.549316, -0.305176,falling
A, 1672711, 0.212891, 0.992920, 0.110229, -0.488281, -0.976563, 0.000000,falling
B, 227875, 0.344849, 0.712891, -0.615234, -0.122070, -0.549316, -0.305176,falling
A, 1672731, 0.213257, 0.992920, 0.109497, -0.549316, -0.976563, 0.000000,falling
