Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 772955, -0.960815, -0.169800, -0.205933, 37.963867, 42.785645, 10.742188,falling
A, 1159410, -0.938232, 0.036865, 0.507080, 42.541504, 9.399414, 24.047859,falling
B, 772975, -1.039795, -0.062622, -0.055786, 20.324707, 40.832520, 1.037598,falling
A, 1159430, -0.910889, 0.034912, 1.035278, 18.005371, 22.521980, 24.597176,falling
B, 772995, -1.107788, -0.028809, 0.063477, -5.798342, 37.414551, -12.084965,falling
A, 1159450, -0.931885, -0.156738, 1.555054, -26.062019, 45.043961, 24.597176,falling
B, 773015, -1.140869, -0.318848, 0.490112, -73.242188, 46.875015, -34.545898,falling
A, 1159470, -0.946533, -0.725464, 1.477539, -95.397980, 74.218750, 28.198250,falling
B, 773035, -1.028564, -0.605835, 0.524414, -120.605499, 41.809082, -45.227066,falling
A, 1159490, -0.997925, -1.099365, 0.821533, -145.629883, 82.031250, 47.424332,falling
B, 773055, -0.861938, -0.507080, 0.179199, -200.927795, 0.488281, -88.012695,falling
A, 1159510, -0.920654, -1.139038, 0.323853, -175.598145, 78.613281, 68.603516,falling
B, 773075, -0.723022, 0.263550, -0.471436, -236.877502, -18.371582, -112.182648,falling
A, 1159530, -0.645874, -0.003418, 0.130493, -179.382385, 76.538086, 76.843262,falling
B, 773095, -0.775269, 0.211060, -0.632446, -182.922424, -17.395020, -97.106964,falling
A, 1159550, -0.626099, -0.036743, 0.022583, -119.323761, 67.382813, 79.284668,falling
B, 773115, -0.771118, -0.422485, -0.117432, -155.395508, 27.221687, -46.142593,falling
A, 1159570, -0.485596, 0.508057, -0.040649, -130.859375, 68.847656, 72.204590,falling
B, 773135, -0.617554, 0.056641, -0.537109, -62.255875, 77.880859, 6.164553,falling
A, 1159590, -0.477417, 0.462891, -0.022583, -40.283203, 43.823242, 68.237305,falling
B, 773155, -0.607056, -0.146973, -0.582153, -14.587406, 75.927734, 15.014652,falling
A, 1159610, -0.569458, 0.127808, 0.002930, 24.108894, 28.808601, 66.772461,falling
B, 773175, -0.647583, -0.104858, -0.544678, 4.882813, 82.885742, 14.282230,falling
A, 1159630, -0.565796, 0.061890, 0.074097, 48.278824, 26.306160, 67.382813,falling
B, 773195, -0.676270, -0.047119, -0.406006, 1.098633, 85.266113, 13.854984,falling
A, 1159650, -0.540161, 0.010376, -0.047363, 37.475586, 29.052742, 74.584961,falling
B, 773215, -0.672363, -0.103882, -0.336914, -10.559082, 86.303711, 12.634281,falling
A, 1159670, -0.491699, 0.043091, 0.002808, 21.240234, 31.616219, 75.927734,falling
B, 773235, -0.561035, -0.258911, -0.401855, -18.188477, 85.327148, 11.047363,falling
A, 1159690, -0.425293, 0.141846, 0.126465, 15.563969, 36.071777, 77.941895,falling
B, 773255, -0.519287, -0.300171, -0.393311, -17.150879, 88.623077, 8.728027,falling
A, 1159710, -0.355713, 0.090576, 0.088257, 20.935059, 39.855957, 77.819824,falling
B, 773275, -0.513550, -0.160034, -0.334106, -30.517586, 88.134766, 2.624512,falling
A, 1159730, -0.337280, -0.047241, 0.033081, 4.394531, 44.738785, 80.139160,falling
B, 773295, -0.488281, -0.113281, -0.377075, -54.687515, 84.106445, -3.784181,falling
A, 1159750, -0.309570, -0.131592, 0.060669, -25.329597, 50.964371, 87.036133,falling
B, 773315, -0.412354, -0.138672, -0.450073, -82.092285, 79.833984, -11.352543,falling
A, 1159770, -0.233521, -0.142456, 0.114868, -52.490250, 57.678238, 95.397980,falling
B, 773335, -0.348389, -0.142700, -0.430420, -103.637726, 77.270508, -16.540527,falling
A, 1159790, -0.094116, -0.100464, 0.112427, -70.190430, 61.767593, 102.661163,falling
B, 773355, -0.282837, -0.111084, -0.342773, -119.201691, 77.026367, -18.005371,falling
A, 1159810, 0.016968, -0.091919, 0.083618, -84.472656, 63.598648, 108.032257,falling
B, 773375, -0.250122, -0.091919, -0.298828, -136.108398, 75.683594, -18.554688,falling
A, 1159830, 0.093506, -0.115967, 0.085449, -101.257355, 65.124512, 113.403351,falling
B, 773395, -0.186646, -0.044556, -0.277954, -167.541504, 70.495605, -20.629883,falling
A, 1159850, 0.175659, -0.169189, 0.072510, -121.398956, 65.795898, 119.995148,falling
B, 773415, -0.213501, -0.023682, -0.298828, -189.575256, 66.589355, -19.348145,falling
A, 1159870, 0.179443, -0.158691, 0.091919, -142.150879, 65.551758, 127.014191,falling
B, 773435, -0.171753, 0.087280, -0.360229, -214.721741, 61.523453, -20.080566,falling
A, 1159890, 0.266357, -0.305786, 0.109375, -182.067932, 63.903824, 141.723633,falling
B, 773455, -0.139160, 0.089233, -0.349121, -244.323792, 54.321304, -18.615723,falling
A, 1159910, 0.378174, -0.283691, 0.118896, -211.120667, 61.523453, 151.123047,falling
B, 773475, -0.118652, 0.169800, -0.308838, -264.465332, 47.729507, -13.916019,falling
A, 1159930, 0.494629, -0.209961, 0.069580, -226.257385, 53.405777, 158.264160,falling
B, 773495, -0.090698, 0.186523, -0.250854, -279.846191, 41.992188, -5.004883,falling
A, 1159950, 0.576050, -0.188965, 0.055786, -239.135803, 42.907715, 162.902832,falling
B, 773515, -0.109863, 0.171387, -0.179077, -286.132813, 34.606934, 6.103518,falling
A, 1159970, 0.635376, -0.124268, 0.051392, -242.736877, 29.541023, 163.330078,falling
B, 773535, -0.093018, 0.352173, -0.235107, -301.147461, 20.568848, 21.972656,falling
A, 1159990, 0.656494, -0.274414, -0.035034, -252.502502, 15.075687, 164.611816,falling
B, 773555, -0.154785, 0.213989, -0.207031, -306.884766, 6.408693, 30.334480,falling
A, 1160010, 0.654785, -0.229370, 0.050049, -261.474609, 1.159668, 168.090820,falling
B, 773575, -0.135010, 0.294189, -0.096069, -322.998047, -8.239746, 36.926270,falling
A, 1160030, 0.776001, -0.073608, 0.064331, -287.841797, -10.498047, 168.701172,falling
B, 773595, -0.184448, 0.254395, 0.012695, -316.467285, -18.554688, 53.894058,falling
A, 1160050, 0.827881, -0.078125, -0.136353, -277.770996, -29.174812, 152.038574,falling
B, 773615, -0.089600, 0.220581, -0.203857, -334.899902, -43.823242, 52.429214,falling
A, 1160070, 0.852661, -0.014526, 0.229736, -309.936523, -41.076660, 147.338867,falling
B, 773635, -0.187622, 0.399658, 0.055908, -320.739746, -56.152359, 67.321777,falling
A, 1160090, 0.983032, -0.204346, -0.284424, -292.236328, -68.237305, 126.403839,falling
B, 773655, 0.304443, 1.237671, 0.813110, -395.813110, -86.791992, 86.730957,falling
A, 1160110, 1.665649, 1.747437, 1.237061, -45.959488, -167.175293, -32.043457,falling
B, 773675, -0.155762, -0.000732, 1.379761, 1608.459961, 525.634766, 469.238403,falling
A, 1160130, -0.560913, -0.524292, -0.458740, 328.369141, -107.360870, 34.606934,falling
B, 773695, 0.101440, -0.214355, -0.806763, 672.607422, 107.238800, 140.258789,falling
A, 1160150, -0.241577, 0.537598, -0.719604, 425.964478, -206.115784, -2.136230,falling
B, 773715, -0.586914, -0.419189, 2.286133, 684.631348, 282.470703, 292.968750,falling
A, 1160170, 0.754395, 2.201538, 0.925171, 503.662231, -128.479004, -53.527847,falling
B, 773735, 0.405640, -0.026855, 0.606445, 743.408447, 315.612793, 384.887817,falling
A, 1160190, 0.986328, 1.047241, 2.249634, 901.977783, -255.371155, -168.762207,falling
B, 773755, 0.072144, 1.007202, -0.793213, 912.170654, 319.946289, 387.695435,falling
A, 1160210, -0.151001, -1.461182, 2.134521, 958.008057, -226.074280, -118.591339,falling
B, 773775, 0.261353, 0.657349, -0.878662, 661.132813, 250.000061, 298.095703,falling
A, 1160230, -0.130249, -0.339600, 0.806274, 687.805176, -142.639160, -47.729507,falling
B, 773795, -0.664307, 0.639771, 1.510986, 796.020752, 273.742676, 324.951172,falling
A, 1160250, 0.523438, 1.272705, 1.032227, 865.295654, -214.477600, -85.449219,falling
B, 773815, -0.143555, -0.992188, 1.119507, 794.983154, 269.165039, 295.654297,falling
A, 1160270, 0.064453, 0.220947, 1.056763, 843.933350, -199.646057, -119.873077,falling
B, 773835, 0.047241, 0.273804, -0.209106, 669.006348, 191.833557, 249.328674,falling
A, 1160290, -0.191162, -0.864014, 0.569214, 755.920654, -188.171448, -78.002930,falling
B, 773855, -0.547485, -0.319458, 0.353271, 558.532715, 140.930176, 206.726135,falling
A, 1160310, -1.220581, -1.946777, 0.417236, 518.676758, -117.126495, -94.787628,falling
B, 773875, -0.734375, -2.143066, 1.967041, 261.474609, 76.599121, 111.999542,falling
A, 1160330, -0.592407, -2.218384, -0.566528, 190.734924, -70.190430, -61.767593,falling
B, 773895, 0.129517, -1.343262, 2.109863, 162.292480, -28.686531, 73.059082,falling
A, 1160350, -0.297363, -1.405884, 0.673218, 626.525879, -145.446777, -57.556168,falling
B, 773915, -0.932983, 0.088501, 2.349121, 682.617188, 159.667969, 207.336487,falling
A, 1160370, -0.057617, -1.935059, 0.708008, 580.383301, -141.235352, -48.095718,falling
B, 773935, 0.196899, -0.703491, 0.589111, 315.734863, 88.989288, 119.934113,falling
A, 1160390, -0.199829, -1.254517, 1.007690, 370.849731, -87.829590, -36.560059,falling
B, 773955, -0.351807, 0.801758, 0.602539, 336.181641, 92.956573, 103.942902,falling
A, 1160410, -0.016846, -0.323975, 0.428467, 309.997559, -95.031769, -14.831547,falling
B, 773975, -0.259033, -0.471191, 1.151855, 304.260254, 81.726074, 100.830109,falling
A, 1160430, -0.092407, -0.103271, 1.322876, 340.942383, -89.477570, -31.677254,falling
B, 773995, -0.594360, -0.195557, 1.359497, 314.880371, 111.999542, 120.910675,falling
A, 1160450, -0.237915, -1.126831, 1.576294, 320.922852, -80.139160, -41.076660,falling
B, 774015, -0.131470, 0.304321, 0.234619, 273.742676, 92.285187, 96.740753,falling
A, 1160470, -0.080200, -0.758057, 0.987549, 297.485352, -59.936539, -23.864754,falling
B, 774035, -0.287720, 0.457275, 0.490723, 286.926270, 93.017609, 86.059570,falling
A, 1160490, -0.014893, -0.134399, 0.722778, 291.259766, -62.622086, -23.620613,falling
B, 774055, -0.419067, -0.044434, 0.991577, 296.691895, 108.337433, 101.928741,falling
A, 1160510, -0.145630, -0.273071, 1.120483, 286.499023, -54.260269, -32.409668,falling
B, 774075, -0.413452, 0.640625, 0.658447, 305.114746, 107.788116, 107.543976,falling
A, 1160530, -0.054932, -0.382568, 0.835571, 316.284180, -59.814468, -36.254883,falling
B, 774095, -0.592529, 1.047729, 0.980957, 353.759766, 62.683121, 127.136261,falling
A, 1160550, -0.071899, -0.378906, 0.975830, 359.619263, -77.758789, -30.090340,falling
B, 774115, -0.694946, 0.725342, 1.013794, 319.885254, 79.040527, 105.224640,falling
A, 1160570, -0.016846, 0.009399, 1.133179, 348.571777, -80.383301, -30.944832,falling
B, 774135, -0.535889, 0.720215, 0.675659, 312.683105, 99.060089, 111.511261,falling
B, 774155, -0.383423, 0.940674, 0.176758, 313.964844, 91.369659, 103.454620,falling
A, 1160610, 0.038818, 0.188965, 0.973755, 348.327637, -82.702637, -33.081055,falling
B, 774175, -0.317139, 0.835815, 0.180298, 322.875977, 89.172394, 103.576691,falling
A, 1160630, 0.145996, 0.539917, 1.042480, 346.069336, -76.904297, -33.935547,falling
B, 774195, -0.375488, 0.853027, 0.273682, 328.430176, 103.271515, 114.257843,falling
A, 1160650, 0.113770, 0.420898, 0.906250, 337.768555, -79.650879, -38.757324,falling
B, 774215, -0.333374, 0.942505, -0.058838, 330.505371, 107.727081, 120.483429,falling
A, 1160670, 0.067017, 0.583984, 0.900513, 349.792480, -82.580566, -36.132813,falling
B, 774235, -0.305420, 1.078247, -0.160278, 348.266602, 101.257355, 122.802765,falling
A, 1160690, 0.181763, 0.937134, 0.761841, 378.662231, -96.923859, -35.400391,falling
B, 774255, -0.222412, 0.996460, -0.305786, 366.150024, 96.374542, 128.967285,falling
A, 1160710, 0.271973, 1.360107, 0.928833, 374.755981, -100.647003, -41.687012,falling
B, 774275, -0.111206, 0.969116, -0.467896, 360.656860, 90.454132, 122.924835,falling
A, 1160730, 0.299927, 1.251099, 0.642578, 373.474243, -89.599640, -47.668472,falling
B, 774295, 0.021973, 0.912476, -0.821533, 342.895508, 79.833984, 114.563019,falling
A, 1160750, 0.195313, 0.716309, 0.577271, 372.375610, -93.017609, -46.508804,falling
B, 774315, 0.160034, 0.506226, -0.860840, 238.281311, 63.171402, 84.411621,falling
A, 1160770, 0.074463, 0.385864, 0.300293, 185.730042, -46.508804, -12.573246,falling
B, 774335, 0.125977, 0.052490, -0.671265, 107.055695, 35.034180, 36.926270,falling
A, 1160790, 0.016968, 0.683838, 0.117676, 93.078644, -21.545410, -6.164553,falling
B, 774355, 0.070801, 0.284058, -0.815308, 48.461929, 15.563969, 17.883301,falling
A, 1160810, 0.084961, 1.063965, -0.238525, 46.630875, -10.314941, -2.990724,falling
B, 774375, 0.115967, 0.319702, -0.899170, -7.019045, -3.845216, -6.408693,falling
A, 1160830, 0.092529, 0.963013, -0.101318, -17.456055, 2.441406, 0.427246,falling
B, 774395, 0.088379, 0.495850, -0.741943, -55.358902, -17.517090, -21.667480,falling
A, 1160850, 0.111572, 0.760498, 0.000366, -78.735352, 18.127441, 7.751467,falling
B, 774415, 0.048950, 0.520874, -0.732422, -92.651398, -27.465828, -32.775879,falling
A, 1160870, 0.137939, 0.926270, 0.176392, -108.947784, 24.353035, 11.230473,falling
B, 774435, -0.015503, 0.750000, -0.708862, -96.435577, -27.526863, -34.606934,falling
A, 1160890, 0.198242, 1.094482, 0.278076, -105.224640, 23.803719, 9.155273,falling
B, 774455, -0.070557, 0.890991, -0.713989, -67.810059, -15.930180, -22.033691,falling
A, 1160910, 0.171021, 1.058594, 0.314209, -87.097168, 19.775391, 7.019045,falling
B, 774475, -0.083374, 0.860596, -0.622925, -41.809082, -8.239746, -12.023930,falling
A, 1160930, 0.168213, 1.011597, 0.377441, -57.617203, 8.605957, 3.784181,falling
B, 774495, -0.073608, 0.872437, -0.618530, -17.333984, -3.967286, -5.920412,falling
A, 1160950, 0.183838, 1.038940, 0.393555, -8.911133, 0.976563, 0.427246,falling
B, 774515, -0.066162, 0.860596, -0.650513, 7.629396, 1.403809, 2.197266,falling
A, 1160970, 0.170776, 1.004028, 0.358887, 18.066406, -5.310059, -1.892090,falling
B, 774535, -0.050415, 0.786499, -0.640259, 22.399910, 5.126953, 7.202150,falling
A, 1160990, 0.160522, 0.965942, 0.308105, 28.503426, -7.812502, -2.929688,falling
B, 774555, -0.025146, 0.740234, -0.677002, 22.827156, 5.126953, 7.324221,falling
A, 1161010, 0.151245, 0.941284, 0.268921, 23.681648, -6.713869, -2.502441,falling
B, 774575, -0.010010, 0.700317, -0.692261, 14.282230, 2.990724, 4.638672,falling
A, 1161030, 0.146240, 0.931396, 0.242188, 9.826660, -3.479005, -1.037598,falling
B, 774595, -0.012329, 0.696777, -0.680542, -4.943848, -1.953125, -2.136230,falling
A, 1161050, 0.148804, 0.938110, 0.249268, -5.798342, 0.244141, 0.366211,falling
B, 774615, -0.027100, 0.741211, -0.676025, -10.498047, -3.295899, -3.906251,falling
A, 1161070, 0.155640, 0.957764, 0.280151, -13.000492, 1.831055, 1.098633,falling
B, 774635, -0.037598, 0.768433, -0.662476, -7.690432, -2.563477, -2.929688,falling
A, 1161090, 0.162842, 0.982300, 0.307373, -9.338379, 1.037598, 0.732422,falling
B, 774655, -0.041504, 0.779785, -0.661621, -0.671387, -0.732422, -0.549316,falling
A, 1161110, 0.162109, 0.979370, 0.306396, 2.929688, -1.831055, -0.427246,falling
B, 774675, -0.034668, 0.757690, -0.666138, 4.394531, 0.549316, 1.220703,falling
A, 1161130, 0.157837, 0.964355, 0.288452, 5.554201, -2.441406, -0.671387,falling
B, 774695, -0.025635, 0.737915, -0.673828, 3.906251, 0.427246, 1.037598,falling
A, 1161150, 0.153687, 0.952393, 0.274536, 1.953125, -1.647950, -0.305176,falling
B, 774715, -0.023804, 0.728516, -0.675171, 0.000000, -0.610352, -0.305176,falling
A, 1161170, 0.155884, 0.958008, 0.277832, -2.929688, -0.488281, 0.122070,falling
B, 774735, -0.031250, 0.750977, -0.670532, -2.868653, -1.342773, -1.281738,falling
A, 1161190, 0.158569, 0.966431, 0.290649, -3.723145, -0.305176, 0.183106,falling
B, 774755, -0.034302, 0.756836, -0.665039, -0.854492, -0.854492, -0.671387,falling
A, 1161210, 0.160645, 0.973389, 0.297119, -0.915528, -0.915528, -0.061035,falling
A, 1161230, 0.157837, 0.965942, 0.291138, 1.342773, -1.464844, -0.244141,falling
A, 1161250, 0.156494, 0.961182, 0.284546, 0.671387, -1.342773, -0.183106,falling
A, 1161270, 0.156616, 0.960571, 0.283569, -1.281738, -0.854492, 0.000000,falling
A, 1161290, 0.158203, 0.967896, 0.291748, -1.220703, -0.854492, 0.000000,falling
A, 1161310, 0.157349, 0.967651, 0.290405, 0.000000, -1.159668, -0.122070,falling
A, 1161330, 0.157837, 0.962891, 0.287231, 0.061035, -1.159668, -0.183106,falling
B, 774775, -0.030884, 0.752808, -0.669189, 1.220703, -0.244141, 0.122070,falling
B, 774795, -0.027832, 0.741211, -0.670532, 1.037598, -0.305176, 0.061035,falling
B, 774815, -0.027222, 0.740967, -0.672363, -0.549316, -0.732422, -0.488281,falling
B, 774835, -0.029663, 0.747070, -0.668579, -1.220703, -0.854492, -0.671387,falling
B, 774855, -0.030640, 0.751221, -0.668213, 0.000000, -0.549316, -0.244141,falling
B, 774875, -0.028687, 0.746704, -0.669556, 0.366211, -0.488281, -0.183106,falling
B, 774895, -0.028442, 0.744141, -0.671021, -0.183106, -0.610352, -0.366211,falling
A, 1161350, 0.157959, 0.963257, 0.286377, -0.732422, -0.976563, -0.061035,falling
B, 774915, -0.029541, 0.746582, -0.669678, -0.610352, -0.732422, -0.549316,falling
A, 1161370, 0.159058, 0.964722, 0.288208, -1.037598, -0.915528, -0.061035,falling
A, 1161390, 0.158081, 0.965820, 0.289917, -0.610352, -1.037598, -0.122070,falling
A, 1161410, 0.157227, 0.965088, 0.288574, -0.305176, -1.098633, -0.122070,falling
A, 1161430, 0.157959, 0.963257, 0.287720, -0.549316, -1.037598, -0.122070,falling
A, 1161450, 0.157959, 0.964722, 0.288330, -0.793457, -0.976563, -0.061035,falling
A, 1161470, 0.158569, 0.964844, 0.289551, -0.549316, -1.037598, -0.122070,falling
A, 1161490, 0.158691, 0.964478, 0.288208, -0.427246, -1.037598, -0.122070,falling
B, 774935, -0.031128, 0.748657, -0.669189, -0.427246, -0.732422, -0.488281,falling
B, 774955, -0.029663, 0.748291, -0.669189, -0.061035, -0.610352, -0.366211,falling
B, 774975, -0.028931, 0.745605, -0.670288, -0.061035, -0.610352, -0.305176,falling
B, 774995, -0.029907, 0.747070, -0.669922, -0.427246, -0.671387, -0.427246,falling
B, 775015, -0.030029, 0.749390, -0.669312, -0.305176, -0.671387, -0.427246,falling
B, 775035, -0.029663, 0.748169, -0.669434, -0.122070, -0.610352, -0.366211,falling
B, 775055, -0.028809, 0.747192, -0.669312, -0.183106, -0.610352, -0.366211,falling
A, 1161510, 0.156982, 0.964478, 0.288208, -0.610352, -0.976563, -0.122070,falling
B, 775075, -0.029785, 0.747437, -0.668457, -0.305176, -0.671387, -0.427246,falling
A, 1161530, 0.158325, 0.964111, 0.289063, -0.671387, -0.976563, -0.122070,falling
B, 775095, -0.030151, 0.747559, -0.669678, -0.305176, -0.610352, -0.427246,falling
A, 1161550, 0.158936, 0.964844, 0.288452, -0.610352, -0.976563, -0.061035,falling
B, 775115, -0.030273, 0.746948, -0.668945, -0.183106, -0.610352, -0.366211,falling
A, 1161570, 0.157593, 0.965332, 0.288452, -0.549316, -1.037598, -0.122070,falling
B, 775135, -0.029541, 0.747192, -0.668457, -0.183106, -0.671387, -0.366211,falling
A, 1161590, 0.157471, 0.964355, 0.287842, -0.549316, -0.976563, -0.061035,falling
B, 775155, -0.029419, 0.746826, -0.668823, -0.244141, -0.610352, -0.366211,falling
A, 1161610, 0.157837, 0.964844, 0.288574, -0.610352, -0.976563, -0.061035,falling
B, 775175, -0.030029, 0.747314, -0.669922, -0.244141, -0.671387, -0.366211,falling
A, 1161630, 0.158813, 0.964111, 0.288574, -0.610352, -0.976563, -0.122070,falling
B, 775195, -0.029541, 0.748047, -0.669434, -0.183106, -0.610352, -0.366211,falling
A, 1161650, 0.158081, 0.965088, 0.289185, -0.549316, -1.037598, -0.122070,falling
B, 775215, -0.030518, 0.748047, -0.668457, -0.183106, -0.610352, -0.366211,falling
A, 1161670, 0.158081, 0.964355, 0.288208, -0.610352, -1.037598, -0.122070,falling
B, 775235, -0.029541, 0.747925, -0.669434, -0.183106, -0.671387, -0.427246,falling
A, 1161690, 0.158203, 0.964600, 0.289185, -0.610352, -0.976563, -0.061035,falling
B, 775255, -0.029297, 0.747681, -0.669434, -0.244141, -0.610352, -0.427246,falling
A, 1161710, 0.158081, 0.964478, 0.288208, -0.610352, -1.037598, -0.061035,falling
B, 775275, -0.029419, 0.747925, -0.669189, -0.244141, -0.610352, -0.366211,falling
A, 1161730, 0.157715, 0.963745, 0.289185, -0.549316, -1.037598, -0.122070,falling
B, 775295, -0.030029, 0.747803, -0.669312, -0.244141, -0.671387, -0.427246,falling
A, 1161750, 0.157837, 0.964600, 0.288940, -0.610352, -1.037598, -0.061035,falling
B, 775315, -0.030518, 0.747803, -0.668579, -0.183106, -0.610352, -0.427246,falling
A, 1161770, 0.156982, 0.964600, 0.288208, -0.549316, -1.037598, -0.122070,falling
B, 775335, -0.030396, 0.747314, -0.669800, -0.183106, -0.610352, -0.366211,falling
A, 1161790, 0.158081, 0.965088, 0.288818, -0.549316, -1.037598, -0.061035,falling
B, 775355, -0.030151, 0.746826, -0.669434, -0.244141, -0.610352, -0.427246,falling
A, 1161810, 0.157471, 0.963745, 0.288818, -0.610352, -1.037598, -0.122070,falling
B, 775375, -0.029663, 0.747681, -0.669189, -0.244141, -0.671387, -0.366211,falling
A, 1161830, 0.157104, 0.963989, 0.288452, -0.610352, -1.037598, -0.122070,falling
B, 775395, -0.030273, 0.747437, -0.668823, -0.183106, -0.610352, -0.366211,falling
