Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 126355, -0.910034, 0.096924, -0.397949, 3.845216, -4.699707, -0.976563,falling
A, 1571211, -0.963989, 0.288940, 0.146118, 2.685547, -3.784181, -4.699707,falling
B, 126375, -0.916870, 0.105835, -0.380493, 4.577637, -4.028320, -1.586915,falling
A, 1571231, -0.972046, 0.242554, 0.150513, 3.723145, -2.380371, -5.126953,falling
B, 126395, -0.921387, 0.107422, -0.371826, 5.187988, -3.356935, -1.892090,falling
A, 1571251, -0.979614, 0.208496, 0.156616, 4.028320, -1.647950, -4.821777,falling
B, 126415, -0.923584, 0.098145, -0.370728, 5.554201, -2.441406, -2.319336,falling
A, 1571271, -0.983276, 0.189819, 0.166748, 4.150391, -0.549316, -4.394531,falling
B, 126435, -0.924927, 0.083984, -0.367432, 5.981447, -1.525879, -2.502441,falling
A, 1571291, -0.982056, 0.187256, 0.157471, 5.432129, 0.366211, -3.967286,falling
B, 126455, -0.926636, 0.068115, -0.361694, 7.324221, -0.610352, -2.441406,falling
A, 1571311, -0.981934, 0.185059, 0.141235, 6.835939, 1.098633, -4.089355,falling
B, 126475, -0.928955, 0.039673, -0.357910, 9.155273, 0.732422, -2.075195,falling
A, 1571331, -0.986450, 0.160400, 0.129395, 7.873537, 1.831055, -4.211426,falling
B, 126495, -0.926758, 0.023315, -0.366089, 8.361816, 1.586915, -2.624512,falling
A, 1571351, -0.991699, 0.130737, 0.113281, 6.896975, 2.929688, -3.784181,falling
B, 126515, -0.922363, 0.021973, -0.375366, 6.164553, 2.563477, -3.479005,falling
A, 1571371, -0.996582, 0.117188, 0.083252, 4.394531, 4.150391, -2.990724,falling
B, 126535, -0.919434, 0.025024, -0.381592, 4.150391, 3.356935, -4.089355,falling
A, 1571391, -0.995117, 0.124634, 0.026245, 3.295899, 4.760742, -1.892090,falling
B, 126555, -0.909912, 0.016479, -0.399414, 4.882813, 3.845216, -3.417970,falling
A, 1571411, -0.996460, 0.121582, 0.006592, 6.103518, 4.455566, -1.464844,falling
B, 126575, -0.906006, -0.002930, -0.415039, 7.629396, 4.272461, -2.014160,falling
A, 1571431, -0.999146, 0.104980, -0.001465, 8.056641, 4.455566, -0.915528,falling
B, 126595, -0.907593, -0.017578, -0.412231, 8.544922, 4.760742, -1.281738,falling
A, 1571451, -1.001465, 0.095215, -0.015503, 5.493164, 5.004883, 0.061035,falling
B, 126615, -0.909180, -0.030518, -0.406860, 2.136230, 5.493164, -2.990724,falling
A, 1571471, -1.000000, 0.104858, -0.035645, -0.793457, 5.981447, 1.159668,falling
B, 126635, -0.903442, -0.038940, -0.420898, -4.089355, 5.920412, -4.882813,falling
A, 1571491, -0.995605, 0.129395, -0.051392, -6.591799, 6.958010, 1.892090,falling
B, 126655, -0.895874, -0.037109, -0.439697, -7.202150, 6.286623, -5.737307,falling
A, 1571511, -0.990723, 0.157104, -0.065308, -8.117676, 7.202150, 2.075195,falling
B, 126675, -0.889771, -0.020020, -0.450195, -6.225588, 6.286623, -5.004883,falling
A, 1571531, -0.989136, 0.167480, -0.073242, -5.798342, 6.652834, 1.953125,falling
B, 126695, -0.885620, -0.002686, -0.459229, -3.662110, 6.164553, -3.479005,falling
A, 1571551, -0.991455, 0.159790, -0.086548, -2.807618, 5.920412, 2.075195,falling
B, 126715, -0.880127, 0.007690, -0.469604, -1.220703, 6.042482, -2.075195,falling
A, 1571571, -0.992554, 0.161377, -0.097900, 0.488281, 4.760742, 3.112794,falling
B, 126735, -0.876709, 0.007813, -0.479248, 1.281738, 5.798342, -0.305176,falling
A, 1571591, -0.987061, 0.184937, -0.111206, 2.685547, 3.967286, 3.601075,falling
B, 126755, -0.874756, -0.002563, -0.481689, 4.150391, 5.493164, 1.342773,falling
A, 1571611, -0.982666, 0.207642, -0.123291, 6.774904, 2.868653, 3.356935,falling
B, 126775, -0.872192, -0.021729, -0.487549, 8.361816, 5.065918, 3.417970,falling
A, 1571631, -0.984741, 0.202637, -0.135132, 11.291508, 1.708985, 2.685547,falling
B, 126795, -0.872314, -0.036865, -0.492310, 11.535648, 4.638672, 5.004883,falling
A, 1571651, -0.989990, 0.172852, -0.149536, 13.610844, 0.793457, 2.563477,falling
B, 126815, -0.872803, -0.035156, -0.487915, 11.413578, 4.333496, 5.554201,falling
A, 1571671, -0.995728, 0.145752, -0.156860, 12.084965, 0.366211, 3.112794,falling
B, 126835, -0.871094, -0.027954, -0.490356, 8.728027, 4.089355, 5.126953,falling
A, 1571691, -0.995850, 0.145874, -0.162598, 9.033203, 0.244141, 4.089355,falling
B, 126855, -0.866577, -0.026001, -0.499878, 6.774904, 3.845216, 5.126953,falling
A, 1571711, -0.991821, 0.162964, -0.173218, 8.850098, -0.366211, 4.516602,falling
B, 126875, -0.861938, -0.043091, -0.514038, 10.681152, 3.051759, 7.751467,falling
A, 1571731, -0.990601, 0.173096, -0.188354, 13.061527, -1.708985, 4.577637,falling
B, 126895, -0.861206, -0.060059, -0.517822, 13.244633, 2.563477, 9.704590,falling
A, 1571751, -0.996460, 0.145752, -0.231079, 15.930180, -3.479005, 4.821777,falling
B, 126915, -0.859375, -0.066162, -0.519165, 11.962894, 2.014160, 10.070801,falling
A, 1571771, -0.999390, 0.135254, -0.255127, 12.817387, -4.333496, 5.615236,falling
B, 126935, -0.858521, -0.067749, -0.519653, 7.995607, 1.525879, 9.643555,falling
A, 1571791, -0.998779, 0.130859, -0.250732, 7.690432, -4.577637, 6.591799,falling
B, 126955, -0.856934, -0.071655, -0.522705, 3.173829, 0.976563, 8.789063,falling
A, 1571811, -0.993408, 0.152222, -0.233276, 3.723145, -4.882813, 7.385256,falling
B, 126975, -0.854736, -0.060913, -0.525269, 0.671387, 0.488281, 8.789063,falling
A, 1571831, -0.986450, 0.184814, -0.221436, 5.065918, -5.920412, 7.385256,falling
B, 126995, -0.854614, -0.045410, -0.525269, 3.540040, -0.244141, 10.864258,falling
A, 1571851, -0.986328, 0.181641, -0.222168, 10.864258, -7.812502, 6.958010,falling
B, 127015, -0.854248, -0.040649, -0.525146, 10.070801, -1.342773, 14.953617,falling
A, 1571871, -0.993042, 0.139893, -0.223999, 14.404301, -9.460449, 7.263186,falling
B, 127035, -0.856323, -0.037476, -0.518066, 8.483887, -1.708985, 15.441898,falling
A, 1571891, -0.995850, 0.115601, -0.222290, 12.207035, -10.070801, 8.605957,falling
B, 127055, -0.859009, -0.027710, -0.510376, 5.920412, -2.075195, 15.686039,falling
A, 1571911, -0.989380, 0.135864, -0.221436, 10.498047, -10.986328, 9.826660,falling
B, 127075, -0.858032, -0.034302, -0.508301, 8.300781, -2.624512, 17.883301,falling
A, 1571931, -0.985229, 0.143188, -0.179932, 16.479492, -13.427738, 10.253906,falling
B, 127095, -0.861694, -0.051880, -0.502808, 12.023930, -2.990724, 20.446777,falling
A, 1571951, -0.989502, 0.110352, -0.160278, 18.127441, -13.916019, 10.620117,falling
B, 127115, -0.869995, -0.063110, -0.481445, 11.901859, -2.990724, 21.606445,falling
A, 1571971, -0.992065, 0.071899, -0.170654, 13.854984, -13.854984, 11.962894,falling
B, 127135, -0.874512, -0.059937, -0.459961, 2.624512, -2.746582, 19.958496,falling
A, 1571991, -0.989014, 0.060181, -0.168457, 6.286623, -13.610844, 13.610844,falling
B, 127155, -0.870728, -0.049438, -0.465210, -3.234864, -2.563477, 19.104004,falling
A, 1572011, -0.984497, 0.073242, -0.144409, 1.953125, -13.610844, 15.197758,falling
B, 127175, -0.866943, -0.037354, -0.471436, -3.662110, -2.441406, 20.446777,falling
A, 1572031, -0.980957, 0.080078, -0.125854, 3.784181, -14.160160, 15.991215,falling
B, 127195, -0.869629, -0.032593, -0.460571, -0.671387, -2.319336, 23.010262,falling
A, 1572051, -0.980469, 0.059814, -0.121338, 7.324221, -15.319828, 17.089844,falling
B, 127215, -0.875854, -0.027832, -0.440308, -0.488281, -2.014160, 24.719246,falling
A, 1572071, -0.981201, 0.028076, -0.115356, 5.737307, -15.686039, 18.676758,falling
B, 127235, -0.875610, -0.028442, -0.433960, -5.004883, -1.525879, 24.597176,falling
A, 1572091, -0.971313, 0.039307, -0.097900, -0.671387, -15.563969, 21.972656,falling
B, 127255, -0.871338, -0.019165, -0.438843, -8.911133, -1.037598, 24.719246,falling
A, 1572111, -0.959839, 0.063110, -0.076050, -1.037598, -15.808109, 23.376472,falling
B, 127275, -0.868408, 0.001465, -0.429810, -9.033203, -0.427246, 26.855476,falling
A, 1572131, -0.949829, 0.089722, -0.057007, 0.671387, -16.418457, 24.536140,falling
B, 127295, -0.869141, 0.021118, -0.418457, -7.995607, 0.061035, 28.808601,falling
A, 1572151, -0.944824, 0.087036, -0.035400, 1.525879, -16.784668, 25.512703,falling
B, 127315, -0.867798, 0.034302, -0.412476, -9.460449, 0.610352, 29.541023,falling
A, 1572171, -0.937744, 0.086426, -0.012451, -1.403809, -16.540527, 27.404793,falling
B, 127335, -0.861816, 0.053711, -0.416626, -14.099125, 1.403809, 29.113777,falling
A, 1572191, -0.926880, 0.109131, -0.002686, -6.774904, -15.563969, 29.235847,falling
B, 127355, -0.853882, 0.078125, -0.420898, -19.104004, 2.136230, 28.198250,falling
A, 1572211, -0.907959, 0.164795, -0.006592, -10.498047, -15.136723, 30.944832,falling
B, 127375, -0.840210, 0.109863, -0.431274, -20.935059, 2.441406, 28.625496,falling
A, 1572231, -0.888428, 0.231567, -0.027100, -8.422852, -15.747074, 31.433113,falling
B, 127395, -0.832886, 0.124023, -0.450439, -17.517090, 2.380371, 31.127937,falling
A, 1572251, -0.881714, 0.253174, -0.015137, -6.225588, -16.723633, 32.104492,falling
B, 127415, -0.829834, 0.142090, -0.433350, -18.127441, 2.563477, 31.982430,falling
A, 1572271, -0.881104, 0.219604, 0.015015, -8.666992, -16.723633, 32.653809,falling
B, 127435, -0.831665, 0.114990, -0.409180, -22.094727, 3.234864, 31.433113,falling
A, 1572291, -0.867188, 0.177246, 0.028564, -13.000492, -15.930180, 33.813477,falling
B, 127455, -0.828247, 0.126343, -0.405762, -25.512703, 3.479005, 31.066902,falling
A, 1572311, -0.869995, 0.168945, 0.021606, -13.488773, -16.174316, 34.912109,falling
B, 127475, -0.820068, 0.134888, -0.401855, -24.902351, 3.967286, 32.775879,falling
A, 1572331, -0.862183, 0.143188, 0.016479, -11.047363, -16.967773, 36.315918,falling
B, 127495, -0.814941, 0.152832, -0.398315, -23.132332, 4.577637, 35.278320,falling
A, 1572351, -0.851196, 0.117798, 0.020386, -8.728027, -17.822266, 38.085938,falling
B, 127515, -0.808105, 0.155518, -0.394287, -21.850586, 4.882813, 37.475586,falling
A, 1572371, -0.841187, 0.111450, 0.019653, -6.958010, -18.615723, 40.161133,falling
B, 127535, -0.794556, 0.159424, -0.388916, -20.019531, 5.798342, 41.259766,falling
A, 1572391, -0.823975, 0.112549, 0.016968, -4.943848, -19.409180, 42.419434,falling
B, 127555, -0.786987, 0.153076, -0.379028, -19.287109, 6.469728, 43.701172,falling
A, 1572411, -0.805908, 0.113770, 0.019043, -3.417970, -20.141602, 44.067383,falling
B, 127575, -0.776733, 0.147705, -0.373291, -19.287109, 7.141115, 45.837418,falling
A, 1572431, -0.788574, 0.105347, 0.016357, -2.685547, -20.690918, 46.142593,falling
B, 127595, -0.762695, 0.154297, -0.369751, -20.324707, 8.056641, 47.790543,falling
A, 1572451, -0.759644, 0.083496, 0.013184, -4.089355, -21.118164, 49.377457,falling
B, 127615, -0.748047, 0.166870, -0.365723, -22.705086, 8.850098, 49.194351,falling
A, 1572471, -0.735474, 0.070923, 0.010986, -5.798342, -21.423340, 52.001968,falling
B, 127635, -0.729004, 0.180908, -0.361572, -24.841316, 9.704590, 51.147476,falling
A, 1572491, -0.712158, 0.064087, 0.004883, -6.347658, -22.155769, 54.870621,falling
B, 127655, -0.714478, 0.190674, -0.358765, -26.184090, 10.498047, 53.466812,falling
A, 1572511, -0.679810, 0.054199, 0.005249, -6.774904, -22.888191, 57.800308,falling
B, 127675, -0.681396, 0.194580, -0.347534, -28.137215, 11.718754, 57.312027,falling
A, 1572531, -0.647095, 0.049316, 0.001587, -7.141115, -23.620613, 60.729996,falling
B, 127695, -0.661865, 0.199097, -0.337036, -29.602058, 12.512211, 59.936539,falling
A, 1572551, -0.612305, 0.042603, -0.001953, -7.446291, -24.536140, 63.720718,falling
B, 127715, -0.638428, 0.204102, -0.328003, -30.883797, 13.366703, 62.744156,falling
A, 1572571, -0.571655, 0.032715, -0.004028, -7.751467, -25.573738, 66.711426,falling
B, 127735, -0.610474, 0.213257, -0.321045, -32.470703, 14.221195, 65.612793,falling
A, 1572591, -0.529053, 0.016968, -0.007080, -8.300781, -26.489265, 69.946289,falling
B, 127755, -0.577881, 0.224609, -0.311646, -34.301758, 15.014652, 68.664551,falling
A, 1572611, -0.481323, 0.001587, -0.010986, -9.033203, -27.587898, 73.486328,falling
B, 127775, -0.546265, 0.235596, -0.299805, -36.315918, 15.930180, 71.777344,falling
A, 1572631, -0.398560, -0.019653, -0.016479, -10.375977, -29.479988, 79.284668,falling
B, 127795, -0.489014, 0.247437, -0.280396, -39.611816, 17.211914, 76.782227,falling
A, 1572651, -0.336670, -0.034058, -0.020508, -11.352543, -30.700691, 83.312988,falling
B, 127815, -0.446655, 0.250732, -0.265991, -42.053223, 18.066406, 80.261230,falling
A, 1572671, -0.268066, -0.048340, -0.026611, -12.512211, -32.104492, 87.402344,falling
B, 127835, -0.406860, 0.259766, -0.247681, -44.799820, 18.859863, 83.801270,falling
A, 1572691, -0.200562, -0.061401, -0.032471, -13.854984, -33.569336, 91.613800,falling
B, 127855, -0.360840, 0.266602, -0.230469, -47.546402, 19.653320, 87.524414,falling
A, 1572711, -0.122559, -0.078857, -0.036499, -15.380863, -35.156250, 96.008331,falling
B, 127875, -0.311279, 0.276123, -0.213501, -50.537125, 20.324707, 91.186554,falling
A, 1572731, -0.037476, -0.098389, -0.039429, -16.845703, -36.987305, 100.463898,falling
B, 127895, -0.255371, 0.285156, -0.192749, -53.771988, 21.057129, 94.970734,falling
A, 1572751, 0.048462, -0.116943, -0.045166, -18.554688, -38.879395, 105.163605,falling
B, 127915, -0.204712, 0.293579, -0.171265, -57.373062, 21.606445, 98.938019,falling
A, 1572771, 0.135498, -0.137695, -0.053223, -21.179199, -40.710449, 110.290558,falling
B, 127935, -0.130859, 0.295776, -0.144043, -64.880371, 22.155769, 104.492218,falling
A, 1572791, 0.276001, -0.156372, -0.058350, -27.343758, -43.640137, 117.980988,falling
B, 127955, -0.078003, 0.302612, -0.121948, -71.594238, 22.338875, 107.788116,falling
A, 1572811, 0.365601, -0.171753, -0.064697, -32.653809, -45.959488, 122.619659,falling
B, 127975, -0.040649, 0.304443, -0.104736, -78.247070, 21.972656, 110.717804,falling
A, 1572831, 0.438477, -0.194336, -0.067871, -39.123535, -48.095718, 127.197296,falling
B, 127995, -0.020996, 0.298706, -0.079346, -87.646484, 21.606445, 113.647491,falling
A, 1572851, 0.492554, -0.209839, -0.090454, -50.842300, -50.354019, 132.751465,falling
B, 128015, -0.031128, 0.342285, -0.055786, -102.355988, 20.263672, 114.563019,falling
A, 1572871, 0.545288, -0.237671, -0.080200, -63.598648, -54.199234, 137.817383,falling
B, 128035, -0.013672, 0.357178, -0.103027, -117.736847, 17.761230, 114.929230,falling
A, 1572891, 0.546631, -0.317261, -0.051025, -82.336426, -56.274429, 143.615723,falling
B, 128055, -0.069702, 0.298218, -0.113647, -144.592285, 12.695316, 108.337433,falling
A, 1572911, 0.632324, -0.007324, -0.005615, -104.858429, -58.654800, 148.742676,falling
B, 128075, -0.107422, 0.063599, -0.022949, -142.761230, 8.789063, 119.079620,falling
A, 1572931, 0.656738, 0.046265, -0.038574, -97.412140, -63.598648, 138.244629,falling
B, 128095, -0.087769, 0.256226, -0.067993, -158.630371, 2.624512, 114.563019,falling
A, 1572951, 0.624756, -0.198853, -0.067871, -113.647491, -70.739746, 141.662598,falling
B, 128115, -0.026611, 0.331543, -0.032227, -145.019531, -6.591799, 118.591339,falling
A, 1572971, 0.690186, -0.376953, -0.182251, -90.637238, -81.237793, 135.864258,falling
B, 128135, -0.072754, 0.517334, -0.037964, -168.212891, -7.263186, 120.117218,falling
A, 1572991, 0.803467, -0.151367, -0.028809, -130.554199, -91.186554, 155.883789,falling
B, 128155, 0.210693, 0.237671, 0.164307, -216.491760, -25.268562, 108.886749,falling
A, 1573011, 2.240356, 0.153564, 0.645142, 200.378479, -175.842285, 124.633820,falling
B, 128175, 0.649414, 3.085693, 1.330933, 255.371155, 160.522461, 334.350586,falling
A, 1573031, -0.101563, -0.891846, 1.285522, -35.034180, -8.300781, 87.219238,falling
B, 128195, 0.039185, 1.342285, 0.472412, -31.433113, 57.739273, -252.807678,falling
A, 1573051, 0.062378, -0.205444, 0.360840, 30.639656, 165.039063, 207.946838,falling
B, 128215, -0.059937, -1.528687, 0.263916, -71.044922, -72.509766, 55.236832,falling
A, 1573071, 0.778198, 1.582031, 0.829956, 20.690918, 25.085457, 11.352543,falling
B, 128235, -1.262573, -1.436157, 1.146606, 289.123535, -79.040527, 128.601074,falling
A, 1573091, 0.827393, 0.412354, 0.868042, 335.754395, -76.660156, -76.660156,falling
B, 128255, 0.832886, 1.063721, -1.826050, 409.179810, -83.862305, 169.738770,falling
A, 1573111, -0.338379, -2.202026, 0.731079, 367.859009, -69.763184, -136.047363,falling
B, 128275, 0.038208, 2.449463, 0.633057, 328.796387, -14.648441, -12.695316,falling
A, 1573131, 0.120361, -1.005737, -0.968262, 317.382813, -101.745636, 15.258793,falling
B, 128295, -1.009033, -2.883179, 1.541016, 452.148560, 75.012207, 246.215881,falling
A, 1573151, 0.078125, 2.155029, 1.127930, 354.614380, -41.076660, -156.738281,falling
B, 128315, 0.040405, -2.357056, 0.243164, 438.659790, -0.183106, 374.694946,falling
A, 1573171, 0.104614, -1.138550, -0.204712, 526.550293, -90.332062, -120.727570,falling
B, 128335, 1.798096, 2.614990, -2.312134, 453.125122, -187.866272, 142.333984,falling
A, 1573191, 0.435791, -1.685547, 0.779419, 608.642578, -82.763672, 23.010262,falling
B, 128355, 0.160400, -1.517334, 0.609131, 366.577271, 11.840824, 151.916504,falling
A, 1573211, 0.610718, 2.058594, -0.207275, 365.478638, -24.414070, -1.892090,falling
B, 128375, -0.505615, -1.188110, 0.549438, 504.516724, 85.876465, 219.421448,falling
A, 1573231, 0.449707, 0.675659, -0.169922, 534.729004, -102.661163, -96.069366,falling
B, 128395, 1.192505, 0.299805, -1.446899, 507.263306, -34.118652, 224.426331,falling
A, 1573251, 0.001343, -0.426758, -2.628052, 755.005127, -238.891663, -46.691910,falling
B, 128415, 0.666138, 0.227905, -0.801392, 568.603516, -134.826660, 222.473206,falling
A, 1573271, 0.086548, -0.139526, -0.688965, 539.916992, 1.953125, -55.175797,falling
B, 128435, -0.765991, -2.306274, 1.072021, 636.596680, 6.652834, 283.508301,falling
A, 1573291, -0.349976, -1.393188, -0.528809, 513.122559, -119.995148, -82.641602,falling
B, 128455, 0.169434, -0.578735, -0.420288, 280.944824, -4.516602, 145.690918,falling
A, 1573311, -0.539185, -0.839355, -0.094482, 276.794434, -63.842789, -1.037598,falling
B, 128475, -0.473633, -1.080200, 0.548706, 267.517090, -83.801270, 50.109879,falling
A, 1573331, -0.443115, -1.361816, -0.212646, 299.499512, -67.749023, -23.010262,falling
B, 128495, -0.248169, -1.969971, 0.137573, 135.803223, -53.466812, 55.053726,falling
A, 1573351, -0.179077, -1.694336, -0.377197, 153.869629, -32.714844, -13.244633,falling
B, 128515, -0.005615, -0.592773, 0.660767, 131.774902, -33.142090, 44.250504,falling
A, 1573371, 0.015625, -1.220947, -0.142090, 143.188477, -40.161133, -3.662110,falling
B, 128535, 0.127197, -1.354126, 0.257568, 102.661163, -15.563969, 41.931152,falling
A, 1573391, 0.032471, -0.937622, 0.033569, 94.116241, -19.836426, -7.263186,falling
B, 128555, -0.039917, -1.142090, 0.424927, 67.321777, -4.516602, 26.123055,falling
A, 1573411, -0.160400, -1.149902, -0.057495, 34.179688, -9.033203, -3.112794,falling
B, 128575, -0.103149, -1.262207, 0.238892, 2.563477, -1.708985, 3.295899,falling
