Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 700295, -0.711426, -0.010132, -0.343628, -9.948730, 53.283707, 52.856461,falling
A, 1086750, -0.570190, 0.129639, -0.041626, 16.601563, -25.024422, 70.861816,falling
B, 700315, -0.684570, -0.072266, -0.315063, -7.629396, 55.603043, 55.419937,falling
A, 1086770, -0.536987, 0.152832, -0.004272, 19.836426, -26.000984, 70.922852,falling
B, 700335, -0.643433, -0.083984, -0.336304, -7.202150, 57.495132, 56.579605,falling
A, 1086790, -0.513184, 0.107788, 0.012085, 21.484375, -25.451668, 71.533203,falling
B, 700355, -0.615967, -0.011230, -0.368286, -10.314941, 59.143082, 56.884781,falling
A, 1086810, -0.483521, 0.025635, -0.023682, 19.165039, -24.780281, 73.791504,falling
B, 700375, -0.584106, 0.064453, -0.412476, -16.601563, 60.424820, 56.701675,falling
A, 1086830, -0.447876, -0.051880, -0.046143, 12.634281, -24.597176, 78.613281,falling
B, 700395, -0.530151, 0.051880, -0.439209, -31.250008, 62.133804, 55.969254,falling
A, 1086850, -0.367676, -0.080933, -0.009888, -2.441406, -23.132332, 87.768555,falling
B, 700415, -0.503296, 0.027466, -0.392700, -40.954590, 62.927261, 55.236832,falling
A, 1086870, -0.289795, -0.034912, -0.011230, -10.253906, -22.277840, 92.651398,falling
B, 700435, -0.481567, 0.031494, -0.315796, -47.119156, 64.147949, 55.969254,falling
A, 1086890, -0.210815, 0.014038, -0.041016, -14.587406, -22.827156, 95.031769,falling
B, 700455, -0.442627, 0.048828, -0.284424, -49.987808, 65.673828, 58.349625,falling
A, 1086910, -0.144409, 0.012207, -0.047729, -15.625004, -24.597176, 96.740753,falling
B, 700475, -0.385742, 0.072266, -0.323975, -51.208511, 67.810059, 61.523453,falling
A, 1086930, -0.094971, -0.043823, -0.035156, -15.136723, -26.245125, 98.999054,falling
B, 700495, -0.334106, 0.128052, -0.387207, -51.757828, 70.129395, 64.453125,falling
A, 1086950, -0.024048, -0.114014, -0.039673, -13.244633, -28.015144, 103.515656,falling
B, 700515, -0.258423, 0.191406, -0.396851, -51.696793, 72.753906, 67.810059,falling
A, 1086970, 0.086304, -0.161987, -0.073853, -11.535648, -30.395515, 109.619171,falling
B, 700535, -0.202759, 0.209473, -0.344971, -54.687515, 78.002930, 74.462891,falling
A, 1086990, 0.181519, -0.173462, -0.080566, -13.427738, -32.531738, 115.539581,falling
B, 700555, -0.158081, 0.178223, -0.301636, -57.373062, 80.688477, 78.063965,falling
A, 1087010, 0.282715, -0.151489, -0.061523, -14.587406, -34.667969, 120.666534,falling
B, 700575, -0.124390, 0.159912, -0.265137, -58.593765, 83.496094, 81.848145,falling
A, 1087030, 0.398804, -0.125854, -0.064331, -13.183598, -37.536621, 125.793488,falling
B, 700595, -0.110718, 0.171509, -0.272705, -62.133804, 85.815430, 84.960938,falling
A, 1087050, 0.432861, -0.172485, -0.047607, -20.202637, -38.696289, 129.516602,falling
B, 700615, -0.121338, 0.131592, -0.226196, -69.091797, 85.083008, 85.693359,falling
A, 1087070, 0.480103, -0.143799, -0.063599, -27.160652, -39.062500, 133.728027,falling
B, 700635, -0.101563, 0.126831, -0.175781, -83.068848, 84.594727, 84.106445,falling
A, 1087090, 0.557007, -0.111816, -0.028564, -38.879395, -39.489746, 137.268066,falling
B, 700655, -0.057129, 0.229004, -0.205933, -91.918976, 85.021973, 89.111359,falling
A, 1087110, 0.644165, -0.261841, -0.185303, -44.677750, -43.579102, 136.108398,falling
B, 700675, 0.022705, 0.365479, -0.436035, -113.281281, 78.552246, 90.209991,falling
A, 1087130, 0.654419, -0.536987, -0.112915, -59.143082, -46.997086, 148.132324,falling
B, 700695, -0.098877, 0.337646, -0.331421, -145.507813, 75.012207, 88.378906,falling
A, 1087150, 0.750244, -0.375244, -0.065674, -97.351105, -47.546402, 159.179688,falling
B, 700715, -0.113770, 0.052490, -0.126099, -159.606934, 73.608398, 92.468292,falling
A, 1087170, 0.862427, -0.005493, 0.013184, -114.624054, -51.025406, 162.353516,falling
B, 700735, -0.088257, 0.323364, -0.418701, -170.043945, 71.411133, 100.830109,falling
A, 1087190, 0.982910, -0.156494, -0.102051, -99.853546, -67.443848, 167.907715,falling
B, 700755, 0.665894, 1.956299, -1.513062, -113.708527, 57.373062, 91.918976,falling
A, 1087210, 2.394409, 1.248657, -0.286133, 511.291626, -123.107941, 104.492218,falling
B, 700775, -0.429810, 0.731567, -0.671509, 814.697510, 357.360962, 303.710938,falling
A, 1087230, 0.391113, 0.254150, 0.793091, 47.424332, -104.980499, 32.836914,falling
B, 700795, 0.190552, -0.453003, -0.196655, -383.789185, -179.565491, -30.212410,falling
A, 1087250, -0.664551, -0.674927, 0.598022, -111.328156, -4.089355, 23.498543,falling
B, 700815, -1.660522, 0.000000, 1.406372, -262.390137, -130.676270, -84.777832,falling
A, 1087270, 0.773804, 1.986694, 0.161011, -100.097687, 12.451176, -34.729004,falling
B, 700835, 0.580566, 0.105225, -0.481445, 58.349625, -17.944336, -0.915528,falling
A, 1087290, 0.518066, 0.661011, 0.365601, 45.471207, -17.028809, -95.275909,falling
B, 700855, 0.224121, 0.035522, -0.360718, -26.611336, -48.828140, -26.367195,falling
A, 1087310, -0.583252, -1.671387, -0.416382, -36.865234, 17.578125, -14.404301,falling
B, 700875, -0.011841, 1.028198, -0.233398, -82.031250, -36.682129, -43.090820,falling
A, 1087330, -0.071899, -0.763550, 0.100708, -169.189453, 3.417970, 73.730469,falling
B, 700895, -0.270630, -1.872925, 1.239136, -86.608887, -4.394531, -12.451176,falling
A, 1087350, 0.301514, 1.618408, 0.563843, -167.602539, 54.199234, -6.896975,falling
B, 700915, -0.383789, 0.814697, 0.479492, -47.485367, 2.441406, -23.010262,falling
A, 1087370, -0.316772, -1.036743, 0.010498, -13.000492, -10.314941, -29.846199,falling
A, 1087390, 0.021729, -0.099609, -0.338501, -13.854984, -0.366211, 30.639656,falling
A, 1087410, 0.505615, -0.267700, -0.437744, 471.435669, -136.596680, 25.207527,falling
A, 1087430, 0.817505, 2.742554, 2.294067, 408.752563, -132.141113, -70.983887,falling
A, 1087450, 0.226318, -0.332031, -0.737915, 52.856461, -17.333984, -22.094727,falling
A, 1087470, -0.016113, 1.306152, 0.402710, -9.948730, 8.850098, -2.685547,falling
A, 1087490, 0.276733, 1.325806, -0.003784, 67.687988, -17.456055, -39.062500,falling
B, 700935, 0.225952, 1.086182, -0.918945, -65.124512, -40.710449, -25.024422,falling
B, 700955, -0.446289, 1.522705, -0.722290, 266.845703, 101.989777, 133.300781,falling
B, 700975, 0.061157, -0.012207, -0.588623, 182.495178, 115.234406, 142.761230,falling
B, 700995, 0.563354, 1.365234, -1.471802, 59.387222, 15.563969, 48.950211,falling
B, 701015, 0.125977, -0.555664, -0.196655, 24.658211, -35.095215, 10.803223,falling
B, 701035, -0.182373, 0.405640, -0.012817, 63.903824, -7.019045, 13.610844,falling
B, 701055, 0.437622, 1.027344, -1.779175, -3.417970, -1.403809, 3.112794,falling
A, 1087510, -0.227783, -0.050171, 0.490479, 19.897461, -12.084965, 6.958010,falling
B, 701075, -0.098145, 0.711670, -0.586426, -38.269043, -1.281738, -10.681152,falling
A, 1087530, 0.190186, 1.412842, 0.182739, -41.992188, 9.887695, 5.310059,falling
A, 1087550, 0.093018, 0.779297, 0.388550, -70.312500, 15.380863, 4.333496,falling
A, 1087570, 0.154175, 1.005127, 0.431519, -59.936539, 10.253906, 1.647950,falling
A, 1087590, 0.144775, 1.043457, 0.497925, -36.071777, 6.713869, 1.281738,falling
A, 1087610, 0.118408, 0.939697, 0.462036, -1.464844, -0.488281, -0.671387,falling
A, 1087630, 0.119629, 0.908569, 0.464722, 24.597176, -6.774904, -2.014160,falling
A, 1087650, 0.119141, 0.943970, 0.413574, 22.521980, -5.798342, -1.220703,falling
B, 701095, 0.214600, 0.731079, -0.937988, -63.659683, -9.033203, -22.216805,falling
B, 701115, 0.014893, 0.724976, -0.533325, -61.462418, -12.451176, -23.620613,falling
B, 701135, 0.029419, 0.904297, -0.626587, -37.902832, -7.507326, -15.014652,falling
B, 701155, -0.031982, 0.941406, -0.591797, -12.573246, -3.784181, -5.554201,falling
B, 701175, -0.000854, 0.869995, -0.606689, 15.136723, 3.356935, 6.530764,falling
B, 701195, 0.055298, 0.703491, -0.657715, 15.258793, 2.319336, 5.249023,falling
B, 701215, 0.057373, 0.695923, -0.666870, 4.455566, -0.610352, 0.915528,falling
A, 1087670, 0.105225, 0.878296, 0.353760, 2.502441, -1.708985, -0.549316,falling
B, 701235, 0.043335, 0.724365, -0.661743, -4.821777, -1.708985, -2.136230,falling
A, 1087690, 0.117065, 0.924683, 0.416870, -7.446291, 0.244141, -0.305176,falling
B, 701255, 0.034180, 0.768921, -0.655640, -6.103518, -0.976563, -2.380371,falling
A, 1087710, 0.115479, 0.923218, 0.419922, -5.432129, -0.427246, -0.549316,falling
B, 701275, 0.039185, 0.776123, -0.644531, -3.540040, -0.976563, -1.586915,falling
A, 1087730, 0.121582, 0.936401, 0.421875, -2.441406, -0.732422, -0.488281,falling
B, 701295, 0.033569, 0.783447, -0.644897, 0.793457, -0.854492, -0.244141,falling
A, 1087750, 0.118896, 0.929688, 0.425049, 2.502441, -1.770020, -0.488281,falling
B, 701315, 0.035645, 0.761841, -0.650635, 3.967286, -0.061035, 0.854492,falling
A, 1087770, 0.115601, 0.920288, 0.412354, 4.089355, -2.136230, -0.732422,falling
B, 701335, 0.046021, 0.735718, -0.658325, -0.976563, -0.549316, -0.549316,falling
A, 1087790, 0.114258, 0.912720, 0.401611, -2.075195, -0.854492, -0.610352,falling
B, 701355, 0.040894, 0.759521, -0.651367, -3.540040, -1.281738, -1.770020,falling
A, 1087810, 0.118896, 0.925659, 0.418945, -4.394531, -0.366211, -0.427246,falling
B, 701375, 0.033081, 0.779785, -0.645508, -0.427246, -0.732422, -0.610352,falling
A, 1087830, 0.118896, 0.931763, 0.423828, -0.244141, -1.220703, -0.549316,falling
B, 701395, 0.038330, 0.761108, -0.650635, 1.892090, -0.183106, 0.366211,falling
A, 1087850, 0.117798, 0.922241, 0.415894, 2.258301, -1.770020, -0.671387,falling
B, 701415, 0.041748, 0.746826, -0.655396, 0.122070, -0.610352, -0.366211,falling
A, 1087870, 0.115479, 0.919189, 0.408569, -0.671387, -1.098633, -0.549316,falling
B, 701435, 0.038574, 0.757935, -0.651367, -1.403809, -0.854492, -0.915528,falling
A, 1087890, 0.118164, 0.926270, 0.419922, -1.281738, -1.037598, -0.549316,falling
B, 701455, 0.037598, 0.764038, -0.650635, 0.183106, -0.488281, -0.305176,falling
A, 1087910, 0.118652, 0.924072, 0.416748, 0.305176, -1.342773, -0.610352,falling
B, 701475, 0.039917, 0.757324, -0.652344, 0.183106, -0.549316, -0.305176,falling
A, 1087930, 0.116821, 0.921875, 0.413818, -0.244141, -1.220703, -0.549316,falling
B, 701495, 0.039063, 0.757202, -0.651733, -0.244141, -0.610352, -0.488281,falling
A, 1087950, 0.117554, 0.923950, 0.416138, -0.610352, -1.159668, -0.549316,falling
B, 701515, 0.039185, 0.758911, -0.650879, -0.488281, -0.610352, -0.549316,falling
A, 1087970, 0.117432, 0.924438, 0.415161, -0.671387, -1.159668, -0.610352,falling
B, 701535, 0.039307, 0.761719, -0.651367, -0.305176, -0.671387, -0.488281,falling
A, 1087990, 0.117798, 0.924683, 0.416016, -0.610352, -1.098633, -0.610352,falling
B, 701555, 0.039185, 0.759888, -0.651855, 0.000000, -0.610352, -0.366211,falling
A, 1088010, 0.117188, 0.923950, 0.416382, -0.122070, -1.281738, -0.549316,falling
B, 701575, 0.038696, 0.757202, -0.651611, -0.122070, -0.610352, -0.488281,falling
A, 1088030, 0.118042, 0.922607, 0.414307, -0.488281, -1.159668, -0.610352,falling
B, 701595, 0.039551, 0.760864, -0.651123, -0.366211, -0.610352, -0.488281,falling
A, 1088050, 0.116943, 0.923584, 0.415894, -0.732422, -1.098633, -0.549316,falling
B, 701615, 0.038696, 0.761719, -0.651367, -0.061035, -0.610352, -0.427246,falling
A, 1088070, 0.116821, 0.923584, 0.416016, -0.244141, -1.220703, -0.610352,falling
B, 701635, 0.038574, 0.758301, -0.652466, -0.122070, -0.610352, -0.427246,falling
A, 1088090, 0.117188, 0.923706, 0.415161, -0.488281, -1.159668, -0.610352,falling
B, 701655, 0.038818, 0.759277, -0.651978, -0.305176, -0.610352, -0.488281,falling
A, 1088110, 0.117798, 0.924438, 0.416748, -0.610352, -1.159668, -0.549316,falling
B, 701675, 0.039063, 0.759399, -0.651001, -0.244141, -0.610352, -0.488281,falling
A, 1088130, 0.116333, 0.924438, 0.415894, -0.427246, -1.220703, -0.610352,falling
B, 701695, 0.039063, 0.759888, -0.651489, -0.183106, -0.610352, -0.427246,falling
A, 1088150, 0.117920, 0.924072, 0.415771, -0.488281, -1.220703, -0.549316,falling
B, 701715, 0.039429, 0.759155, -0.651855, -0.183106, -0.610352, -0.427246,falling
A, 1088170, 0.117432, 0.923584, 0.416260, -0.488281, -1.159668, -0.549316,falling
B, 701735, 0.038696, 0.759033, -0.651978, -0.244141, -0.610352, -0.488281,falling
A, 1088190, 0.117554, 0.924316, 0.415894, -0.488281, -1.159668, -0.549316,falling
B, 701755, 0.039551, 0.759521, -0.651733, -0.244141, -0.610352, -0.488281,falling
A, 1088210, 0.118042, 0.923218, 0.416138, -0.488281, -1.159668, -0.610352,falling
B, 701775, 0.038574, 0.759766, -0.651733, -0.183106, -0.610352, -0.427246,falling
A, 1088230, 0.116943, 0.924194, 0.416382, -0.427246, -1.159668, -0.610352,falling
B, 701795, 0.038086, 0.758667, -0.651367, -0.244141, -0.610352, -0.488281,falling
A, 1088250, 0.094482, 0.827637, 0.455200, -0.366211, -0.610352, 0.610352,falling
B, 701815, 0.030273, 0.795532, -0.662231, -0.427246, -1.708985, -1.037598,falling
A, 1088270, 0.165649, 1.080444, 0.406250, 7.446291, -3.601075, -0.976563,falling
B, 701835, 0.049438, 0.767212, -0.636230, 7.202150, 1.892090, 2.319336,falling
A, 1088290, 0.087402, 0.856812, 0.393311, 4.150391, -1.525879, -0.122070,falling
B, 701855, 0.043945, 0.780029, -0.652100, 0.610352, -0.671387, -1.281738,falling
A, 1088310, 0.121094, 0.858154, 0.325439, 3.845216, -4.455566, 0.854492,falling
B, 701875, 0.027710, 0.767334, -0.649292, 3.662110, -0.305176, 1.037598,falling
A, 1088330, 0.126465, 0.970703, 0.442139, 6.408693, -4.089355, 2.807618,falling
B, 701895, 0.041138, 0.786255, -0.658447, 12.207035, -0.244141, 2.868653,falling
A, 1088350, 0.124512, 0.953369, 0.458496, 18.493652, -6.164553, 1.586915,falling
B, 701915, 0.035767, 0.763916, -0.659058, 18.493652, 1.464844, 5.187988,falling
A, 1088370, 0.123413, 0.950562, 0.415894, 22.094727, -6.408693, 0.183106,falling
B, 701935, 0.047241, 0.717896, -0.657471, 16.113281, 1.037598, 4.577637,falling
A, 1088390, 0.127686, 0.940674, 0.380981, 18.554688, -5.493164, -0.976563,falling
B, 701955, 0.054077, 0.714233, -0.694580, 9.277344, 0.000000, 2.319336,falling
A, 1088410, 0.118408, 0.928467, 0.368408, 7.873537, -3.173829, -0.854492,falling
B, 701975, 0.052368, 0.692139, -0.657959, 3.845216, 0.244141, 0.671387,falling
A, 1088430, 0.111084, 0.900269, 0.347168, -6.164553, 0.976563, -0.793457,falling
B, 701995, 0.034302, 0.761597, -0.669067, -6.958010, -2.014160, -3.906251,falling
A, 1088450, 0.123413, 0.927856, 0.404907, -5.859377, -0.854492, 0.549316,falling
B, 702015, 0.032349, 0.799438, -0.654175, 0.305176, -0.732422, -0.671387,falling
A, 1088470, 0.139038, 0.972778, 0.394287, 4.455566, -2.807618, -0.305176,falling
B, 702035, 0.048096, 0.754639, -0.675171, 6.835939, 0.305176, 2.258301,falling
A, 1088490, 0.125488, 0.933105, 0.375977, 6.896975, -2.990724, -0.244141,falling
B, 702055, 0.052734, 0.713501, -0.679199, 5.004883, 0.000000, 1.220703,falling
A, 1088510, 0.122559, 0.934570, 0.384277, 4.516602, -2.380371, -0.183106,falling
B, 702075, 0.048706, 0.723267, -0.674683, 1.037598, -0.671387, -0.610352,falling
A, 1088530, 0.125244, 0.938599, 0.375366, 1.220703, -1.464844, -0.305176,falling
B, 702095, 0.046875, 0.743286, -0.672119, -0.183106, -0.732422, -0.488281,falling
A, 1088550, 0.127930, 0.942017, 0.378662, -0.427246, -1.037598, -0.732422,falling
B, 702115, 0.048096, 0.733154, -0.674927, 0.061035, -0.549316, -0.427246,falling
A, 1088570, 0.126587, 0.940063, 0.375244, -0.549316, -1.159668, -0.732422,falling
B, 702135, 0.047363, 0.734619, -0.674316, -1.464844, -0.793457, -0.976563,falling
A, 1088590, 0.125366, 0.939819, 0.381470, -1.953125, -0.732422, -0.671387,falling
B, 702155, 0.045166, 0.746094, -0.674683, -1.159668, -0.671387, -0.671387,falling
A, 1088610, 0.128662, 0.944214, 0.376099, -1.892090, -0.671387, -1.281738,falling
B, 702175, 0.049316, 0.730957, -0.677368, -1.220703, -0.671387, -0.549316,falling
A, 1088630, 0.122559, 0.936768, 0.382568, -2.197266, -0.549316, -0.549316,falling
B, 702195, 0.045044, 0.746582, -0.668701, -1.403809, -0.793457, -1.098633,falling
A, 1088650, 0.126343, 0.942139, 0.376587, -2.136230, -0.610352, -1.281738,falling
B, 702215, 0.046021, 0.733521, -0.673584, -1.586915, -0.549316, -0.610352,falling
A, 1088670, 0.130859, 0.956299, 0.364380, -4.638672, -0.427246, -1.770020,falling
B, 702235, 0.052612, 0.714478, -0.671631, -4.760742, -0.793457, -1.770020,falling
A, 1088690, 0.110840, 0.901367, 0.385864, -11.779789, 1.342773, -1.647950,falling
B, 702255, 0.047729, 0.733398, -0.669312, -12.146000, -2.014160, -4.577637,falling
A, 1088710, 0.123413, 0.948242, 0.411621, -14.831547, 2.502441, -2.014160,falling
B, 702275, 0.038940, 0.757813, -0.647827, -11.108402, -1.159668, -3.540040,falling
A, 1088730, 0.142212, 0.996216, 0.390991, -15.747074, 2.807618, -3.540040,falling
B, 702295, 0.050171, 0.724121, -0.667725, -11.596684, -0.793457, -3.356935,falling
A, 1088750, 0.123901, 0.970581, 0.412598, -20.751953, 4.516602, -5.126953,falling
B, 702315, 0.047119, 0.739868, -0.671387, -17.395020, -1.586915, -5.615236,falling
A, 1088770, 0.141846, 1.063599, 0.490601, -25.939949, 7.568361, -6.164553,falling
B, 702335, 0.032471, 0.800537, -0.659790, -14.953617, -2.258301, -6.286623,falling
A, 1088790, 0.153564, 1.122314, 0.540161, -18.066406, 6.896975, -7.324221,falling
B, 702355, 0.028931, 0.845215, -0.642334, -5.859377, -2.380371, -5.126953,falling
A, 1088810, 0.179077, 1.201782, 0.519043, 0.244141, 3.234864, -9.582520,falling
B, 702375, 0.042236, 0.860474, -0.654419, 8.300781, -2.563477, -2.563477,falling
A, 1088830, 0.172485, 1.165527, 0.511475, 20.812988, -1.525879, -11.047363,falling
B, 702395, 0.047241, 0.819824, -0.682129, 23.010262, -5.371094, -1.464844,falling
A, 1088850, 0.150269, 1.121948, 0.526733, 29.968269, -2.502441, -13.916019,falling
B, 702415, 0.019897, 0.762329, -0.697998, 20.141602, -7.141115, -3.845216,falling
A, 1088870, 0.108643, 1.086548, 0.543579, 23.010262, 0.366211, -15.747074,falling
B, 702435, 0.033325, 0.784546, -0.738281, 7.873537, -10.559082, -10.986328,falling
A, 1088890, 0.108398, 1.075928, 0.570068, 6.103518, 4.577637, -16.479492,falling
B, 702455, 0.045166, 0.797607, -0.758179, -10.498047, -18.493652, -22.094727,falling
A, 1088910, 0.111694, 1.081055, 0.610596, -13.061527, 9.704590, -13.732914,falling
B, 702475, 0.000122, 0.847168, -0.727661, -31.494148, -25.512703, -34.606934,falling
A, 1088930, 0.096313, 1.050537, 0.619873, -32.470703, 14.099125, -12.512211,falling
B, 702495, -0.014648, 0.822510, -0.676636, -37.658691, -23.742683, -36.071777,falling
A, 1088950, 0.137573, 1.063599, 0.561768, -36.743164, 17.822266, -14.343266,falling
B, 702515, -0.006470, 0.905518, -0.660400, -23.559578, -15.502934, -29.846199,falling
A, 1088970, 0.131958, 1.045532, 0.497559, -26.367195, 15.930180, -15.808109,falling
B, 702535, -0.007813, 0.906982, -0.699219, -11.535648, -16.479492, -27.343758,falling
A, 1088990, 0.100952, 1.004272, 0.407349, -9.582520, 12.207035, -14.892582,falling
B, 702555, -0.025879, 0.867798, -0.670532, 4.394531, -14.282230, -20.935059,falling
A, 1089010, 0.083008, 0.886353, 0.299072, 8.361816, 7.324221, -13.793949,falling
B, 702575, -0.032959, 0.766846, -0.613281, 23.620613, -5.310059, -9.277344,falling
A, 1089030, 0.053223, 0.810547, 0.226196, 22.277840, 3.051759, -14.648441,falling
B, 702595, -0.074097, 0.682861, -0.569092, 37.780762, -0.488281, 0.427246,falling
A, 1089050, -0.003662, 0.765625, 0.177856, 33.874512, -1.281738, -15.686039,falling
B, 702615, -0.077271, 0.588379, -0.623169, 31.860359, -1.342773, 0.549316,falling
A, 1089070, -0.068359, 0.621094, 0.206543, 24.963387, -1.220703, -14.404301,falling
B, 702635, -0.040894, 0.551636, -0.680176, 11.108402, -4.577637, -4.638672,falling
A, 1089090, -0.054810, 0.596069, 0.226929, -0.366211, 3.173829, -11.108402,falling
B, 702655, -0.033081, 0.631592, -0.649048, -22.644051, -11.657719, -15.441898,falling
A, 1089110, -0.010010, 0.744019, 0.242432, -27.526863, 7.263186, -5.249023,falling
B, 702675, -0.071777, 0.723389, -0.629883, -22.216805, -10.864258, -13.916019,falling
A, 1089130, -0.002808, 0.804688, 0.277466, -20.263672, 4.577637, -4.760742,falling
B, 702695, -0.085083, 0.738037, -0.599854, -5.493164, -5.981447, -5.676271,falling
A, 1089150, 0.008789, 0.844482, 0.321655, -1.770020, 0.000000, -5.126953,falling
B, 702715, -0.089111, 0.730347, -0.582031, 9.887695, -2.014160, 0.793457,falling
A, 1089170, -0.004272, 0.804565, 0.339844, 12.939457, -3.967286, -5.493164,falling
B, 702735, -0.082886, 0.708252, -0.609131, 17.211914, 0.183106, 4.760742,falling
A, 1089190, -0.024170, 0.745117, 0.351807, 18.066406, -5.310059, -4.638672,falling
B, 702755, -0.079590, 0.690063, -0.632446, 17.517090, 1.220703, 5.798342,falling
A, 1089210, -0.033813, 0.719360, 0.357178, 16.479492, -5.371094, -2.929688,falling
B, 702775, -0.078491, 0.675415, -0.604614, 6.164553, 0.061035, 3.173829,falling
A, 1089230, -0.032349, 0.717896, 0.365967, 7.019045, -3.845216, -0.793457,falling
B, 702795, -0.085449, 0.671509, -0.582153, -5.859377, -1.831055, -0.732422,falling
A, 1089250, -0.018799, 0.766968, 0.377930, -5.126953, -1.831055, 0.427246,falling
B, 702815, -0.086548, 0.702759, -0.601563, -9.521484, -2.319336, -1.525879,falling
A, 1089270, -0.010254, 0.816528, 0.366211, -9.155273, -1.464844, 1.037598,falling
B, 702835, -0.074463, 0.718140, -0.636719, -4.516602, -0.488281, 1.342773,falling
A, 1089290, -0.009277, 0.825073, 0.415771, -2.441406, -2.563477, 1.525879,falling
B, 702855, -0.077148, 0.729248, -0.632568, -2.258301, 0.854492, 2.563477,falling
A, 1089310, 0.000244, 0.830811, 0.444214, -1.586915, -2.624512, 2.380371,falling
B, 702875, -0.082153, 0.765991, -0.622437, -3.845216, 0.671387, 1.647950,falling
A, 1089330, 0.005615, 0.841919, 0.453979, -3.417970, -2.441406, 3.295899,falling
B, 702895, -0.085571, 0.777710, -0.616699, -5.432129, 1.098633, 1.464844,falling
A, 1089350, 0.009766, 0.865845, 0.479980, -5.004883, -2.197266, 3.845216,falling
B, 702915, -0.079468, 0.764038, -0.636597, -5.920412, 1.647950, 0.976563,falling
A, 1089370, 0.007690, 0.874023, 0.496704, -4.699707, -1.647950, 4.455566,falling
B, 702935, -0.078735, 0.790161, -0.641357, -4.333496, 2.624512, 1.220703,falling
A, 1089390, 0.015381, 0.883789, 0.487671, -2.258301, -1.464844, 4.821777,falling
B, 702955, -0.078247, 0.812256, -0.639526, 0.549316, 4.028320, 2.868653,falling
A, 1089410, 0.023193, 0.898438, 0.459473, 2.868653, -2.746582, 5.310059,falling
