Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 328555, -0.932251, 0.003174, -0.348877, -0.610352, 0.122070, -0.488281,falling
A, 1773411, -0.978760, 0.227783, 0.057861, -1.464844, 0.122070, 0.183106,falling
B, 328575, -0.933594, 0.009155, -0.345093, -1.464844, 0.122070, -0.793457,falling
A, 1773431, -0.978882, 0.232422, 0.040039, -1.831055, 0.122070, 0.366211,falling
B, 328595, -0.930908, 0.017944, -0.353760, -1.281738, 0.061035, -0.671387,falling
A, 1773451, -0.978638, 0.235352, 0.035522, -1.037598, -0.244141, 0.366211,falling
B, 328615, -0.928833, 0.020142, -0.358398, -0.488281, 0.061035, -0.366211,falling
A, 1773471, -0.977783, 0.236694, 0.040894, -0.305176, -0.427246, 0.427246,falling
B, 328635, -0.929077, 0.013794, -0.355835, 0.122070, 0.061035, -0.122070,falling
A, 1773491, -0.977539, 0.237915, 0.042236, 0.061035, -0.488281, 0.427246,falling
B, 328655, -0.930054, -0.002563, -0.354736, -0.061035, -0.061035, -0.122070,falling
A, 1773511, -0.977783, 0.241089, 0.035156, -0.305176, -0.427246, 0.244141,falling
B, 328675, -0.929565, -0.006836, -0.355957, -0.305176, -0.122070, -0.244141,falling
A, 1773531, -0.978271, 0.236206, 0.023315, -0.793457, -0.427246, 0.122070,falling
B, 328695, -0.928711, 0.002563, -0.357056, -1.098633, -0.244141, -0.488281,falling
A, 1773551, -0.977905, 0.235596, 0.024658, -1.342773, -0.488281, 0.061035,falling
B, 328715, -0.929565, 0.015747, -0.357422, -0.671387, -0.366211, -0.244141,falling
A, 1773571, -0.980591, 0.226074, 0.037354, -0.244141, -0.915528, 0.244141,falling
B, 328735, -0.927734, 0.016846, -0.362793, 0.061035, -0.427246, 0.183106,falling
A, 1773591, -0.980957, 0.218872, 0.037964, 0.244141, -0.976563, 0.427246,falling
B, 328755, -0.928833, 0.004272, -0.357056, 0.244141, -0.366211, 0.305176,falling
A, 1773611, -0.980469, 0.224121, 0.031250, -1.098633, -0.793457, 0.915528,falling
B, 328775, -0.930054, 0.000977, -0.351440, -1.220703, -0.488281, -0.122070,falling
A, 1773631, -0.977417, 0.243042, 0.016846, -1.586915, -0.854492, 0.671387,falling
B, 328795, -0.927856, 0.001221, -0.362183, -0.549316, -0.671387, 0.122070,falling
A, 1773651, -0.976318, 0.246216, 0.025879, -0.488281, -1.403809, 0.427246,falling
B, 328815, -0.929321, 0.009766, -0.356445, -0.183106, -0.732422, 0.305176,falling
A, 1773671, -0.976563, 0.240601, 0.045288, -0.183106, -1.403809, 0.183106,falling
B, 328835, -0.930664, 0.016724, -0.352539, 0.427246, -0.732422, 0.488281,falling
A, 1773691, -0.977783, 0.230835, 0.049683, 0.671387, -1.586915, 0.305176,falling
B, 328855, -0.930908, 0.013428, -0.352905, 0.366211, -0.732422, 0.610352,falling
A, 1773711, -0.980591, 0.223267, 0.047363, -0.061035, -1.342773, 0.488281,falling
B, 328875, -0.930786, 0.004883, -0.351807, -0.915528, -0.732422, 0.244141,falling
A, 1773731, -0.979126, 0.228516, 0.035034, -1.220703, -1.220703, 0.793457,falling
B, 328895, -0.931885, 0.006104, -0.347168, -0.610352, -0.732422, 0.366211,falling
A, 1773751, -0.978149, 0.231079, 0.050049, 0.122070, -1.708985, 0.549316,falling
B, 328915, -0.933594, 0.008789, -0.314331, 0.915528, -0.671387, 0.976563,falling
A, 1773771, -0.979858, 0.215454, 0.080444, 1.586915, -1.831055, 0.366211,falling
B, 328935, -0.940430, 0.008179, -0.326172, 1.770020, -0.366211, 1.281738,falling
A, 1773791, -0.982788, 0.191895, 0.104126, 1.892090, -1.525879, 0.549316,falling
B, 328955, -0.940918, -0.001343, -0.323486, 1.037598, 0.000000, 1.342773,falling
A, 1773811, -0.986084, 0.178223, 0.091187, 0.976563, -0.793457, 1.037598,falling
B, 328975, -0.937256, -0.012207, -0.334473, 0.305176, 0.305176, 1.281738,falling
A, 1773831, -0.986328, 0.177490, 0.054810, 0.549316, -0.610352, 1.525879,falling
B, 328995, -0.938110, -0.008301, -0.331543, -0.427246, 0.549316, 1.159668,falling
A, 1773851, -0.987061, 0.183350, 0.048950, -0.671387, -0.549316, 2.075195,falling
B, 329015, -0.940063, 0.006470, -0.326172, -1.647950, 0.671387, 1.098633,falling
A, 1773871, -0.984375, 0.192383, 0.069580, -1.586915, -0.610352, 2.563477,falling
B, 329035, -0.937622, 0.010010, -0.335693, -1.647950, 0.915528, 1.342773,falling
A, 1773891, -0.982056, 0.200073, 0.095581, -1.098633, -0.366211, 2.929688,falling
B, 329055, -0.932861, 0.003174, -0.347290, -1.281738, 1.342773, 1.647950,falling
A, 1773911, -0.976685, 0.229736, 0.054688, 0.183106, 0.244141, 3.051759,falling
B, 329075, -0.932373, 0.002319, -0.344116, -0.305176, 1.525879, 2.014160,falling
A, 1773931, -0.976196, 0.234863, 0.018921, 1.159668, -0.305176, 2.624512,falling
B, 329095, -0.929077, 0.000122, -0.351807, 0.305176, 1.342773, 2.380371,falling
A, 1773951, -0.981934, 0.226318, -0.003418, 0.671387, -0.488281, 2.685547,falling
B, 329115, -0.913208, -0.003906, -0.398804, -0.976563, 1.037598, 2.258301,falling
A, 1773971, -0.983032, 0.239136, -0.050659, -1.220703, -0.305176, 3.356935,falling
B, 329135, -0.901489, 0.007568, -0.434448, -2.990724, 0.427246, 1.647950,falling
A, 1773991, -0.973633, 0.301880, -0.130615, -2.197266, -0.793457, 3.845216,falling
B, 329155, -0.894531, 0.036377, -0.444824, -2.319336, -0.549316, 2.014160,falling
A, 1774011, -0.963745, 0.366333, -0.196533, 0.427246, -3.112794, 2.929688,falling
B, 329175, -0.884521, 0.031616, -0.470459, 0.915528, -2.075195, 3.540040,falling
A, 1774031, -0.964355, 0.379395, -0.219604, 2.380371, -5.432129, 1.831055,falling
B, 329195, -0.868408, 0.004883, -0.520386, 0.732422, -4.699707, 3.295899,falling
A, 1774051, -0.961792, 0.395508, -0.234619, 0.793457, -6.408693, 1.098633,falling
B, 329215, -0.871582, 0.022461, -0.503540, -0.366211, -6.652834, 2.868653,falling
A, 1774071, -0.954712, 0.426025, -0.264771, -0.427246, -7.934572, -0.183106,falling
B, 329235, -0.876831, 0.033325, -0.485474, 1.464844, -8.666992, 3.479005,falling
A, 1774091, -0.957031, 0.395874, -0.216309, 1.159668, -11.901859, -2.258301,falling
B, 329255, -0.878052, 0.040405, -0.486206, 2.258301, -10.620117, 3.662110,falling
A, 1774111, -0.957520, 0.362549, -0.144653, 1.831055, -13.122562, -2.929688,falling
B, 329275, -0.884033, 0.043823, -0.470703, 3.601075, -11.962894, 4.089355,falling
A, 1774131, -0.958862, 0.337891, -0.105713, 3.417970, -14.282230, -3.356935,falling
B, 329295, -0.896851, 0.038086, -0.430298, 4.821777, -13.122562, 4.516602,falling
A, 1774151, -0.958618, 0.322021, -0.091553, 4.699707, -15.625004, -4.089355,falling
B, 329315, -0.910767, 0.022583, -0.388794, 7.263186, -14.648441, 5.371094,falling
A, 1774171, -0.959229, 0.291992, -0.057251, 5.859377, -17.089844, -4.638672,falling
B, 329335, -0.915771, 0.009888, -0.374634, 7.446291, -15.319828, 5.798342,falling
A, 1774191, -0.965210, 0.251099, -0.003662, 5.615236, -17.517090, -5.004883,falling
B, 329355, -0.922119, -0.014526, -0.357422, 7.873537, -15.747074, 6.347658,falling
A, 1774211, -0.973511, 0.196411, 0.005859, 6.652834, -17.822266, -5.432129,falling
B, 329375, -0.928711, -0.052246, -0.328613, 9.094238, -15.869144, 7.568361,falling
A, 1774231, -0.989502, 0.101807, -0.005005, 7.141115, -18.371582, -5.126953,falling
B, 329395, -0.932007, -0.072998, -0.314209, 5.310059, -16.174316, 7.263186,falling
A, 1774251, -1.000610, 0.034912, -0.020752, 2.014160, -18.310547, -2.746582,falling
B, 329415, -0.928467, -0.045654, -0.320313, 0.183106, -16.479492, 6.713869,falling
A, 1774271, -0.995850, 0.071777, -0.044678, -2.380371, -18.493652, -0.061035,falling
B, 329435, -0.918457, -0.031738, -0.352051, -1.281738, -16.906738, 7.934572,falling
A, 1774291, -0.990234, 0.103394, -0.113525, -1.220703, -19.836426, 1.342773,falling
B, 329455, -0.914307, -0.047729, -0.355103, 0.122070, -17.883301, 10.192871,falling
A, 1774311, -0.978516, 0.140503, -0.110840, -0.610352, -21.911621, 2.075195,falling
B, 329475, -0.923218, -0.031006, -0.320313, 0.000000, -18.615723, 11.291508,falling
A, 1774331, -0.963745, 0.169312, -0.040894, 0.549316, -23.620613, 1.892090,falling
B, 329495, -0.931519, -0.032104, -0.302368, 4.028320, -19.104004, 13.916019,falling
A, 1774351, -0.967163, 0.128174, 0.056274, 6.225588, -25.329597, 1.037598,falling
B, 329515, -0.944458, -0.041748, -0.266724, 7.629396, -18.859863, 15.869144,falling
A, 1774371, -0.973877, 0.051758, 0.158691, 8.850098, -25.573738, 1.770020,falling
B, 329535, -0.967285, -0.022827, -0.190796, 7.446291, -17.944336, 16.723633,falling
A, 1774391, -0.973267, -0.007690, 0.236938, 8.178711, -24.902351, 2.929688,falling
B, 329555, -0.982300, -0.015015, -0.129028, 7.568361, -16.845703, 18.310547,falling
A, 1774411, -0.978149, -0.080688, 0.312256, 10.375977, -24.841316, 4.516602,falling
B, 329575, -0.995728, -0.029541, -0.096802, 9.094238, -15.075687, 20.141602,falling
A, 1774431, -0.988159, -0.156372, 0.430420, 9.521484, -21.301270, 9.704590,falling
B, 329595, -1.015259, -0.030273, -0.029541, 0.305176, -11.047363, 19.653320,falling
A, 1774451, -0.987183, -0.202637, 0.502075, -1.647950, -17.272949, 13.549809,falling
B, 329615, -1.023315, -0.029419, 0.009521, -9.033203, -8.422852, 18.371582,falling
A, 1774471, -0.976440, -0.187012, 0.506714, -10.070801, -14.404301, 17.150879,falling
B, 329635, -1.021729, -0.011230, 0.006104, -16.662598, -6.103518, 17.150879,falling
A, 1774491, -0.965576, -0.141724, 0.555908, -15.747074, -11.535648, 20.019531,falling
B, 329655, -1.020142, 0.021851, 0.000366, -21.850586, -3.112794, 16.784668,falling
A, 1774511, -0.952759, -0.095825, 0.598145, -19.409180, -7.995607, 22.705086,falling
B, 329675, -1.016479, 0.045776, 0.000366, -26.123055, -0.366211, 16.357422,falling
A, 1774531, -0.937744, -0.040405, 0.579102, -23.559578, -4.821777, 25.024422,falling
B, 329695, -1.010376, 0.070557, -0.008545, -31.433113, 2.136230, 15.380863,falling
A, 1774551, -0.923340, 0.010254, 0.556763, -28.747566, -2.258301, 26.977547,falling
B, 329715, -1.001343, 0.093872, -0.016968, -38.452148, 5.554201, 14.038090,falling
A, 1774571, -0.910400, 0.058105, 0.559692, -31.311043, 0.000000, 28.564461,falling
B, 329735, -0.991699, 0.096558, -0.041992, -39.672852, 7.507326, 14.160160,falling
A, 1774591, -0.906250, 0.089233, 0.534058, -31.982430, 2.197266, 28.991707,falling
B, 329755, -0.974976, 0.090820, -0.086914, -39.794922, 9.277344, 14.587406,falling
A, 1774611, -0.910278, 0.091675, 0.411865, -28.137215, 3.906251, 30.090340,falling
B, 329775, -0.965332, 0.102783, -0.114868, -35.156250, 10.986328, 16.784668,falling
A, 1774631, -0.913940, 0.076904, 0.306152, -17.395020, 2.319336, 30.273445,falling
B, 329795, -0.953857, 0.123413, -0.136475, -23.315437, 12.146000, 21.423340,falling
A, 1774651, -0.913696, 0.033691, 0.282104, -4.333496, -0.549316, 31.250008,falling
B, 329815, -0.941772, 0.136841, -0.148193, -13.000492, 13.610844, 26.123055,falling
A, 1774671, -0.912109, 0.009644, 0.300049, -0.183106, -0.671387, 33.996582,falling
B, 329835, -0.929199, 0.122437, -0.186401, -12.329105, 14.526371, 28.259285,falling
A, 1774691, -0.896851, 0.036987, 0.229370, -0.183106, 0.061035, 36.376953,falling
B, 329855, -0.924316, 0.056519, -0.156982, -8.972168, 16.845703, 31.799324,falling
A, 1774711, -0.881470, 0.046265, 0.201782, 5.859377, -1.647950, 37.475586,falling
B, 329875, -0.928345, 0.027954, -0.111206, -6.408693, 17.639160, 34.301758,falling
A, 1774731, -0.878906, 0.003662, 0.257935, 6.408693, -1.770020, 38.452148,falling
B, 329895, -0.907837, 0.040283, -0.163574, -9.704590, 18.371582, 34.973145,falling
A, 1774751, -0.870850, -0.013306, 0.271851, 5.859377, -0.671387, 40.222168,falling
B, 329915, -0.896606, 0.096313, -0.197632, -7.568361, 20.263672, 37.292480,falling
A, 1774771, -0.864136, -0.026611, 0.244873, 9.216309, -0.244141, 43.029785,falling
B, 329935, -0.896973, 0.141602, -0.152100, -8.483887, 21.911621, 39.611816,falling
A, 1774791, -0.825439, -0.018799, 0.250244, 2.929688, 0.000000, 49.438492,falling
B, 329955, -0.892334, 0.156494, -0.125000, -15.136723, 22.888191, 39.550781,falling
A, 1774811, -0.809326, 0.054688, 0.282959, -9.155273, 2.929688, 52.368179,falling
B, 329975, -0.838379, 0.046509, -0.221680, -18.615723, 24.597176, 43.029785,falling
A, 1774831, -0.772705, 0.068237, 0.164185, 2.380371, 1.403809, 52.917496,falling
B, 329995, -0.832642, 0.044434, -0.258057, -14.038090, 25.268562, 44.799820,falling
A, 1774851, -0.765015, 0.073730, 0.054810, 0.976563, 1.464844, 55.053726,falling
B, 330015, -0.755371, 0.094849, -0.223633, -28.015144, 26.245125, 43.640137,falling
A, 1774871, -0.722534, 0.091187, 0.003052, -8.056641, 1.342773, 57.006851,falling
B, 330035, -0.794434, 0.133789, -0.226318, -32.775879, 24.658211, 44.677750,falling
A, 1774891, -0.706787, 0.040161, -0.006958, -17.456055, 1.220703, 59.997574,falling
B, 330055, -0.737671, 0.136719, -0.282837, -44.494644, 24.292000, 44.494644,falling
A, 1774911, -0.700073, -0.001465, 0.005371, -33.081055, 2.197266, 65.673828,falling
B, 330075, -0.694702, 0.129639, -0.339355, -67.077637, 23.010262, 40.100098,falling
A, 1774931, -0.627319, 0.105957, -0.001343, -54.382339, 4.760742, 70.983887,falling
B, 330095, -0.714478, 0.115356, -0.229248, -75.927734, 23.376472, 41.564941,falling
A, 1774951, -0.619263, 0.112183, -0.051025, -55.480972, 2.441406, 72.265625,falling
B, 330115, -0.667725, 0.121948, -0.213745, -75.561523, 19.592285, 46.813980,falling
A, 1774971, -0.558594, 0.049438, 0.034302, -52.734390, -3.356935, 73.303223,falling
B, 330135, -0.634277, 0.153076, -0.282715, -77.026367, 18.066406, 50.292984,falling
A, 1774991, -0.529663, -0.019287, -0.005371, -58.654800, -4.089355, 77.758789,falling
B, 330155, -0.613770, 0.239014, -0.232544, -85.571289, 17.089844, 50.598160,falling
A, 1775011, -0.498657, 0.002686, -0.051880, -61.279312, -7.629396, 82.031250,falling
B, 330175, -0.618652, 0.261597, -0.182617, -84.411621, 14.770512, 55.358902,falling
A, 1775031, -0.419312, 0.004883, -0.060669, -57.800308, -13.244633, 85.021973,falling
B, 330195, -0.537842, 0.247192, -0.212036, -79.711914, 12.695316, 63.049332,falling
A, 1775051, -0.359863, 0.001343, -0.027466, -49.987808, -18.188477, 87.280273,falling
B, 330215, -0.503418, 0.234619, -0.227661, -72.998047, 11.291508, 69.641113,falling
A, 1775071, -0.290405, -0.018799, -0.034180, -41.687012, -22.521980, 89.965851,falling
B, 330235, -0.460571, 0.241699, -0.183960, -68.603516, 10.192871, 75.744629,falling
A, 1775091, -0.209351, -0.022461, -0.072266, -37.231445, -26.977547, 92.895538,falling
B, 330255, -0.434570, 0.266235, -0.133301, -62.683121, 7.568361, 84.045410,falling
A, 1775111, -0.189087, -0.031860, -0.079224, -32.165527, -32.104492, 95.031769,falling
B, 330275, -0.418335, 0.263428, -0.157837, -61.706558, 5.554201, 89.599640,falling
A, 1775131, -0.137817, -0.060547, -0.044556, -29.846199, -37.109375, 100.708038,falling
B, 330295, -0.337158, 0.269043, -0.151611, -61.401382, 5.065918, 94.665558,falling
A, 1775151, 0.019653, -0.090332, -0.080688, -28.808601, -40.527344, 105.041534,falling
B, 330315, -0.285156, 0.293335, -0.094727, -62.438980, 4.028320, 98.876984,falling
A, 1775171, 0.124390, -0.098633, -0.099365, -26.733406, -45.227066, 108.459503,falling
B, 330335, -0.222046, 0.302734, -0.063110, -62.133804, 2.380371, 103.576691,falling
A, 1775191, 0.215088, -0.145630, -0.086914, -28.625496, -48.645035, 112.304718,falling
B, 330355, -0.162842, 0.287109, -0.063110, -67.565918, -0.183106, 108.154327,falling
A, 1775211, 0.286743, -0.179932, -0.080322, -36.804199, -50.842300, 118.103058,falling
B, 330375, -0.128784, 0.326172, -0.039917, -82.885742, -2.746582, 112.365753,falling
A, 1775231, 0.354858, -0.177246, -0.102905, -47.058121, -53.344742, 122.985870,falling
B, 330395, -0.115112, 0.326172, -0.056396, -93.017609, -5.615236, 114.868195,falling
A, 1775251, 0.398926, -0.208008, -0.064697, -57.128922, -56.823746, 127.014191,falling
B, 330415, -0.112305, 0.312012, -0.094238, -110.961945, -9.643555, 116.272003,falling
A, 1775271, 0.436279, -0.244263, -0.072021, -76.171875, -56.762711, 133.178711,falling
B, 330435, -0.164917, 0.365112, 0.005493, -131.164551, -11.352543, 114.929230,falling
A, 1775291, 0.491455, -0.176636, -0.086670, -97.351105, -61.462418, 139.038086,falling
B, 330455, -0.103027, 0.199707, -0.053345, -138.732910, -20.385742, 115.600616,falling
A, 1775311, 0.656372, -0.079712, -0.200928, -94.970734, -70.312500, 133.300781,falling
B, 330475, -0.152466, 0.333008, 0.179688, -137.939453, -22.155769, 124.084503,falling
A, 1775331, 0.560059, -0.317749, -0.165771, -106.323273, -80.627441, 138.610840,falling
B, 330495, -0.125610, 0.421021, -0.068970, -156.616211, -39.001465, 117.065460,falling
A, 1775351, 0.639404, -0.212769, 0.062500, -157.775879, -82.214355, 153.076172,falling
B, 330515, -0.139282, -0.123657, -0.110229, -183.105530, -46.936050, 111.877472,falling
A, 1775371, 0.781006, 0.459106, 0.169556, -145.935059, -79.711914, 132.446289,falling
B, 330535, -0.249146, 0.267944, 0.553711, -131.591797, -51.940933, 134.033203,falling
A, 1775391, 0.785278, 0.088135, -0.513550, -88.562042, -104.370148, 107.788116,falling
B, 330555, -0.114380, 0.377075, -0.225220, -159.606934, -58.837906, 108.093292,falling
A, 1775411, 0.652344, -0.355347, 0.131958, -155.822754, -107.666046, 133.117676,falling
B, 330575, -0.359131, 1.505493, 1.145752, -444.580200, 57.128922, 414.611938,falling
A, 1775431, 0.716797, 0.687988, 0.863770, 29.846199, -109.375031, 67.749023,falling
B, 330595, 0.246704, 0.878906, 0.066650, 737.243896, 122.436554, 148.864746,falling
A, 1775451, -1.151489, -0.587402, -0.169189, 286.499023, -11.474613, -1.403809,falling
B, 330615, -0.330811, 0.567505, 0.461426, 670.654297, -11.169437, 223.510803,falling
A, 1775471, 0.013672, -0.050659, -1.185913, 345.520020, -47.973648, -7.812502,falling
B, 330635, 0.799194, -1.576782, -1.553833, 656.066895, -79.528809, 238.159241,falling
A, 1775491, 0.057129, 0.503540, 1.475708, 583.496094, -62.377945, -163.085938,falling
B, 330655, -0.470337, 2.752441, 1.473145, 628.295898, 10.009766, 175.292969,falling
A, 1775511, 0.224854, -1.346802, -0.144409, 754.089600, -168.029785, -68.603516,falling
B, 330675, 0.351563, 1.346069, 0.426147, 574.707031, 1.281738, 142.150879,falling
A, 1775531, 0.269165, 0.623657, 0.430786, 530.517578, -126.586945, 6.652834,falling
B, 330695, -0.735352, -1.466064, 1.807007, 632.751465, 55.480972, 220.153870,falling
A, 1775551, 0.656738, 1.439697, 1.078979, 635.925293, -144.836426, -119.018585,falling
B, 330715, 0.707031, -1.022095, -0.811523, 680.358887, 87.097168, 298.278809,falling
A, 1775571, -0.063843, -1.670776, 1.698730, 519.775391, -74.951172, -105.773956,falling
B, 330735, 1.035156, 0.805542, -1.914307, 478.881958, -3.112794, 177.063049,falling
A, 1775591, 0.385010, 0.418823, -0.235229, 474.670532, -46.508804, -60.485855,falling
B, 330755, -0.310181, 0.948486, 1.579834, 565.307617, -5.676271, 122.497589,falling
A, 1775611, 0.378662, -0.550781, -1.171875, 822.265869, -204.284729, -47.973648,falling
A, 1775631, -0.308105, -2.657715, -2.323364, 341.857910, -16.540527, -50.354019,falling
A, 1775651, 0.114868, -0.314819, -0.547974, 133.911133, -66.284180, -85.449219,falling
A, 1775671, 0.330078, 0.552856, -0.571289, 174.926758, -42.114258, -78.796387,falling
A, 1775691, -0.305542, -0.571045, 0.492676, 57.861343, 0.244141, -30.212410,falling
A, 1775711, -0.023438, -0.798218, -0.586182, 136.108398, -23.681648, -23.071297,falling
B, 330775, 2.008301, -2.425781, -0.718140, 454.589966, 71.411133, 124.755890,falling
B, 330795, 0.479858, -1.046021, -0.282349, 173.889160, -22.949226, 186.279358,falling
B, 330815, 0.169067, 0.684814, -0.588501, 224.609436, -38.024902, 152.099609,falling
B, 330835, -0.278076, -1.816162, 0.533691, 170.715332, 21.301270, 37.658691,falling
B, 330855, 0.217285, -0.694458, -0.315918, 97.045929, -47.363297, 19.470215,falling
B, 330875, -0.035522, -0.172852, 0.262451, 84.777832, -13.549809, -25.695808,falling
A, 1775731, -0.495239, -2.431030, -0.826660, 18.432617, -13.305668, 36.926270,falling
B, 330895, 0.276611, -1.751587, -0.370728, -9.094238, -2.868653, 7.202150,falling
A, 1775751, 0.049194, -0.707397, -0.752686, 34.729004, -4.211426, -12.268070,falling
B, 330915, 0.602173, -1.877930, -0.426025, 67.687988, 31.738289, 60.974136,falling
A, 1775771, 0.081543, -0.997070, -0.688354, 13.610844, 0.122070, -10.131836,falling
A, 1775791, 0.015503, -1.001587, -0.581055, 24.780281, -3.540040, -7.934572,falling
A, 1775811, -0.182983, -0.761719, -0.629272, -65.002441, 5.432129, 12.634281,falling
A, 1775831, -0.212036, -0.557861, -0.781860, -85.327148, 5.920412, 13.854984,falling
A, 1775851, -0.125122, -0.403809, -0.911743, -48.522964, 4.638672, 4.028320,falling
A, 1775871, -0.103516, -0.408203, -0.784424, -4.638672, 0.732422, -1.892090,falling
A, 1775891, -0.173584, -0.510864, -0.776489, 2.746582, -1.098633, 0.427246,falling
B, 330935, 0.372437, -0.695801, -0.160645, 43.579102, -1.037598, 21.545410,falling
B, 330955, 0.141968, -0.763672, -0.178955, -41.137695, -8.300781, -20.141602,falling
B, 330975, 0.034546, -0.858887, -0.299683, -88.684113, -6.469728, -37.597656,falling
B, 330995, 0.234863, -1.031494, -0.608032, -79.711914, -4.516602, -31.188972,falling
B, 331015, 0.331299, -0.832397, -0.673096, -33.386230, -7.263186, -11.047363,falling
B, 331035, 0.214355, -0.689697, -0.492798, 4.821777, -1.403809, 2.502441,falling
B, 331055, 0.164307, -0.680908, -0.501831, -3.784181, -1.464844, -1.586915,falling
A, 1775911, -0.197510, -0.539063, -0.786987, -5.676271, -0.915528, 2.075195,falling
B, 331075, 0.220581, -0.842407, -0.530640, -3.906251, 0.244141, -2.441406,falling
A, 1775931, -0.143188, -0.518188, -0.820679, 0.793457, -1.342773, 0.366211,falling
B, 331095, 0.266113, -0.956177, -0.519409, 13.061527, 0.732422, 4.699707,falling
A, 1775951, -0.137573, -0.565796, -0.815796, 18.859863, -2.624512, -3.173829,falling
B, 331115, 0.222168, -0.910400, -0.454102, 19.653320, -0.549316, 7.446291,falling
A, 1775971, -0.158447, -0.643188, -0.762329, 15.869144, -2.197266, -2.868653,falling
B, 331135, 0.188599, -0.849365, -0.393799, 6.530764, -0.244141, 2.197266,falling
A, 1775991, -0.156128, -0.668945, -0.749878, -2.563477, -0.793457, 0.366211,falling
B, 331155, 0.211304, -0.880371, -0.419678, -10.498047, -0.488281, -4.394531,falling
A, 1776011, -0.150146, -0.580322, -0.804077, -12.084965, 0.183106, 1.831055,falling
B, 331175, 0.242065, -0.904053, -0.510254, -6.896975, -1.098633, -2.807618,falling
A, 1776031, -0.147461, -0.544312, -0.804932, -2.990724, -0.427246, 0.000000,falling
B, 331195, 0.225464, -0.825317, -0.501343, 1.098633, -0.793457, 0.366211,falling
A, 1776051, -0.159912, -0.553833, -0.787964, 1.892090, -0.976563, -0.549316,falling
B, 331215, 0.214478, -0.804321, -0.484009, 1.770020, -0.427246, 0.488281,falling
A, 1776071, -0.152710, -0.571533, -0.784546, 0.732422, -1.098633, 0.000000,falling
B, 331235, 0.223999, -0.868774, -0.478027, 1.403809, -0.183106, 0.183106,falling
A, 1776091, -0.151367, -0.583862, -0.795410, 2.136230, -1.159668, -0.305176,falling
B, 331255, 0.227173, -0.908569, -0.470215, 3.417970, -0.488281, 1.098633,falling
A, 1776111, -0.150757, -0.602539, -0.786743, 2.807618, -1.098633, -0.610352,falling
B, 331275, 0.218628, -0.877197, -0.452881, 1.708985, -0.732422, 0.427246,falling
A, 1776131, -0.154297, -0.604248, -0.775513, -1.342773, -0.732422, 0.000000,falling
B, 331295, 0.214966, -0.853760, -0.457397, -3.051759, -0.610352, -1.953125,falling
A, 1776151, -0.152710, -0.582886, -0.785278, -4.882813, -0.488281, 0.732422,falling
