Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 758195, -0.922363, -0.261108, -0.265015, -0.305176, -1.220703, -0.488281,falling
A, 1144650, -0.985962, 0.170898, 0.096069, -0.915528, -1.403809, -0.305176,falling
B, 758215, -0.922852, -0.273804, -0.254395, 0.000000, -0.915528, -0.305176,falling
A, 1144670, -0.985474, 0.167358, 0.092773, -0.976563, -1.220703, -0.793457,falling
B, 758235, -0.921387, -0.279297, -0.249512, -0.366211, -1.037598, -0.671387,falling
A, 1144690, -0.990967, 0.139648, 0.098877, -1.281738, -0.915528, -0.915528,falling
B, 758255, -0.922119, -0.261841, -0.265991, -1.037598, -1.281738, -1.159668,falling
A, 1144710, -0.991211, 0.143799, 0.097900, -1.220703, -0.854492, -0.610352,falling
B, 758275, -0.920654, -0.247070, -0.281860, -0.915528, -0.915528, -0.915528,falling
A, 1144730, -0.992310, 0.141479, 0.090576, -1.403809, -0.549316, -0.305176,falling
B, 758295, -0.918457, -0.252930, -0.276855, -0.488281, -0.549316, -0.549316,falling
A, 1144750, -0.991577, 0.144043, 0.074585, -0.732422, -0.793457, 0.183106,falling
B, 758315, -0.918945, -0.268555, -0.267212, 0.000000, -0.366211, -0.427246,falling
A, 1144770, -0.988647, 0.152100, 0.073242, -0.244141, -0.976563, 0.244141,falling
B, 758335, -0.917847, -0.276245, -0.260132, 0.366211, -0.305176, -0.366211,falling
A, 1144790, -0.986694, 0.165161, 0.080444, 0.366211, -1.098633, 0.061035,falling
B, 758355, -0.913574, -0.283569, -0.267212, 0.732422, -0.061035, -0.122070,falling
A, 1144810, -0.987549, 0.161133, 0.072266, 0.610352, -0.976563, -0.366211,falling
B, 758375, -0.912964, -0.278809, -0.274536, -0.183106, -0.488281, -0.549316,falling
A, 1144830, -0.989746, 0.153687, 0.055176, -0.305176, -0.732422, -0.305176,falling
B, 758395, -0.915161, -0.259155, -0.277832, -0.915528, -0.854492, -0.793457,falling
A, 1144850, -0.989624, 0.156128, 0.050781, -1.037598, -0.976563, 0.000000,falling
B, 758415, -0.915527, -0.255737, -0.286255, -0.061035, -0.366211, -0.061035,falling
A, 1144870, -0.989868, 0.158569, 0.067139, 0.061035, -1.403809, 0.122070,falling
B, 758435, -0.910767, -0.274292, -0.282959, 0.427246, -0.244141, 0.183106,falling
A, 1144890, -0.990356, 0.156860, 0.069946, -0.183106, -1.220703, 0.366211,falling
B, 758455, -0.918335, -0.274780, -0.261353, -0.610352, -0.671387, -0.427246,falling
A, 1144910, -0.987183, 0.166870, 0.065674, -0.671387, -1.159668, 0.183106,falling
B, 758475, -0.921265, -0.271851, -0.254639, 0.000000, -0.427246, 0.061035,falling
A, 1144930, -0.987061, 0.166138, 0.070801, -0.244141, -1.403809, -0.244141,falling
B, 758495, -0.915894, -0.278198, -0.268066, 0.061035, -0.427246, 0.183106,falling
A, 1144950, -0.990967, 0.148682, 0.078369, -0.366211, -1.403809, -0.305176,falling
B, 758515, -0.913452, -0.269409, -0.279663, -1.037598, -0.793457, -0.488281,falling
A, 1144970, -0.991943, 0.143921, 0.083740, -1.220703, -1.098633, 0.061035,falling
B, 758535, -0.918823, -0.250488, -0.279663, -0.915528, -0.610352, -0.366211,falling
A, 1144990, -0.990112, 0.152100, 0.074585, -0.793457, -1.098633, 0.427246,falling
B, 758555, -0.922363, -0.250854, -0.271606, -0.061035, -0.183106, 0.183106,falling
A, 1145010, -0.988647, 0.154297, 0.078857, -0.366211, -1.403809, 0.610352,falling
B, 758575, -0.916992, -0.271240, -0.270508, 0.061035, -0.061035, 0.305176,falling
A, 1145030, -0.987305, 0.160278, 0.088135, -0.122070, -1.281738, 0.549316,falling
B, 758595, -0.917236, -0.280151, -0.259277, -0.671387, -0.305176, -0.244141,falling
A, 1145050, -0.986694, 0.164673, 0.081299, -0.854492, -0.915528, 0.427246,falling
B, 758615, -0.920288, -0.265869, -0.265381, -0.732422, -0.427246, -0.305176,falling
A, 1145070, -0.986084, 0.172363, 0.067627, -0.305176, -1.159668, 0.061035,falling
B, 758635, -0.919678, -0.255371, -0.274536, 0.122070, -0.061035, 0.122070,falling
A, 1145090, -0.988892, 0.159912, 0.078491, -0.122070, -1.342773, 0.061035,falling
B, 758655, -0.914551, -0.258911, -0.284302, -0.122070, -0.122070, 0.061035,falling
A, 1145110, -0.990112, 0.154419, 0.082397, 0.000000, -1.220703, 0.366211,falling
B, 758675, -0.914185, -0.265137, -0.281128, 0.488281, 0.183106, 0.305176,falling
A, 1145130, -0.989990, 0.152344, 0.079468, 0.488281, -1.159668, 0.671387,falling
B, 758695, -0.916504, -0.268677, -0.272461, 0.244141, 0.061035, 0.183106,falling
A, 1145150, -0.986572, 0.161255, 0.064331, 0.366211, -1.220703, 0.732422,falling
B, 758715, -0.921387, -0.262451, -0.261719, -0.061035, -0.122070, 0.061035,falling
A, 1145170, -0.985474, 0.170410, 0.074097, 0.122070, -1.403809, 0.671387,falling
B, 758735, -0.915161, -0.269043, -0.276367, 1.220703, 0.488281, 0.671387,falling
A, 1145190, -0.983643, 0.178223, 0.083374, 1.037598, -1.586915, 0.183106,falling
B, 758755, -0.913452, -0.273438, -0.277222, 1.159668, 0.366211, 0.488281,falling
A, 1145210, -0.988647, 0.157593, 0.078369, 0.976563, -1.098633, 0.305176,falling
B, 758775, -0.917480, -0.260864, -0.275146, 0.183106, 0.061035, 0.061035,falling
A, 1145230, -0.987183, 0.162109, 0.058472, 0.732422, -1.281738, 0.366211,falling
B, 758795, -0.920166, -0.255981, -0.272217, 0.976563, 0.427246, 0.549316,falling
A, 1145250, -0.989868, 0.153198, 0.067261, 1.098633, -1.647950, 0.366211,falling
B, 758815, -0.915894, -0.273071, -0.271362, 1.098633, 0.549316, 0.915528,falling
A, 1145270, -0.992798, 0.142578, 0.074463, 1.220703, -1.586915, 0.549316,falling
B, 758835, -0.914063, -0.280640, -0.271973, 1.098633, 0.488281, 0.732422,falling
A, 1145290, -0.993408, 0.140869, 0.076294, 1.403809, -1.464844, 0.671387,falling
B, 758855, -0.917847, -0.275269, -0.261475, 1.464844, 0.915528, 1.220703,falling
A, 1145310, -0.993042, 0.139160, 0.059570, 2.014160, -1.525879, 0.671387,falling
B, 758875, -0.911865, -0.298340, -0.257690, 2.929688, 1.708985, 2.380371,falling
A, 1145330, -0.997681, 0.111572, 0.034668, 3.540040, -2.014160, 0.427246,falling
B, 758895, -0.905029, -0.327759, -0.252930, 4.577637, 2.502441, 3.662110,falling
A, 1145350, -1.007690, 0.069092, -0.000977, 5.493164, -2.685547, 0.488281,falling
B, 758915, -0.905518, -0.341431, -0.241577, 6.347658, 3.234864, 4.882813,falling
A, 1145370, -1.018555, 0.018311, -0.029175, 8.544922, -3.784181, 0.976563,falling
B, 758935, -0.906616, -0.353271, -0.225952, 10.620117, 5.615236, 8.239746,falling
A, 1145390, -1.041138, -0.092163, -0.083496, 18.188477, -6.774904, 1.464844,falling
B, 758955, -0.902344, -0.394897, -0.209229, 19.287109, 9.399414, 13.549809,falling
A, 1145410, -1.058838, -0.199219, -0.124268, 32.348633, -10.620117, 2.685547,falling
B, 758975, -0.904175, -0.411743, -0.184570, 31.860359, 14.709476, 20.202637,falling
A, 1145430, -1.083984, -0.329346, -0.127686, 44.799820, -14.404301, 5.126953,falling
B, 758995, -0.907593, -0.428589, -0.154785, 40.161133, 20.507813, 27.771004,falling
A, 1145450, -1.098267, -0.436768, -0.126709, 49.499527, -16.418457, 9.277344,falling
B, 759015, -0.898926, -0.480225, -0.123779, 42.724609, 24.658211, 32.775879,falling
A, 1145470, -1.104858, -0.514893, -0.160522, 53.955093, -18.371582, 13.488773,falling
B, 759035, -0.906738, -0.523926, -0.075806, 52.734390, 31.799324, 40.405273,falling
A, 1145490, -1.115479, -0.588257, -0.170288, 65.734863, -21.667480, 17.761230,falling
B, 759055, -0.914063, -0.479736, -0.017578, 61.462418, 37.963867, 46.691910,falling
A, 1145510, -1.086182, -0.629272, -0.108765, 81.115723, -25.512703, 22.583015,falling
B, 759075, -0.938721, -0.521362, 0.025391, 53.527847, 39.428711, 47.363297,falling
A, 1145530, -1.104248, -0.756470, 0.027466, 74.279785, -24.597176, 25.207527,falling
B, 759095, -0.892944, -0.524658, -0.040283, 63.171402, 47.607437, 56.335464,falling
A, 1145550, -1.072998, -0.775757, -0.083374, 83.923340, -24.780281, 34.545898,falling
B, 759115, -0.870850, -0.518188, -0.054443, 57.983414, 53.588882, 57.922379,falling
A, 1145570, -1.033569, -0.780151, -0.072754, 87.707520, -24.780281, 44.860855,falling
B, 759135, -0.916382, -0.397217, 0.004517, 61.157242, 59.814468, 62.194839,falling
A, 1145590, -0.958374, -0.649414, -0.088623, 93.750031, -26.733406, 49.438492,falling
B, 759155, -0.894409, -0.395874, 0.011353, 66.955566, 67.382813, 67.565918,falling
A, 1145610, -0.933105, -0.650024, 0.090576, 102.417023, -27.221687, 54.443375,falling
B, 759175, -0.870972, -0.430908, -0.027588, 79.223633, 77.941895, 76.171875,falling
A, 1145630, -0.875122, -0.582275, 0.093628, 121.093781, -26.123055, 57.006851,falling
B, 759195, -0.828735, -0.331909, -0.083496, 103.820831, 89.843781, 82.824707,falling
A, 1145650, -0.828735, -0.543945, 0.051025, 154.724121, -29.541023, 62.927261,falling
B, 759215, -0.803345, -0.333984, -0.143311, 107.849152, 98.938019, 86.303711,falling
A, 1145670, -0.820923, -0.663452, -0.030518, 147.644043, -24.292000, 67.565918,falling
B, 759235, -0.789185, -0.316162, -0.188965, 46.203629, 83.557129, 64.636230,falling
A, 1145690, -0.657471, -0.493408, -0.025391, 54.809586, -6.835939, 84.350586,falling
B, 759255, -0.619019, -0.458862, -0.233398, -83.435059, 48.278824, 20.446777,falling
A, 1145710, -0.553589, -0.128052, 0.151855, -44.616714, 13.854984, 94.055206,falling
B, 759275, -0.706299, -0.386108, -0.094849, -94.848663, 45.532242, 19.165039,falling
A, 1145730, -0.447144, 0.460205, 0.025269, -59.875504, 16.723633, 84.411621,falling
B, 759295, -0.618164, -0.387085, -0.120850, -89.050323, 44.799820, 21.301270,falling
A, 1145750, -0.454224, 0.269897, 0.029907, -49.377457, 13.854984, 78.430176,falling
B, 759315, -0.641479, -0.143433, -0.225220, -90.637238, 43.457031, 23.071297,falling
A, 1145770, -0.495972, -0.070068, -0.042847, -64.575195, 13.732914, 78.125000,falling
B, 759335, -0.592896, 0.065430, -0.407349, -123.291046, 30.944832, 13.244633,falling
A, 1145790, -0.493164, -0.354248, 0.006592, -109.802277, 17.456055, 91.003448,falling
B, 759355, -0.544800, 0.060913, -0.450684, -173.156738, 15.441898, 3.417970,falling
A, 1145810, -0.386719, -0.323730, 0.064941, -169.555664, 23.437508, 104.675323,falling
B, 759375, -0.529907, 0.020874, -0.403809, -213.745178, 6.408693, 14.953617,falling
A, 1145830, -0.298706, -0.044800, 0.068848, -199.096741, 22.583015, 111.633331,falling
B, 759395, -0.536499, -0.072144, -0.237305, -209.960999, 2.929688, 11.596684,falling
A, 1145850, -0.206543, 0.239014, 0.042969, -185.852112, 13.000492, 109.497101,falling
B, 759415, -0.479858, 0.005493, -0.178467, -182.006897, 7.873537, 27.343758,falling
A, 1145870, -0.126465, 0.254150, -0.039673, -153.015137, -0.061035, 102.172882,falling
B, 759435, -0.457397, 0.122314, -0.203857, -158.447266, 9.582520, 39.978027,falling
A, 1145890, -0.103271, 0.099365, -0.090088, -125.244171, -13.244633, 98.205597,falling
B, 759455, -0.440063, 0.240234, -0.319458, -148.620605, 8.300781, 48.767105,falling
A, 1145910, -0.099609, -0.138794, -0.117554, -110.290558, -27.404793, 102.172882,falling
B, 759475, -0.407104, 0.282349, -0.392822, -144.348145, 4.882813, 55.175797,falling
A, 1145930, 0.035278, -0.244873, -0.057739, -113.220245, -33.569336, 108.337433,falling
B, 759495, -0.301880, 0.242432, -0.334839, -150.390625, 5.249023, 63.415543,falling
A, 1145950, 0.143311, -0.161743, -0.074463, -121.521027, -38.085938, 111.999542,falling
B, 759515, -0.304443, 0.196045, -0.187866, -150.512695, 1.892090, 74.279785,falling
A, 1145970, 0.238647, -0.055542, -0.086670, -119.995148, -46.203629, 113.403351,falling
B, 759535, -0.264648, 0.142212, -0.101929, -148.803711, -0.061035, 81.787109,falling
A, 1145990, 0.319336, -0.008545, -0.089600, -118.896515, -53.466812, 110.534698,falling
B, 759555, -0.234131, 0.207520, -0.098511, -143.066406, -4.577637, 88.195801,falling
A, 1146010, 0.384766, -0.010864, -0.114746, -110.717804, -62.255875, 107.666046,falling
B, 759575, -0.214233, 0.265137, -0.126099, -140.197754, -9.338379, 94.360382,falling
A, 1146030, 0.435181, -0.096436, -0.124023, -107.360870, -70.495605, 105.773956,falling
B, 759595, -0.193726, 0.376587, -0.181641, -138.183594, -13.793949, 100.402863,falling
A, 1146050, 0.502197, -0.178711, -0.154663, -106.506378, -78.552246, 107.238800,falling
B, 759615, -0.185791, 0.399536, -0.174316, -138.549805, -19.165039, 106.262238,falling
A, 1146070, 0.579224, -0.225098, -0.131104, -108.032257, -86.791992, 109.375031,falling
B, 759635, -0.179932, 0.386475, -0.166504, -141.113281, -22.766121, 113.891632,falling
A, 1146090, 0.686279, -0.195923, -0.101074, -115.295441, -97.839386, 110.961945,falling
B, 759655, -0.182739, 0.345825, -0.143311, -143.371582, -30.883797, 123.107941,falling
A, 1146110, 0.741333, -0.149902, -0.116577, -118.164093, -104.003937, 109.375031,falling
A, 1146130, 0.746826, -0.130615, -0.009888, -124.023468, -111.022980, 107.849152,falling
B, 759695, -0.190186, 0.171753, -0.097656, -151.062012, -43.334961, 129.028320,falling
A, 1146150, 0.791504, -0.070557, -0.018799, -132.629395, -114.196808, 104.614288,falling
B, 759715, -0.253906, 0.227295, -0.014404, -152.038574, -53.771988, 126.831085,falling
A, 1146170, 0.816895, -0.042480, -0.058594, -135.253906, -122.314484, 99.792511,falling
B, 759735, -0.224731, 0.254028, 0.127563, -146.362305, -62.438980, 130.615234,falling
A, 1146190, 0.975342, 0.043457, -0.138428, -119.506866, -131.225586, 90.087921,falling
A, 1146210, 2.298218, 0.176270, 0.817993, -153.137207, -345.825195, 206.665100,falling
B, 759775, -0.941162, 0.289429, 0.977295, 1630.981934, 549.560547, 292.175293,falling
A, 1146230, 0.606445, 0.701660, 0.709717, 50.781265, -112.915070, 34.423828,falling
B, 759795, -0.059814, -1.160645, 0.323853, -61.096207, 18.554688, -1.953125,falling
A, 1146250, -0.091675, -0.316772, 1.408691, -202.880920, -41.503906, 51.818863,falling
B, 759815, -0.384521, 1.090210, -0.058472, 306.945801, -41.259766, 85.144043,falling
A, 1146270, 0.937256, 2.467896, 1.864380, 550.415039, -172.790527, -100.158722,falling
B, 759835, -0.753296, -0.801025, 2.568115, 713.928467, 330.261230, 315.246582,falling
A, 1146290, 0.967163, 0.925293, 2.020264, 785.949951, -190.490784, -218.933167,falling
B, 759855, 1.400146, -0.218994, -2.245239, 854.797607, 299.743652, 347.961426,falling
A, 1146310, -1.001343, -2.520264, 1.883911, 723.816162, -112.365753, -104.797394,falling
B, 759875, -1.018677, 3.215454, -0.556763, 631.652832, 108.703644, 148.254395,falling
A, 1146330, 0.153564, -1.083618, -2.094238, 666.748047, -185.241760, -0.915528,falling
B, 759895, -0.456421, -1.175903, 2.328491, 547.607422, 207.336487, 221.496643,falling
A, 1146350, 0.566528, 2.747559, 1.566650, 474.121216, -156.860352, -69.641113,falling
B, 759915, -0.143066, 1.232056, -0.128418, 753.479248, 266.418457, 334.899902,falling
A, 1146370, 0.739868, 1.619629, 0.891968, 807.617432, -199.096741, -188.720764,falling
B, 759935, 2.612549, -3.187012, -2.396362, 710.205322, 187.377991, 383.056763,falling
A, 1146390, -0.860474, -2.878174, 2.865479, 435.913208, -95.459015, -11.108402,falling
B, 759955, -0.801392, 1.226807, 0.430054, 212.829651, 87.341309, -20.202637,falling
A, 1146410, 0.829956, 1.230713, -0.476685, 412.231567, -45.837418, -4.333496,falling
B, 759975, -0.210693, -2.612549, 1.679199, 336.181641, 115.661652, 42.968750,falling
A, 1146430, -0.421387, -0.215332, 1.048340, 373.169067, -57.434097, -91.674835,falling
B, 759995, 0.042236, -1.132935, 0.001343, 233.337463, 53.466812, 19.165039,falling
A, 1146450, -1.456055, -3.783203, -3.047974, 324.768066, -54.199234, -53.405777,falling
B, 760015, 1.057739, -1.122192, -0.229126, 169.189453, 4.821777, 50.476089,falling
A, 1146470, -0.232178, 0.283813, -0.052856, 88.134766, 2.441406, 22.705086,falling
B, 760035, -0.148926, -2.003296, 2.703003, 150.085449, 42.846680, 90.026886,falling
A, 1146490, 0.361938, -0.819580, -0.706909, 179.504456, -61.828629, -46.691910,falling
B, 760055, 0.889038, -1.136597, -0.730103, 33.630371, -8.117676, 4.760742,falling
A, 1146510, -0.544678, -1.788452, -0.182007, 60.058609, -2.197266, -11.962894,falling
B, 760075, -0.394287, -0.091675, 0.615112, -108.947784, -54.321304, -52.734390,falling
A, 1146530, -0.149780, -0.800171, -0.574463, -109.680206, 2.075195, 19.592285,falling
B, 760095, 0.276733, -1.401245, 0.237549, -140.808105, -42.663574, -32.348633,falling
A, 1146550, -0.258179, -0.099731, 0.368896, -158.020020, 45.532242, 2.563477,falling
B, 760115, -0.160645, -0.663696, 0.439575, -76.721191, -20.263672, -38.208008,falling
A, 1146570, -0.391846, -1.287598, -1.318481, -94.726593, 9.582520, 7.202150,falling
A, 1146590, -0.237549, -0.580566, -0.820679, -170.898438, 44.921890, 16.662598,falling
A, 1146610, -0.207764, -0.182373, -0.739136, -83.557129, 13.183598, 4.455566,falling
A, 1146630, -0.209229, -0.152222, -1.015625, -81.542969, 10.437012, 9.216309,falling
A, 1146650, -0.189453, -0.003662, -0.966309, -35.705566, 6.103518, 4.394531,falling
A, 1146670, -0.181519, -0.138672, -0.948853, 14.343266, -3.906251, -1.708985,falling
A, 1146690, -0.203613, -0.324585, -0.919556, 30.639656, -7.324221, -1.831055,falling
B, 760135, 0.686401, -1.840454, -0.095825, -130.493164, -42.053223, -29.357918,falling
B, 760155, 0.078003, -0.630615, 0.145874, -106.201202, -30.090340, -32.348633,falling
B, 760175, 0.227051, -0.770874, -0.329468, -81.359863, -28.808601, -30.029305,falling
B, 760195, 0.252075, -0.805908, -0.349365, -44.311539, -18.005371, -15.319828,falling
B, 760215, 0.268188, -0.791626, -0.348022, 7.507326, 2.868653, 3.601075,falling
B, 760235, 0.267334, -0.862427, -0.240601, 26.977547, 8.666992, 9.582520,falling
B, 760255, 0.238159, -0.993408, -0.064209, 28.747566, 10.314941, 10.620117,falling
A, 1146710, -0.231567, -0.454224, -0.876465, 26.123055, -6.408693, -1.953125,falling
B, 760275, 0.251587, -1.074951, 0.011597, 16.784668, 6.774904, 6.591799,falling
A, 1146730, -0.229980, -0.501953, -0.867310, 10.253906, -3.112794, -1.037598,falling
A, 1146750, -0.225708, -0.476685, -0.861084, -7.141115, 0.366211, 0.183106,falling
A, 1146770, -0.221191, -0.388672, -0.893799, -14.160160, 1.708985, 0.671387,falling
A, 1146790, -0.205933, -0.299805, -0.918335, -0.610352, -0.976563, -0.244141,falling
A, 1146810, -0.215576, -0.370605, -0.899292, 5.859377, -2.319336, -0.549316,falling
A, 1146830, -0.218750, -0.407837, -0.887695, 3.356935, -1.831055, -0.427246,falling
A, 1146850, -0.219971, -0.415649, -0.885254, -2.441406, -0.671387, -0.061035,falling
B, 760295, 0.245972, -1.056763, 0.023804, -2.563477, -1.525879, -1.037598,falling
B, 760315, 0.258667, -0.961914, -0.133301, -12.634281, -4.943848, -4.821777,falling
B, 760335, 0.261475, -0.925659, -0.175659, -4.333496, -2.136230, -1.708985,falling
B, 760355, 0.256348, -0.933838, -0.151855, 4.882813, 1.159668, 1.403809,falling
B, 760375, 0.251587, -0.986938, -0.084595, 5.310059, 1.403809, 1.708985,falling
B, 760395, 0.249390, -0.999634, -0.061157, 0.061035, -0.549316, -0.244141,falling
B, 760415, 0.251587, -0.974365, -0.097046, -4.089355, -1.953125, -1.770020,falling
A, 1146870, -0.215942, -0.371094, -0.898071, -4.211426, -0.305176, 0.061035,falling
B, 760435, 0.257813, -0.954956, -0.134155, 0.061035, -0.549316, -0.244141,falling
A, 1146890, -0.213013, -0.354614, -0.904541, -0.488281, -1.037598, -0.183106,falling
B, 760455, 0.253418, -0.967651, -0.108276, 2.258301, 0.244141, 0.549316,falling
A, 1146910, -0.215332, -0.377930, -0.895752, 1.892090, -1.525879, -0.366211,falling
B, 760475, 0.251587, -0.983276, -0.086914, 0.427246, -0.427246, -0.061035,falling
A, 1146930, -0.218384, -0.396973, -0.890381, 0.122070, -1.159668, -0.183106,falling
B, 760495, 0.254150, -0.975098, -0.098145, -1.770020, -1.159668, -0.915528,falling
A, 1146950, -0.217407, -0.387207, -0.892578, -2.014160, -0.732422, -0.061035,falling
B, 760515, 0.254761, -0.962646, -0.117798, -1.037598, -0.915528, -0.671387,falling
A, 1146970, -0.214844, -0.368164, -0.899902, -0.366211, -1.098633, -0.244141,falling
B, 760535, 0.254395, -0.965942, -0.113647, 0.732422, -0.305176, 0.000000,falling
A, 1146990, -0.215698, -0.380859, -0.895508, 0.610352, -1.220703, -0.244141,falling
B, 760555, 0.253174, -0.975952, -0.098999, 0.610352, -0.305176, 0.000000,falling
A, 1147010, -0.215820, -0.388550, -0.893188, -0.549316, -1.037598, -0.183106,falling
B, 760575, 0.254150, -0.971558, -0.105103, -1.037598, -0.915528, -0.610352,falling
A, 1147030, -0.215576, -0.379761, -0.895020, -1.281738, -0.915528, -0.122070,falling
B, 760595, 0.254272, -0.965576, -0.113037, -0.366211, -0.610352, -0.366211,falling
A, 1147050, -0.214355, -0.372925, -0.897949, -0.610352, -1.037598, -0.183106,falling
B, 760615, 0.253784, -0.969360, -0.108276, 0.427246, -0.427246, -0.122070,falling
A, 1147070, -0.215942, -0.379272, -0.895874, 0.061035, -1.220703, -0.244141,falling
B, 760635, 0.252930, -0.973633, -0.101440, 0.000000, -0.549316, -0.244141,falling
A, 1147090, -0.215698, -0.384888, -0.894165, -0.427246, -1.098633, -0.244141,falling
B, 760655, 0.253906, -0.971924, -0.104004, -0.610352, -0.732422, -0.488281,falling
A, 1147110, -0.215698, -0.381226, -0.894653, -0.976563, -0.976563, -0.183106,falling
B, 760675, 0.254272, -0.968506, -0.109375, -0.366211, -0.671387, -0.427246,falling
A, 1147130, -0.215210, -0.377319, -0.895996, -0.366211, -1.098633, -0.183106,falling
B, 760695, 0.253784, -0.970093, -0.108765, 0.061035, -0.488281, -0.244141,falling
A, 1147150, -0.216064, -0.380493, -0.895386, -0.244141, -1.098633, -0.244141,falling
B, 760715, 0.254028, -0.972412, -0.103027, -0.244141, -0.610352, -0.305176,falling
A, 1147170, -0.216431, -0.381836, -0.894531, -0.671387, -1.037598, -0.183106,falling
B, 760735, 0.253052, -0.970825, -0.106934, -0.366211, -0.671387, -0.427246,falling
A, 1147190, -0.215820, -0.378662, -0.896240, -0.732422, -1.037598, -0.183106,falling
B, 760755, 0.254150, -0.969360, -0.108154, -0.183106, -0.610352, -0.305176,falling
A, 1147210, -0.215820, -0.378540, -0.895630, -0.427246, -1.098633, -0.244141,falling
B, 760775, 0.253174, -0.970581, -0.106323, -0.061035, -0.549316, -0.305176,falling
A, 1147230, -0.216431, -0.379883, -0.895630, -0.366211, -1.098633, -0.183106,falling
B, 760795, 0.254150, -0.972046, -0.104736, -0.183106, -0.549316, -0.305176,falling
A, 1147250, -0.215942, -0.380249, -0.894897, -0.549316, -0.976563, -0.183106,falling
B, 760815, 0.253906, -0.970825, -0.105835, -0.305176, -0.671387, -0.366211,falling
A, 1147270, -0.216064, -0.379272, -0.895874, -0.610352, -1.037598, -0.244141,falling
B, 760835, 0.253174, -0.970825, -0.106445, -0.122070, -0.610352, -0.305176,falling
A, 1147290, -0.215820, -0.378784, -0.895630, -0.488281, -1.037598, -0.183106,falling
B, 760855, 0.253174, -0.970947, -0.105591, -0.122070, -0.610352, -0.366211,falling
A, 1147310, -0.215820, -0.380493, -0.895264, -0.488281, -1.037598, -0.183106,falling
B, 760875, 0.253540, -0.970703, -0.105713, -0.122070, -0.610352, -0.366211,falling
A, 1147330, -0.216064, -0.380371, -0.895630, -0.549316, -1.037598, -0.183106,falling
B, 760895, 0.254150, -0.969849, -0.105713, -0.244141, -0.610352, -0.366211,falling
A, 1147350, -0.216675, -0.379272, -0.895264, -0.549316, -1.037598, -0.183106,falling
B, 760915, 0.253418, -0.969727, -0.105347, -0.122070, -0.610352, -0.366211,falling
A, 1147370, -0.214722, -0.379150, -0.895020, -0.488281, -1.098633, -0.183106,falling
B, 760935, 0.252930, -0.970947, -0.105591, -0.183106, -0.610352, -0.305176,falling
A, 1147390, -0.215698, -0.380005, -0.895630, -0.488281, -1.098633, -0.183106,falling
