Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 938035, -0.642212, -0.787476, 0.046631, 22.338875, 100.402863, 31.372078,falling
A, 1324491, -0.586060, -0.968140, -0.827637, 65.795898, -10.192871, 96.191437,falling
B, 938055, -0.700317, -0.502197, 0.209717, 48.950211, 115.173370, 36.987305,falling
A, 1324511, -0.537964, -1.190430, -0.155884, 63.476578, -10.681152, 103.332550,falling
B, 938075, -0.621338, -0.418213, 0.133057, -13.427738, 110.900909, 13.000492,falling
A, 1324531, -0.375732, -1.285034, 0.639526, -32.470703, 20.690918, 121.276886,falling
B, 938095, -0.561035, -0.415405, 0.105713, -103.820831, 104.492218, -17.089844,falling
A, 1324551, -0.160400, -0.929443, 0.818237, -122.863800, 53.955093, 140.808105,falling
B, 938115, -0.489136, -0.671387, 0.044678, -189.758362, 93.444855, -41.503906,falling
A, 1324571, 0.111694, -0.368896, 0.183838, -188.232483, 64.208984, 146.972656,falling
B, 938135, -0.375854, -0.397827, 0.095581, -247.497620, 87.158203, -59.082047,falling
A, 1324591, 0.293579, -0.024170, 0.001831, -203.979553, 53.344742, 148.742676,falling
B, 938155, -0.308838, 0.060913, -0.041138, -243.957581, 84.289551, -53.649918,falling
A, 1324611, 0.298584, 0.065552, 0.099121, -189.209045, 43.212891, 144.836426,falling
B, 938175, -0.233276, -0.174438, -0.106079, -251.770081, 82.275391, -29.907234,falling
A, 1324631, 0.316040, -0.123779, 0.119995, -213.623108, 40.405273, 143.920898,falling
B, 938195, -0.132935, -0.036377, -0.362793, -293.579102, 79.284668, -33.691406,falling
A, 1324651, 0.322388, -0.363281, 0.149414, -281.799316, 41.259766, 155.578613,falling
B, 938215, -0.130005, 0.025269, -0.325806, -348.266602, 60.058609, -40.954590,falling
A, 1324671, 0.447754, -0.335449, 0.163940, -331.604004, 36.193848, 164.001465,falling
B, 938235, -0.117065, -0.044922, -0.210815, -392.700317, 48.828140, -37.353516,falling
A, 1324691, 0.545532, -0.074463, 0.252563, -381.103638, 35.339355, 161.682129,falling
B, 938255, -0.116699, 0.197388, -0.267334, -413.208130, 35.766602, -26.550301,falling
A, 1324711, 0.549805, -0.281250, 0.040039, -368.103149, 12.451176, 147.766113,falling
B, 938275, -0.032104, 0.244263, -0.382690, -427.795532, 21.667480, -14.465336,falling
A, 1324731, 0.558716, -0.331543, 0.168091, -372.802856, -6.896975, 151.367188,falling
B, 938295, -0.109253, 0.231567, -0.399414, -431.396606, 0.915528, 0.366211,falling
A, 1324751, 0.625122, -0.411743, 0.266602, -408.691528, -13.427738, 149.047852,falling
B, 938315, -0.140869, 0.280273, -0.012695, -428.588989, -10.498047, 27.771004,falling
A, 1324771, 0.791870, 0.076172, 0.140259, -414.795044, -22.521980, 130.126953,falling
B, 938335, -0.134521, 0.383545, -0.066650, -431.274536, -28.503426, 34.667969,falling
A, 1324791, 0.747437, -0.183716, 0.021240, -414.611938, -46.630875, 107.238800,falling
B, 938355, -0.142578, 0.181274, -0.134033, -434.814575, -63.232437, 40.405273,falling
A, 1324811, 0.664063, -0.286377, 0.260498, -426.818970, -50.415054, 95.825226,falling
B, 938375, -0.252075, 0.433960, 0.094482, -423.950317, -80.078125, 42.785645,falling
A, 1324831, 0.919556, 0.051147, -0.312134, -397.033813, -69.763184, 48.889175,falling
B, 938395, -0.446289, 1.088257, 0.262695, -396.362427, -93.139679, 42.419434,falling
A, 1324851, 0.828369, -0.220825, -0.054321, -376.098755, -102.478058, 30.212410,falling
B, 938415, -0.198486, 0.162231, -0.094238, -364.990356, -117.736847, 56.518570,falling
A, 1324871, 0.750366, -0.217163, 0.185913, -395.019653, -85.021973, 7.568361,falling
B, 938435, -0.302002, -0.129272, 0.214722, -381.652954, -161.193848, 66.955566,falling
A, 1324891, 0.729736, -0.196655, 0.290039, -415.710571, -73.608398, -20.324707,falling
B, 938455, -0.426147, 0.356567, 0.045044, -366.699341, -183.288635, 40.527344,falling
A, 1324911, 0.835938, -0.190063, 0.081055, -396.484497, -68.664551, -44.006348,falling
B, 938475, 1.261108, 1.491821, 2.109131, -820.739990, -736.023193, 455.261353,falling
A, 1324931, 0.905762, 0.411133, 0.277832, -151.611328, -69.824219, -142.944336,falling
B, 938495, -0.133057, 1.633301, 1.761108, -314.636230, 368.652466, -708.313232,falling
A, 1324951, 0.104492, 0.292847, 0.169312, -110.473663, -8.850098, 136.108398,falling
B, 938515, -1.050415, -1.036621, -1.037476, -226.074280, 1.708985, 23.071297,falling
A, 1324971, 0.299316, -0.019287, 0.308594, -133.728027, -128.906250, 92.468292,falling
B, 938535, 0.862793, 1.049194, -0.077148, -321.228027, -87.280273, -371.582153,falling
A, 1324991, 0.181152, 0.166260, 0.156616, -15.014652, -189.025940, -52.307144,falling
B, 938555, -0.423584, -1.381592, -0.068848, -362.671021, -127.075226, -0.671387,falling
A, 1325011, 0.367065, 0.767822, -0.228027, -406.005981, -66.101074, 37.414551,falling
B, 938575, -0.468994, 1.542969, 1.515381, -441.894653, -101.684601, -235.900940,falling
A, 1325031, -0.109375, -0.816162, 0.686157, -303.222656, 0.610352, 199.096741,falling
B, 938595, 0.097290, -1.041992, -0.370605, -558.715820, -152.343750, -186.035217,falling
A, 1325051, 0.125244, 0.234985, -0.112305, -163.330078, -85.205078, 57.861343,falling
B, 938615, -0.473145, 0.931885, 0.557739, -578.796387, -137.145996, -266.418457,falling
A, 1325071, -0.011963, -0.406250, 0.876953, -40.039063, -30.395515, 47.912613,falling
B, 938635, -0.051025, -0.668945, 0.250732, -630.126953, -100.158722, -227.294983,falling
A, 1325091, 0.361084, 0.887207, 0.380615, -439.148071, -157.897949, 82.458496,falling
B, 938655, -0.648560, 0.888428, 0.836792, -554.260254, -52.612320, -240.051331,falling
A, 1325111, 0.094604, -0.085327, 0.566650, -117.248566, -253.234924, 253.906311,falling
B, 938675, 0.313599, -0.231079, -0.125732, -573.730469, -48.889175, -212.341370,falling
A, 1325131, 0.197754, 0.401123, 0.338867, -272.888184, 47.058121, 35.766602,falling
B, 938695, -0.375854, 0.647583, 0.371094, -545.715332, -74.645996, -229.065002,falling
A, 1325151, 0.115601, 0.162598, 0.620850, -210.083069, 121.521027, 25.329597,falling
B, 938715, -0.267090, 0.542847, 0.589233, -532.897949, -67.810059, -202.392639,falling
A, 1325171, 0.361572, 0.759399, -0.019165, -351.806641, 162.536621, 71.228027,falling
B, 938735, 0.025757, 0.572144, 1.485352, -567.993164, -13.366703, -234.924377,falling
A, 1325191, 0.656372, 1.994995, -2.048340, -695.190430, 103.515656, 38.330078,falling
B, 938755, 1.472168, 0.169189, -1.702393, -843.200928, -281.188965, -358.093384,falling
A, 1325211, 1.232544, 1.685913, -2.024170, -100.891144, -52.673355, -17.211914,falling
B, 938775, -0.244385, 2.003540, 0.346802, -337.036133, -214.538635, -217.163147,falling
A, 1325231, -0.331299, -0.819458, 1.293213, -448.791626, 44.494644, 47.668472,falling
B, 938795, 0.490479, -3.773926, -1.500122, -275.390625, -215.210022, 451.904419,falling
A, 1325251, 0.186279, 0.115601, 1.261230, -729.919678, 272.460938, 80.383301,falling
B, 938815, 0.187378, 0.233398, -0.374878, -1169.433594, -215.698303, -666.748047,falling
A, 1325271, 0.044189, 0.827271, 0.030151, -578.613281, 131.042480, 91.857941,falling
B, 938835, -0.475708, -0.240723, -0.260010, -634.887695, -63.964859, -225.524963,falling
A, 1325291, 0.358887, 0.251221, 0.447998, -727.661377, 207.702698, 71.777344,falling
B, 938855, -0.690430, 1.671021, -0.313965, -435.180786, -41.687012, -164.611816,falling
A, 1325311, 0.092407, 1.709351, -0.184204, -514.953613, 151.000977, 25.207527,falling
B, 938875, 0.581909, 0.905518, -1.681641, -185.607971, -9.460449, 64.880371,falling
A, 1325331, 0.203369, 1.331299, 0.497192, -422.485474, 139.587402, 47.973648,falling
B, 938895, -0.027710, 2.130127, -0.940552, -41.198730, -15.014652, -36.132813,falling
A, 1325351, 0.166748, 0.324463, -0.212280, -202.026428, 39.794922, -2.807618,falling
B, 938915, -0.119019, 0.590942, 0.206543, -70.617676, 11.779789, 34.057617,falling
A, 1325371, 0.170776, 1.286987, 1.119507, -311.035156, 67.749023, 20.690918,falling
B, 938935, -0.050293, 0.709839, -0.874390, -147.277832, 6.774904, -0.183106,falling
A, 1325391, 0.241211, 1.152954, 0.932861, -203.979553, 47.363297, -3.173829,falling
B, 938955, 0.101807, 0.887939, -0.935425, -94.909698, -12.878422, -20.263672,falling
A, 1325411, 0.094482, 0.956787, 0.981445, -104.431183, 23.925789, 6.652834,falling
B, 938975, -0.037598, 0.970093, -0.625244, -31.005867, -8.850098, -10.253906,falling
A, 1325431, 0.191650, 0.893433, 0.839600, -9.948730, -3.417970, 5.004883,falling
B, 938995, 0.020264, 0.779785, -0.566162, 7.385256, 1.892090, 0.976563,falling
A, 1325451, 0.168213, 0.738770, 0.864014, 39.489746, -11.779789, -1.770020,falling
B, 939015, 0.055176, 0.966675, -0.622192, 56.457535, 9.033203, 15.014652,falling
A, 1325471, 0.225342, 0.972656, 0.619629, 100.280792, -25.939949, -9.948730,falling
B, 939035, 0.114380, 0.731445, -0.766357, 93.627960, 11.535648, 28.381355,falling
A, 1325491, 0.191284, 1.058594, 0.519653, 130.004883, -30.944832, -14.587406,falling
B, 939055, 0.166260, 0.649658, -0.841919, 105.468781, 8.239746, 30.517586,falling
A, 1325511, 0.179565, 0.925415, 0.432373, 142.395020, -34.790039, -14.404301,falling
B, 939075, 0.164307, 0.454956, -0.840820, 95.336945, 7.873537, 30.151375,falling
A, 1325531, 0.119629, 0.839355, 0.323975, 101.989777, -23.437508, -11.352543,falling
B, 939095, 0.190674, 0.397583, -0.873901, 53.283707, 2.990724, 19.042969,falling
A, 1325551, 0.132935, 0.815186, 0.235352, 67.687988, -15.869144, -5.493164,falling
B, 939115, 0.154907, 0.412109, -0.847290, 27.832039, 1.098633, 8.605957,falling
A, 1325571, 0.146973, 0.944336, 0.158325, 39.001465, -9.216309, -3.356935,falling
B, 939135, 0.176392, 0.396240, -0.870117, 10.803223, 1.159668, 1.708985,falling
A, 1325591, 0.131592, 0.925903, 0.133301, 15.563969, -4.577637, -2.014160,falling
B, 939155, 0.178101, 0.429688, -0.883179, -4.699707, -0.854492, -2.014160,falling
A, 1325611, 0.144653, 0.898804, 0.196533, -12.329105, 1.525879, 1.770020,falling
B, 939175, 0.170532, 0.456299, -0.854248, -16.418457, -2.197266, -5.249023,falling
A, 1325631, 0.155151, 0.942017, 0.247681, -26.855476, 4.821777, 3.112794,falling
B, 939195, 0.154907, 0.505615, -0.849243, -21.789551, -2.563477, -7.690432,falling
A, 1325651, 0.167114, 0.969971, 0.309204, -28.503426, 5.065918, 3.356935,falling
B, 939215, 0.153931, 0.563843, -0.842041, -19.653320, -2.563477, -7.202150,falling
A, 1325671, 0.177856, 0.990723, 0.341431, -21.057129, 3.417970, 2.563477,falling
B, 939235, 0.139038, 0.587402, -0.822510, -4.882813, -0.976563, -1.770020,falling
A, 1325691, 0.177856, 0.997681, 0.355713, -8.911133, 0.732422, 0.915528,falling
B, 939255, 0.145996, 0.572754, -0.828979, 4.821777, 0.000000, 1.281738,falling
A, 1325711, 0.172485, 0.978027, 0.333740, 8.789063, -3.173829, -1.403809,falling
B, 939275, 0.153687, 0.537720, -0.842041, 8.666992, 0.305176, 2.441406,falling
A, 1325731, 0.162598, 0.953979, 0.297485, 10.742188, -3.601075, -1.586915,falling
B, 939295, 0.159790, 0.509033, -0.848267, 7.446291, 0.366211, 2.258301,falling
A, 1325751, 0.158813, 0.941162, 0.278076, 5.859377, -2.502441, -0.915528,falling
B, 939315, 0.164673, 0.493530, -0.854126, 2.075195, -0.427246, 0.427246,falling
A, 1325771, 0.157593, 0.941650, 0.276367, -1.037598, -0.915528, 0.061035,falling
B, 939335, 0.159058, 0.504883, -0.848267, -3.051759, -0.854492, -1.342773,falling
A, 1325791, 0.163086, 0.954346, 0.291992, -5.371094, 0.061035, 0.610352,falling
B, 939355, 0.155762, 0.530640, -0.843140, -4.211426, -1.037598, -1.647950,falling
A, 1325811, 0.167847, 0.967285, 0.310913, -4.638672, -0.183106, 0.549316,falling
B, 939375, 0.150024, 0.542725, -0.837524, -0.305176, -0.549316, -0.427246,falling
A, 1325831, 0.169678, 0.972168, 0.316406, -0.671387, -1.037598, -0.122070,falling
B, 939395, 0.154663, 0.535278, -0.842041, 2.014160, -0.366211, 0.366211,falling
A, 1325851, 0.166382, 0.963867, 0.307129, 2.319336, -1.708985, -0.488281,falling
B, 939415, 0.157227, 0.519165, -0.844971, 1.892090, -0.366211, 0.366211,falling
A, 1325871, 0.162964, 0.955811, 0.295044, 0.732422, -1.342773, -0.305176,falling
B, 939435, 0.159546, 0.515747, -0.847412, 0.000000, -0.549316, -0.305176,falling
A, 1325891, 0.163208, 0.954712, 0.294800, -1.586915, -0.732422, 0.061035,falling
B, 939455, 0.155884, 0.523193, -0.843750, -1.464844, -0.732422, -0.793457,falling
A, 1325911, 0.164673, 0.962280, 0.301636, -2.075195, -0.732422, 0.183106,falling
B, 939475, 0.154419, 0.531616, -0.841919, -0.976563, -0.671387, -0.610352,falling
A, 1325931, 0.166260, 0.965210, 0.306519, -0.671387, -1.037598, -0.061035,falling
B, 939495, 0.154541, 0.529175, -0.842529, 0.671387, -0.488281, -0.061035,falling
A, 1325951, 0.166260, 0.960938, 0.302734, 0.610352, -1.281738, -0.244141,falling
B, 939515, 0.157104, 0.523315, -0.844604, 0.671387, -0.549316, -0.122070,falling
A, 1325971, 0.164063, 0.957153, 0.298096, 0.305176, -1.220703, -0.183106,falling
B, 939535, 0.156982, 0.521362, -0.845337, -0.183106, -0.610352, -0.366211,falling
A, 1325991, 0.164307, 0.956421, 0.298584, -0.732422, -0.976563, -0.061035,falling
B, 939555, 0.155884, 0.525635, -0.843140, -0.671387, -0.610352, -0.488281,falling
A, 1326011, 0.165039, 0.960205, 0.300659, -1.098633, -0.915528, 0.000000,falling
B, 939575, 0.154419, 0.528198, -0.843628, -0.305176, -0.610352, -0.366211,falling
A, 1326031, 0.165894, 0.962158, 0.303223, -0.549316, -1.037598, -0.122070,falling
B, 939595, 0.155762, 0.528198, -0.843384, 0.183106, -0.549316, -0.244141,falling
A, 1326051, 0.164795, 0.959595, 0.300781, 0.000000, -1.159668, -0.183106,falling
B, 939615, 0.156372, 0.525024, -0.844604, 0.183106, -0.549316, -0.244141,falling
A, 1326071, 0.164551, 0.958618, 0.298950, -0.366211, -1.037598, -0.122070,falling
B, 939635, 0.155884, 0.524536, -0.844238, -0.305176, -0.610352, -0.427246,falling
A, 1326091, 0.164185, 0.959717, 0.299438, -0.732422, -0.976563, -0.061035,falling
B, 939655, 0.155762, 0.527466, -0.843628, -0.305176, -0.610352, -0.366211,falling
A, 1326111, 0.164795, 0.960205, 0.301270, -0.610352, -1.037598, -0.061035,falling
B, 939675, 0.156006, 0.527832, -0.843628, -0.061035, -0.610352, -0.305176,falling
A, 1326131, 0.164429, 0.960571, 0.301392, -0.305176, -1.098633, -0.122070,falling
B, 939695, 0.156616, 0.526733, -0.843628, 0.061035, -0.610352, -0.305176,falling
A, 1326151, 0.164917, 0.960205, 0.299683, -0.305176, -1.098633, -0.122070,falling
B, 939715, 0.154907, 0.525024, -0.844604, -0.061035, -0.610352, -0.366211,falling
A, 1326171, 0.165283, 0.959839, 0.299683, -0.427246, -1.037598, -0.122070,falling
B, 939735, 0.156982, 0.525757, -0.843994, -0.183106, -0.610352, -0.366211,falling
A, 1326191, 0.164917, 0.960083, 0.300171, -0.610352, -1.037598, -0.061035,falling
B, 939755, 0.155396, 0.525757, -0.843750, -0.122070, -0.610352, -0.366211,falling
A, 1326211, 0.165283, 0.959961, 0.300781, -0.549316, -1.037598, 0.000000,falling
B, 939775, 0.155396, 0.525513, -0.844116, -0.061035, -0.610352, -0.305176,falling
A, 1326231, 0.164551, 0.960083, 0.299561, -0.366211, -1.037598, -0.061035,falling
B, 939795, 0.156372, 0.526123, -0.843506, -0.061035, -0.549316, -0.305176,falling
A, 1326251, 0.165039, 0.960083, 0.300049, -0.427246, -1.037598, -0.122070,falling
B, 939815, 0.154541, 0.525391, -0.843628, -0.122070, -0.610352, -0.305176,falling
A, 1326271, 0.164063, 0.960083, 0.300171, -0.549316, -1.037598, -0.061035,falling
B, 939835, 0.156128, 0.525391, -0.843262, -0.183106, -0.610352, -0.305176,falling
A, 1326291, 0.164429, 0.960938, 0.300171, -0.488281, -1.037598, -0.061035,falling
B, 939855, 0.155884, 0.526245, -0.844116, -0.122070, -0.610352, -0.305176,falling
A, 1326311, 0.165283, 0.960571, 0.300537, -0.427246, -1.037598, -0.061035,falling
B, 939875, 0.156006, 0.526367, -0.844116, -0.122070, -0.610352, -0.305176,falling
A, 1326331, 0.164185, 0.959473, 0.299683, -0.427246, -1.037598, -0.061035,falling
B, 939895, 0.155396, 0.526001, -0.844116, -0.061035, -0.610352, -0.366211,falling
A, 1326351, 0.163940, 0.959595, 0.299683, -0.488281, -1.037598, -0.122070,falling
B, 939915, 0.155884, 0.526367, -0.844604, -0.122070, -0.610352, -0.366211,falling
A, 1326371, 0.164917, 0.960815, 0.300659, -0.488281, -1.037598, -0.061035,falling
B, 939935, 0.155273, 0.525757, -0.843994, -0.122070, -0.549316, -0.305176,falling
A, 1326391, 0.164795, 0.960327, 0.300537, -0.488281, -1.037598, -0.061035,falling
B, 939955, 0.155884, 0.525391, -0.843994, -0.122070, -0.549316, -0.305176,falling
A, 1326411, 0.165039, 0.959229, 0.299927, -0.488281, -1.037598, -0.061035,falling
B, 939975, 0.156372, 0.526001, -0.844116, -0.061035, -0.610352, -0.366211,falling
A, 1326431, 0.164917, 0.960449, 0.300415, -0.488281, -1.037598, -0.061035,falling
B, 939995, 0.155273, 0.525879, -0.843872, -0.122070, -0.610352, -0.305176,falling
A, 1326451, 0.165161, 0.960571, 0.300293, -0.488281, -1.037598, -0.061035,falling
B, 940015, 0.156982, 0.525513, -0.843872, -0.061035, -0.610352, -0.366211,falling
A, 1326471, 0.165283, 0.960449, 0.300659, -0.427246, -1.037598, -0.122070,falling
B, 940035, 0.155762, 0.525391, -0.844360, -0.122070, -0.610352, -0.366211,falling
A, 1326491, 0.165527, 0.960083, 0.300293, -0.488281, -1.037598, -0.122070,falling
B, 940055, 0.155396, 0.525391, -0.843872, -0.122070, -0.610352, -0.305176,falling
A, 1326511, 0.164551, 0.959717, 0.299927, -0.488281, -1.037598, -0.061035,falling
B, 940075, 0.156006, 0.525269, -0.843872, -0.183106, -0.610352, -0.366211,falling
A, 1326531, 0.164307, 0.959961, 0.300537, -0.488281, -1.037598, -0.061035,falling
B, 940095, 0.155884, 0.525757, -0.844116, -0.122070, -0.549316, -0.305176,falling
A, 1326551, 0.165161, 0.960205, 0.299683, -0.488281, -1.037598, -0.122070,falling
B, 940115, 0.155396, 0.525513, -0.844238, -0.061035, -0.610352, -0.305176,falling
A, 1326571, 0.164917, 0.960449, 0.300537, -0.427246, -1.037598, -0.061035,falling
B, 940135, 0.155640, 0.525635, -0.844116, -0.122070, -0.610352, -0.366211,falling
A, 1326591, 0.164917, 0.959351, 0.299927, -0.488281, -1.037598, -0.061035,falling
B, 940155, 0.156982, 0.525146, -0.843872, -0.122070, -0.610352, -0.366211,falling
A, 1326611, 0.164795, 0.960327, 0.300293, -0.488281, -1.037598, -0.061035,falling
B, 940175, 0.155640, 0.524780, -0.844360, -0.122070, -0.549316, -0.366211,falling
A, 1326631, 0.164917, 0.959961, 0.300537, -0.488281, -1.037598, -0.061035,falling
B, 940195, 0.155518, 0.526001, -0.843750, -0.122070, -0.610352, -0.366211,falling
A, 1326651, 0.165405, 0.959961, 0.300049, -0.488281, -1.037598, -0.061035,falling
B, 940215, 0.155762, 0.525391, -0.843384, -0.122070, -0.610352, -0.305176,falling
A, 1326671, 0.165161, 0.959717, 0.299561, -0.488281, -1.037598, -0.061035,falling
B, 940235, 0.155518, 0.526001, -0.844238, -0.122070, -0.610352, -0.366211,falling
A, 1326691, 0.164917, 0.959473, 0.299561, -0.488281, -0.976563, -0.061035,falling
B, 940255, 0.156128, 0.525269, -0.844360, -0.122070, -0.610352, -0.305176,falling
A, 1326711, 0.164673, 0.959595, 0.300049, -0.427246, -1.037598, -0.122070,falling
B, 940275, 0.155640, 0.525024, -0.844727, -0.122070, -0.610352, -0.305176,falling
A, 1326731, 0.165039, 0.960205, 0.299805, -0.488281, -1.037598, -0.061035,falling
B, 940295, 0.154541, 0.525879, -0.843628, -0.122070, -0.610352, -0.366211,falling
A, 1326751, 0.164429, 0.960449, 0.299438, -0.488281, -1.037598, -0.122070,falling
B, 940315, 0.155151, 0.525269, -0.844116, -0.122070, -0.610352, -0.366211,falling
A, 1326771, 0.165039, 0.959717, 0.299805, -0.488281, -1.037598, -0.061035,falling
B, 940335, 0.155151, 0.525513, -0.844482, -0.122070, -0.610352, -0.366211,falling
A, 1326791, 0.164429, 0.959961, 0.299438, -0.488281, -1.037598, -0.061035,falling
B, 940355, 0.156738, 0.525879, -0.843750, -0.122070, -0.610352, -0.366211,falling
A, 1326811, 0.164795, 0.960449, 0.300171, -0.488281, -1.037598, -0.061035,falling
B, 940375, 0.155396, 0.526001, -0.843140, -0.122070, -0.610352, -0.305176,falling
A, 1326831, 0.164673, 0.960083, 0.299316, -0.488281, -1.037598, -0.061035,falling
B, 940395, 0.155762, 0.526245, -0.843750, -0.122070, -0.610352, -0.305176,falling
A, 1326851, 0.165527, 0.960571, 0.299683, -0.488281, -1.037598, -0.122070,falling
B, 940415, 0.155518, 0.526367, -0.843506, -0.122070, -0.549316, -0.305176,falling
A, 1326871, 0.165161, 0.959961, 0.299927, -0.488281, -1.037598, -0.061035,falling
B, 940435, 0.156128, 0.525879, -0.843750, -0.122070, -0.549316, -0.366211,falling
A, 1326891, 0.165161, 0.959717, 0.300293, -0.488281, -1.037598, -0.061035,falling
B, 940455, 0.155640, 0.525635, -0.843018, -0.122070, -0.610352, -0.366211,falling
A, 1326911, 0.165039, 0.959717, 0.300049, -0.488281, -1.037598, -0.122070,falling
B, 940475, 0.155640, 0.524536, -0.843384, -0.122070, -0.610352, -0.305176,falling
A, 1326931, 0.165283, 0.959717, 0.299561, -0.488281, -1.037598, -0.122070,falling
B, 940495, 0.155518, 0.525513, -0.843628, -0.183106, -0.610352, -0.366211,falling
A, 1326951, 0.165283, 0.960205, 0.299438, -0.488281, -1.037598, -0.122070,falling
B, 940515, 0.155640, 0.525391, -0.844482, -0.122070, -0.549316, -0.305176,falling
A, 1326971, 0.164551, 0.960571, 0.300049, -0.488281, -1.037598, -0.061035,falling
B, 940535, 0.155151, 0.525146, -0.843994, -0.122070, -0.549316, -0.305176,falling
A, 1326991, 0.164551, 0.960205, 0.299805, -0.488281, -1.037598, -0.061035,falling
B, 940555, 0.155518, 0.525757, -0.843506, -0.122070, -0.610352, -0.366211,falling
A, 1327011, 0.164917, 0.961182, 0.300049, -0.488281, -1.037598, -0.061035,falling
B, 940575, 0.155518, 0.525024, -0.844604, -0.122070, -0.610352, -0.366211,falling
A, 1327031, 0.164917, 0.960571, 0.299683, -0.488281, -1.037598, -0.061035,falling
B, 940595, 0.154785, 0.525024, -0.843506, -0.122070, -0.610352, -0.366211,falling
A, 1327051, 0.164795, 0.959473, 0.299683, -0.488281, -1.037598, -0.061035,falling
B, 940615, 0.155884, 0.526001, -0.844360, -0.122070, -0.610352, -0.366211,falling
A, 1327071, 0.164795, 0.960205, 0.299927, -0.488281, -1.037598, -0.061035,falling
B, 940635, 0.156006, 0.526123, -0.845215, -0.122070, -0.610352, -0.366211,falling
A, 1327091, 0.163696, 0.960327, 0.299683, -0.488281, -1.037598, -0.061035,falling
