Device,timestamp,ax,ay,az,gx,gy,gz,activity
A, 1271711, -0.892822, 0.411865, 0.110840, 20.019531, -1.281738, -25.939949,falling
B, 885275, -0.894165, -0.153442, -0.377319, 34.606934, -13.732914, -3.601075,falling
A, 1271731, -0.899536, 0.359985, 0.116943, 28.991707, -3.051759, -27.832039,falling
B, 885295, -0.897339, -0.193359, -0.321655, 42.358398, -11.718754, -0.915528,falling
A, 1271751, -0.923340, 0.259277, 0.110718, 35.156250, -4.333496, -28.686531,falling
B, 885315, -0.902100, -0.210693, -0.318115, 42.968750, -12.939457, -1.159668,falling
A, 1271771, -0.938965, 0.215088, 0.068359, 34.362793, -4.150391, -28.564461,falling
B, 885335, -0.903564, -0.217896, -0.288452, 41.259766, -12.817387, -1.647950,falling
A, 1271791, -0.951050, 0.160034, 0.037598, 32.531738, -4.150391, -28.259285,falling
B, 885355, -0.912598, -0.249756, -0.265259, 39.794922, -13.122562, -1.647950,falling
A, 1271811, -0.960327, 0.123901, 0.057129, 29.541023, -3.967286, -27.343758,falling
B, 885375, -0.901245, -0.256104, -0.266968, 33.630371, -15.136723, -4.028320,falling
A, 1271831, -0.956543, 0.135132, 0.092041, 21.911621, -1.953125, -25.634773,falling
B, 885395, -0.913940, -0.233032, -0.261841, 25.939949, -16.906738, -6.958010,falling
A, 1271851, -0.941772, 0.193481, 0.109131, 16.662598, -0.366211, -25.329597,falling
B, 885415, -0.925415, -0.207886, -0.228149, 32.958984, -14.648441, -4.882813,falling
A, 1271871, -0.926025, 0.227051, 0.126465, 22.949226, -1.586915, -27.160652,falling
B, 885435, -0.918945, -0.220215, -0.224976, 47.485367, -11.108402, 0.305176,falling
A, 1271891, -0.957275, 0.104004, 0.140503, 44.982925, -5.981447, -30.639656,falling
B, 885455, -0.936401, -0.275757, -0.168701, 55.114761, -7.324221, 3.051759,falling
A, 1271911, -0.997437, -0.108154, 0.100098, 50.476089, -6.530764, -31.433113,falling
B, 885475, -0.968262, -0.308350, -0.063721, 60.058609, -0.122070, 8.178711,falling
A, 1271931, -1.071777, -0.322266, 0.041992, 51.574722, -7.751467, -28.930672,falling
B, 885495, -0.991577, -0.303101, -0.026611, 62.500015, 4.638672, 12.634281,falling
A, 1271951, -1.136963, -0.571411, 0.060791, 54.687515, -8.728027, -24.658211,falling
B, 885515, -1.028564, -0.380005, 0.115479, 68.603516, 11.352543, 18.371582,falling
A, 1271971, -1.216064, -0.913208, 0.094849, 56.396500, -7.873537, -17.333984,falling
B, 885535, -1.049927, -0.481323, 0.221069, 71.655273, 29.785164, 29.235847,falling
A, 1271991, -1.298584, -1.113647, 0.019653, 50.781265, -7.080080, -9.155273,falling
B, 885555, -1.045776, -0.512817, 0.213623, 54.321304, 28.320320, 23.620613,falling
A, 1272011, -1.332642, -1.248291, -0.071045, 39.550781, -6.774904, 1.098633,falling
B, 885575, -1.041260, -0.558716, 0.249878, 13.916019, 11.657719, 5.554201,falling
A, 1272031, -1.328735, -1.208130, -0.076660, 10.803223, -1.464844, 12.756351,falling
B, 885595, -1.089111, -0.534912, 0.288574, -18.737793, 10.742188, -6.591799,falling
A, 1272051, -1.269897, -1.038330, -0.024658, -15.014652, 6.286623, 18.798828,falling
B, 885615, -1.044678, -0.534790, 0.285156, -24.963387, 15.441898, -4.516602,falling
A, 1272071, -1.197144, -0.882690, -0.032715, -32.226563, 9.704590, 26.367195,falling
B, 885635, -1.017456, -0.521362, 0.188354, -46.203629, 14.038090, -8.300781,falling
A, 1272091, -1.151733, -0.707153, -0.050537, -50.964371, 12.451176, 35.034180,falling
B, 885655, -0.949951, -0.462280, -0.006836, -67.565918, 11.962894, -14.465336,falling
A, 1272111, -1.071777, -0.434082, -0.095581, -66.711426, 15.563969, 41.137695,falling
B, 885675, -0.912354, -0.326538, -0.153809, -94.055206, 5.920412, -24.963387,falling
A, 1272131, -1.001343, -0.191284, -0.072998, -81.970215, 16.479492, 45.776382,falling
B, 885695, -0.901611, -0.216309, -0.228027, -99.182159, 2.380371, -27.465828,falling
A, 1272151, -0.902344, 0.104370, 0.178467, -90.820343, 18.493652, 48.278824,falling
B, 885715, -0.853760, -0.167114, -0.366943, -114.318878, -6.286623, -33.020020,falling
A, 1272171, -0.809082, 0.464478, 0.441284, -106.506378, 24.230965, 48.156754,falling
B, 885735, -0.874023, -0.115112, -0.446167, -140.502930, -17.211914, -43.273926,falling
A, 1272191, -0.729736, 0.767212, 0.499634, -131.408691, 32.104492, 46.081558,falling
B, 885755, -0.863403, -0.042725, -0.491943, -171.875000, -19.287109, -56.274429,falling
A, 1272211, -0.657593, 1.150269, 0.485229, -157.531738, 39.978027, 42.968750,falling
B, 885775, -0.862915, 0.254150, -0.628418, -153.625488, -24.719246, -57.189957,falling
A, 1272231, -0.580078, 1.564697, 0.621826, -108.154327, 31.799324, 26.367195,falling
B, 885795, -0.905762, 0.249512, -0.636963, -114.135773, -25.207527, -48.522964,falling
A, 1272251, -0.598755, 1.577026, 0.578003, -56.213394, 21.118164, 12.023930,falling
B, 885815, -0.917358, 0.361816, -0.737305, -28.137215, -2.685547, -16.723633,falling
A, 1272271, -0.653442, 1.390625, 0.557983, -5.310059, 10.314941, 0.244141,falling
B, 885835, -0.882202, 0.287964, -0.760986, 20.446777, 12.878422, -2.563477,falling
A, 1272291, -0.734009, 1.062500, 0.598633, 27.099617, 5.187988, -6.713869,falling
B, 885855, -0.846680, 0.137085, -0.740356, 35.278320, 11.291508, -2.197266,falling
A, 1272311, -0.788818, 0.854126, 0.481689, 40.222168, 5.615236, -7.080080,falling
B, 885875, -0.873901, 0.012329, -0.593018, 44.738785, 13.916019, -3.295899,falling
A, 1272331, -0.794189, 0.818237, 0.289429, 47.363297, 5.981447, -10.070801,falling
B, 885895, -0.886108, -0.020264, -0.475220, 61.218277, 17.089844, 2.319336,falling
A, 1272351, -0.799194, 0.788086, 0.141968, 63.171402, 2.319336, -16.113281,falling
B, 885915, -0.905029, -0.144043, -0.340088, 78.552246, 21.911621, 9.521484,falling
A, 1272371, -0.859985, 0.539307, 0.151489, 65.368652, 1.525879, -21.423340,falling
B, 885935, -0.849121, -0.265015, -0.417969, 78.125000, 15.197758, 7.934572,falling
A, 1272391, -0.885010, 0.417358, 0.063599, 62.744156, 3.234864, -22.705086,falling
B, 885955, -0.827026, -0.407227, -0.387695, 43.762207, 0.793457, -12.207035,falling
A, 1272411, -0.953735, 0.193726, 0.008179, 33.691406, 9.460449, -18.554688,falling
B, 885975, -0.871216, -0.250732, -0.363159, 25.268562, -4.821777, -18.859863,falling
A, 1272431, -0.922485, 0.288208, -0.083374, 17.395020, 14.953617, -17.639160,falling
B, 885995, -0.862305, -0.247559, -0.370728, 20.141602, -7.080080, -20.385742,falling
A, 1272451, -0.923706, 0.273438, -0.085815, 7.568361, 15.319828, -18.066406,falling
B, 886015, -0.880493, -0.328247, -0.285767, 9.277344, -8.178711, -24.353035,falling
A, 1272471, -0.936890, 0.209961, 0.069702, -8.361816, 21.362305, -17.578125,falling
B, 886035, -0.833252, -0.429199, -0.299561, 4.089355, -9.216309, -23.254402,falling
A, 1272491, -0.898804, 0.323486, -0.128418, 5.310059, 19.470215, -19.958496,falling
B, 886055, -0.822876, -0.410156, -0.364868, 22.705086, -7.873537, -20.507813,falling
A, 1272511, -0.921265, 0.277222, -0.257080, 25.390633, 12.817387, -22.583015,falling
B, 886075, -0.872559, -0.266479, -0.308350, 34.606934, -3.479005, -15.258793,falling
A, 1272531, -0.954468, 0.133545, -0.217529, 27.648933, 10.192871, -23.742683,falling
B, 886095, -0.849854, -0.361694, -0.326660, 29.846199, -6.652834, -15.075687,falling
A, 1272551, -0.980591, 0.033813, -0.067261, 20.812988, 10.620117, -20.629883,falling
B, 886115, -0.818726, -0.435303, -0.345215, 19.836426, -8.056641, -19.775391,falling
A, 1272571, -0.970581, 0.052734, 0.016724, 10.925293, 14.892582, -17.395020,falling
B, 886135, -0.865112, -0.323364, -0.300781, 17.089844, -9.460449, -21.728516,falling
A, 1272591, -0.895264, 0.300903, -0.049805, 14.892582, 14.770512, -18.554688,falling
B, 886155, -0.884888, -0.268921, -0.242432, 25.756844, -6.652834, -19.226074,falling
A, 1272611, -0.882690, 0.338867, 0.024780, 20.751953, 12.573246, -21.423340,falling
B, 886175, -0.871460, -0.312988, -0.247437, 30.273445, -6.408693, -17.639160,falling
A, 1272631, -0.880371, 0.283325, 0.131104, 19.714355, 14.404301, -23.925789,falling
B, 886195, -0.833862, -0.392456, -0.294189, 28.015144, -8.239746, -19.897461,falling
A, 1272651, -0.883667, 0.244019, 0.134766, 14.892582, 18.554688, -24.658211,falling
B, 886215, -0.857056, -0.263916, -0.290405, 17.272949, -12.084965, -27.465828,falling
A, 1272671, -0.873535, 0.243042, 0.051758, 9.704590, 21.057129, -24.292000,falling
B, 886235, -0.857300, -0.243652, -0.290649, 16.174316, -12.329105, -28.869637,falling
A, 1272691, -0.871460, 0.240356, 0.056274, 5.615236, 21.545410, -24.719246,falling
B, 886255, -0.827271, -0.315674, -0.307739, 15.686039, -13.183598, -30.334480,falling
A, 1272711, -0.853760, 0.254517, 0.117554, 3.173829, 23.620613, -24.536140,falling
B, 886275, -0.807861, -0.366699, -0.296265, 14.526371, -14.038090, -33.264160,falling
A, 1272731, -0.828735, 0.289429, 0.130005, 5.065918, 26.123055, -25.817879,falling
B, 886295, -0.833740, -0.300293, -0.249023, 21.545410, -13.000492, -33.203125,falling
A, 1272751, -0.801270, 0.333740, 0.068481, 14.160160, 25.573738, -29.052742,falling
B, 886315, -0.829712, -0.271729, -0.244995, 32.592773, -11.230473, -31.005867,falling
A, 1272771, -0.798706, 0.260498, 0.094727, 24.780281, 23.925789, -33.142090,falling
B, 886335, -0.780396, -0.347778, -0.301514, 35.034180, -12.268070, -33.264160,falling
A, 1272791, -0.793091, 0.219971, 0.131592, 22.216805, 26.733406, -33.447266,falling
B, 886355, -0.776001, -0.329590, -0.286743, 32.165527, -14.160160, -36.865234,falling
A, 1272811, -0.762939, 0.246948, 0.100098, 20.263672, 29.479988, -33.813477,falling
B, 886375, -0.785889, -0.283691, -0.237671, 36.560059, -14.160160, -37.719727,falling
A, 1272831, -0.725830, 0.296631, 0.070313, 26.184090, 28.930672, -36.071777,falling
B, 886395, -0.766846, -0.313965, -0.217285, 46.691910, -12.878422, -36.071777,falling
A, 1272851, -0.697876, 0.304077, 0.103027, 35.400391, 27.893074, -40.039063,falling
B, 886415, -0.736328, -0.361938, -0.229614, 55.419937, -12.329105, -35.400391,falling
A, 1272871, -0.675415, 0.277466, 0.131470, 42.846680, 28.442390, -43.273926,falling
B, 886435, -0.717163, -0.347656, -0.226685, 60.363785, -13.366703, -36.804199,falling
A, 1272891, -0.644897, 0.254395, 0.109009, 48.095718, 29.052742, -46.264664,falling
B, 886455, -0.715942, -0.303833, -0.212891, 65.612793, -14.343266, -37.658691,falling
A, 1272911, -0.621216, 0.250854, 0.088257, 52.612320, 28.991707, -49.072281,falling
B, 886475, -0.671997, -0.328125, -0.189331, 73.730469, -15.747074, -38.391113,falling
A, 1272931, -0.562134, 0.234741, 0.122192, 57.006851, 29.541023, -53.283707,falling
B, 886495, -0.654907, -0.359985, -0.166382, 77.697754, -16.296387, -39.001465,falling
A, 1272951, -0.508545, 0.253174, 0.120117, 59.875504, 30.761726, -56.823746,falling
B, 886515, -0.627686, -0.336914, -0.129761, 84.411621, -16.601563, -39.245605,falling
A, 1272971, -0.435303, 0.263428, 0.100586, 66.772461, 30.334480, -61.584488,falling
B, 886535, -0.568115, -0.305298, -0.105591, 95.031769, -17.700195, -38.574219,falling
A, 1272991, -0.378296, 0.255127, 0.098145, 77.941895, 28.137215, -66.894531,falling
B, 886555, -0.584473, -0.338257, -0.102661, 105.346710, -20.446777, -35.766602,falling
A, 1273011, -0.365845, 0.240967, 0.118530, 84.777832, 27.282722, -72.387695,falling
B, 886575, -0.546143, -0.335938, -0.084473, 114.685089, -23.376472, -36.315918,falling
A, 1273031, -0.293091, 0.226074, 0.106445, 93.627960, 25.573738, -77.392578,falling
B, 886595, -0.470825, -0.300781, -0.029297, 125.854523, -28.076180, -36.865234,falling
A, 1273051, -0.191406, 0.216187, 0.098511, 100.585968, 23.742683, -83.068848,falling
B, 886615, -0.421143, -0.311157, 0.005737, 139.892578, -29.174812, -32.470703,falling
A, 1273071, -0.103638, 0.227539, 0.106689, 111.145050, 20.996094, -89.721710,falling
B, 886635, -0.389404, -0.251831, 0.059937, 157.287598, -30.761726, -27.832039,falling
A, 1273091, 0.000732, 0.229370, 0.061401, 128.784180, 15.075687, -97.839386,falling
B, 886655, -0.322876, -0.211548, 0.110352, 173.461914, -32.592773, -23.559578,falling
A, 1273111, 0.090454, 0.142944, 0.049683, 148.315430, 3.540040, -110.229523,falling
B, 886675, -0.358765, -0.251465, 0.113037, 181.213440, -37.414551, -15.441898,falling
A, 1273131, 0.098022, 0.134399, 0.084229, 143.371582, 1.342773, -115.600616,falling
B, 886695, -0.345825, -0.245605, 0.171143, 189.514221, -42.541504, -6.530764,falling
A, 1273151, 0.252197, 0.159424, 0.041504, 145.690918, -3.723145, -123.230011,falling
B, 886715, -0.274170, -0.291382, 0.264648, 192.077698, -50.048843, -5.737307,falling
A, 1273171, 0.359253, 0.149658, 0.076660, 148.864746, -9.887695, -131.408691,falling
B, 886735, -0.200684, -0.255005, 0.309204, 196.228088, -67.626953, -2.990724,falling
A, 1273191, 0.463501, 0.114624, 0.040771, 153.381348, -16.662598, -139.953613,falling
B, 886755, -0.198608, -0.260986, 0.342041, 195.068420, -83.068848, -0.854492,falling
A, 1273211, 0.535767, 0.106201, 0.039551, 154.479980, -24.230965, -147.155762,falling
B, 886775, -0.240234, -0.203369, 0.285767, 202.392639, -90.332062, 7.019045,falling
A, 1273231, 0.559570, 0.086548, -0.024048, 164.306641, -34.484863, -157.287598,falling
B, 886795, -0.262939, -0.064453, 0.281982, 207.641663, -98.205597, 10.864258,falling
A, 1273251, 0.631714, -0.032837, -0.045898, 172.119141, -48.950211, -159.362793,falling
B, 886815, -0.131104, -0.187866, 0.233154, 205.932678, -103.881866, 24.658211,falling
A, 1273271, 0.661865, -0.114136, 0.039185, 152.770996, -53.466812, -158.142090,falling
B, 886835, -0.298218, -0.044312, 0.409180, 219.604553, -106.872589, 36.193848,falling
A, 1273291, 0.842773, 0.178467, -0.016724, 183.166565, -78.247070, -174.133301,falling
B, 886855, -0.248779, -0.195679, 0.420654, 244.201721, -107.482941, 55.419937,falling
A, 1273311, 0.867432, 0.198486, 0.000366, 214.111389, -99.304230, -183.105530,falling
B, 886875, -0.323120, -0.129028, 0.136475, 283.508301, -110.961945, 95.886261,falling
A, 1273331, 0.787476, -0.171875, 0.112549, 259.948730, -124.328644, -197.448792,falling
B, 886895, -0.420776, 0.812622, 0.351685, 294.921875, -151.306152, 64.025879,falling
A, 1273351, 0.936279, -2.085815, 0.128296, 112.976105, -128.540039, -150.939941,falling
B, 886915, -0.619019, -0.480347, 1.908203, -605.957031, -282.897949, 520.507813,falling
A, 1273371, 0.486694, -0.848511, 1.633545, -241.943420, -271.789551, 112.670929,falling
B, 886935, 0.805054, -0.878540, -0.432983, 828.979736, 51.757828, -199.157776,falling
A, 1273391, 0.778442, 1.560425, 0.791016, 57.678238, -112.060577, 69.458008,falling
B, 886955, 0.084229, -0.541992, -0.046143, 554.016113, 80.505371, -13.366703,falling
A, 1273411, -0.342651, -0.789185, -0.513184, 260.620117, -23.010262, -53.344742,falling
B, 886975, -0.606079, -1.633301, -0.241821, 216.430725, 204.223694, -51.574722,falling
A, 1273431, -0.681519, -0.191406, 0.386963, -137.817383, 31.860359, 32.714844,falling
B, 886995, -0.902222, -0.028809, -0.251465, 50.598160, -211.975159, -104.064972,falling
A, 1273451, 0.357178, -0.222778, -0.302612, -46.447769, 9.948730, -40.893555,falling
B, 887015, 0.331665, 0.140869, 0.149048, 239.013733, 116.394073, 134.704590,falling
A, 1273471, -0.353149, 0.110718, 0.819702, 114.379913, -0.366211, -40.588379,falling
B, 887035, -0.841431, -0.038330, -0.105347, -164.916992, 211.120667, -60.485855,falling
A, 1273491, 0.282593, -0.295410, -0.217285, 209.350647, -21.972656, 39.978027,falling
B, 887055, -0.651367, 0.444702, -0.665039, 46.813980, 86.853027, 6.896975,falling
A, 1273511, -0.461670, -0.421021, 0.297241, 70.861816, 13.183598, 85.754395,falling
B, 887075, -0.129883, -0.086670, -0.159546, -26.062019, -16.174316, -17.333984,falling
A, 1273531, 0.321045, 0.595703, -0.070435, 30.944832, -1.464844, -15.319828,falling
B, 887095, 0.194336, -0.605225, -0.572632, 86.425781, 13.305668, 19.104004,falling
A, 1273551, 0.039307, 0.197021, 0.273071, 82.824707, 20.446777, -57.128922,falling
B, 887115, 0.100952, 0.328979, 0.557007, 33.325195, -68.786621, -19.165039,falling
A, 1273571, 0.012817, -0.740723, -0.889160, -57.800308, 13.305668, 9.338379,falling
B, 887135, -0.585815, -0.660156, 2.345215, -61.828629, -24.414070, 1.037598,falling
A, 1273591, 0.259644, 1.186157, 0.831787, -135.864258, 27.893074, -86.975098,falling
B, 887155, 0.125244, 0.937866, -0.564209, -108.032257, -110.534698, -42.053223,falling
A, 1273611, -0.211060, -1.144287, -0.525024, 11.657719, 7.812502, -71.838379,falling
B, 887175, -1.065918, -1.031738, 1.649292, -186.950745, -66.040039, -27.832039,falling
A, 1273631, 0.072266, 1.421143, 1.460449, -574.462891, 118.591339, 145.080566,falling
B, 887195, -0.387939, 0.022827, 0.935669, -234.619202, -58.105484, -60.607925,falling
A, 1273651, 0.107544, -0.039185, -0.568604, 19.165039, 36.560059, -49.865738,falling
B, 887215, -0.140503, 0.739136, 0.581299, -3.662110, -19.348145, -14.526371,falling
A, 1273671, -0.452759, -2.265137, -0.503296, -49.743668, 4.760742, -20.202637,falling
B, 887235, 0.597656, -0.481689, -1.260986, -92.834503, -31.555183, -28.808601,falling
A, 1273691, -0.038818, -0.557251, -0.113647, -111.267120, 27.771004, 59.204117,falling
B, 887255, -0.711670, 0.187134, 2.717407, -53.894058, -10.131836, -56.091324,falling
A, 1273711, -0.076782, 0.530029, -0.058594, -99.121124, 4.150391, 18.432617,falling
B, 887275, -0.290649, -0.412598, 1.141479, -50.537125, -1.342773, 7.080080,falling
A, 1273731, -0.392822, -1.212402, -0.478027, 6.896975, 3.356935, -30.029305,falling
B, 887295, -0.066772, -0.092651, 0.290283, -55.542007, -22.460945, -21.484375,falling
A, 1273751, -0.425659, -2.125610, -0.267090, -6.774904, -15.991215, 18.493652,falling
B, 887315, -0.516113, -0.527222, 1.355835, -42.663574, -24.414070, -20.141602,falling
A, 1273771, -0.121582, 0.122192, 0.292969, -55.114761, 11.413578, 11.047363,falling
B, 887335, -0.324463, -0.242798, 1.012817, 13.793949, -3.295899, 4.455566,falling
A, 1273791, -0.192871, -0.548950, -0.181641, 73.974609, -22.521980, -21.179199,falling
B, 887355, -0.096558, -0.500977, 0.396118, 19.042969, -4.638672, 11.718754,falling
A, 1273811, -0.236816, -1.129028, 0.010742, 51.330582, -12.451176, 0.854492,falling
B, 887375, -0.259521, -0.259521, 0.815308, 38.757324, 1.159668, 4.272461,falling
A, 1273831, -0.275269, -0.844238, 0.257568, 20.263672, -5.554201, -1.831055,falling
B, 887395, -0.342896, -0.263794, 0.952148, 39.062500, 11.901859, 13.671879,falling
A, 1273851, -0.310913, -1.140869, 0.116333, 23.010262, -1.098633, -4.638672,falling
B, 887415, -0.266846, -0.212769, 0.887939, 22.094727, 1.708985, 3.601075,falling
A, 1273871, -0.239990, -0.897339, -0.025146, 9.521484, -2.868653, 2.868653,falling
B, 887435, -0.356812, -0.287842, 0.945435, 10.070801, -0.366211, 1.770020,falling
A, 1273891, -0.295410, -0.904053, 0.037109, 10.498047, -2.868653, -2.929688,falling
B, 887455, -0.279297, -0.244629, 0.908325, 6.774904, 0.549316, 3.112794,falling
A, 1273911, -0.245483, -1.020752, 0.007324, 11.413578, -4.821777, -1.647950,falling
B, 887475, -0.317871, -0.281006, 0.883057, -4.821777, -0.183106, -0.671387,falling
A, 1273931, -0.297974, -0.978027, 0.211792, -5.310059, -0.244141, -0.732422,falling
B, 887495, -0.309570, -0.242798, 0.917725, -10.009766, -1.831055, -2.807618,falling
A, 1273951, -0.264648, -1.016113, 0.068726, -17.822266, 2.929688, 1.953125,falling
B, 887515, -0.298340, -0.275513, 0.893433, -19.042969, -5.554201, -8.178711,falling
A, 1273971, -0.275269, -0.908569, 0.036011, -19.653320, 2.624512, 3.417970,falling
B, 887535, -0.293457, -0.294678, 0.905640, -8.911133, -1.831055, -2.502441,falling
A, 1273991, -0.257324, -0.932739, -0.044678, -1.647950, -1.892090, -0.488281,falling
B, 887555, -0.290161, -0.315552, 0.865967, -1.098633, 0.122070, 0.427246,falling
A, 1274011, -0.277588, -0.941895, 0.068237, 1.220703, -1.098633, -0.976563,falling
B, 887575, -0.301270, -0.276245, 0.903809, 2.624512, 0.671387, 0.854492,falling
A, 1274031, -0.269653, -0.973389, 0.036987, -0.122070, -1.037598, 0.061035,falling
B, 887595, -0.295654, -0.290649, 0.884766, 2.014160, -1.525879, -0.854492,falling
A, 1274051, -0.269775, -0.914917, 0.013550, 0.793457, -1.037598, 0.610352,falling
B, 887615, -0.303345, -0.292236, 0.916138, 4.394531, -0.610352, 0.671387,falling
A, 1274071, -0.261719, -0.939453, -0.008545, 7.324221, -2.990724, -1.098633,falling
B, 887635, -0.298096, -0.297363, 0.888306, 6.103518, 0.915528, 2.075195,falling
A, 1274091, -0.275146, -0.962280, 0.074463, 6.469728, -2.380371, -1.403809,falling
B, 887655, -0.301270, -0.264893, 0.900757, 0.793457, 0.244141, 0.122070,falling
A, 1274111, -0.273926, -0.991943, 0.082153, -0.793457, -0.732422, -0.366211,falling
B, 887675, -0.305542, -0.273560, 0.903320, -5.065918, -2.441406, -2.624512,falling
A, 1274131, -0.274048, -0.947632, 0.046509, -6.774904, 0.305176, 1.098633,falling
B, 887695, -0.299194, -0.290649, 0.904785, -5.859377, -2.502441, -2.502441,falling
A, 1274151, -0.264526, -0.935913, 0.002686, -2.075195, -1.098633, 0.183106,falling
B, 887715, -0.298706, -0.301880, 0.892212, -1.953125, -0.549316, -0.427246,falling
A, 1274171, -0.270752, -0.951660, 0.044556, -0.183106, -1.098633, -0.732422,falling
B, 887735, -0.298950, -0.287476, 0.893188, 0.610352, 0.549316, 0.366211,falling
A, 1274191, -0.272339, -0.962036, 0.047852, -1.770020, -0.549316, -0.061035,falling
B, 887755, -0.299561, -0.279663, 0.896729, -0.183106, -0.671387, -0.610352,falling
A, 1274211, -0.269287, -0.938477, 0.017456, -1.708985, -0.793457, 0.366211,falling
B, 887775, -0.299438, -0.286499, 0.901489, -0.671387, -1.708985, -1.098633,falling
A, 1274231, -0.266479, -0.936768, 0.014404, 1.647950, -1.770020, -0.061035,falling
B, 887795, -0.300537, -0.295044, 0.896851, 2.685547, 0.244141, 0.915528,falling
A, 1274251, -0.269653, -0.954712, 0.044678, 2.990724, -1.770020, -0.793457,falling
B, 887815, -0.300781, -0.281494, 0.897949, 2.075195, 0.671387, 0.671387,falling
A, 1274271, -0.272217, -0.965942, 0.060547, 0.122070, -0.915528, -0.427246,falling
B, 887835, -0.301025, -0.275024, 0.900757, -1.342773, -0.976563, -0.854492,falling
A, 1274291, -0.270752, -0.954834, 0.037720, -3.051759, -0.427246, 0.305176,falling
B, 887855, -0.300171, -0.284912, 0.901001, -3.723145, -2.136230, -1.892090,falling
A, 1274311, -0.268066, -0.942505, 0.022095, -2.624512, -0.915528, 0.488281,falling
B, 887875, -0.299683, -0.297241, 0.897461, -1.708985, -1.037598, -0.793457,falling
A, 1274331, -0.269043, -0.949463, 0.036499, -0.122070, -1.098633, -0.366211,falling
B, 887895, -0.299316, -0.291504, 0.894043, 0.793457, 0.244141, 0.244141,falling
A, 1274351, -0.270752, -0.953369, 0.041382, -0.549316, -0.793457, -0.305176,falling
B, 887915, -0.299805, -0.282104, 0.897339, 0.732422, -0.061035, -0.427246,falling
A, 1274371, -0.269531, -0.947876, 0.026978, -0.976563, -0.915528, 0.122070,falling
B, 887935, -0.300415, -0.287354, 0.899658, -1.037598, -1.525879, -0.976563,falling
A, 1274391, -0.269287, -0.944092, 0.029419, -0.183106, -1.342773, 0.061035,falling
B, 887955, -0.299683, -0.293579, 0.897461, 0.366211, -0.549316, -0.183106,falling
A, 1274411, -0.269409, -0.950317, 0.038086, 0.610352, -1.281738, -0.305176,falling
B, 887975, -0.300171, -0.288818, 0.897583, 1.220703, 0.244141, 0.305176,falling
A, 1274431, -0.270996, -0.955688, 0.043457, -0.183106, -0.976563, -0.366211,falling
B, 887995, -0.300903, -0.280762, 0.899170, -0.183106, -0.366211, -0.244141,falling
A, 1274451, -0.270386, -0.952881, 0.035889, -1.525879, -0.793457, 0.000000,falling
B, 888015, -0.299927, -0.283813, 0.898315, -2.197266, -1.464844, -1.220703,falling
A, 1274471, -0.270020, -0.947144, 0.030396, -1.831055, -0.915528, 0.244141,falling
B, 888035, -0.299805, -0.293091, 0.897827, -1.464844, -1.220703, -0.915528,falling
A, 1274491, -0.269409, -0.945801, 0.031616, -0.793457, -1.037598, -0.061035,falling
B, 888055, -0.299194, -0.289551, 0.895752, 1.037598, 0.122070, 0.244141,falling
A, 1274511, -0.270508, -0.950562, 0.035767, 0.061035, -1.037598, -0.305176,falling
B, 888075, -0.300049, -0.282227, 0.898560, 0.366211, -0.366211, -0.122070,falling
A, 1274531, -0.270996, -0.951538, 0.034912, -0.549316, -1.037598, -0.061035,falling
