Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 370315, 0.479858, 0.804321, -0.967529, -76.416016, -3.295899, -34.118652,falling
A, 1815171, 0.291260, 0.012451, -0.187256, -45.837418, -7.568361, 55.236832,falling
B, 370335, -0.011597, -1.872803, -0.049072, -142.150879, 27.587898, 14.404301,falling
A, 1815191, -0.251831, -1.380127, 1.218628, -123.168976, 31.188972, 24.414070,falling
B, 370355, -0.215088, 0.393188, 0.843872, -131.286621, 39.245605, 44.250504,falling
A, 1815211, 0.155518, -2.420654, 0.504028, -62.988297, 20.080566, 75.073242,falling
B, 370375, 0.334961, 0.524536, 0.017334, -63.232437, 66.589355, 53.405777,falling
A, 1815231, 0.090576, -0.730713, 0.837891, -21.606445, 20.690918, 102.172882,falling
B, 370395, -1.096069, -2.467896, 1.501953, -90.881378, -33.691406, -61.035172,falling
A, 1815251, -0.322388, -1.889038, 0.360229, -196.533264, 22.338875, 82.458496,falling
B, 370415, -0.816650, -1.570068, 2.329102, -632.019043, -27.893074, -102.539093,falling
A, 1815271, -0.318481, -0.923096, 1.102417, -975.586182, 136.413574, 116.088898,falling
B, 370435, 0.221069, -1.009033, 0.054810, -537.353516, 62.072769, -146.789551,falling
A, 1815291, 0.021118, 1.203491, 0.472900, -319.458008, 69.152832, -25.268562,falling
B, 370455, -0.172485, -0.205933, 1.004517, -195.983948, -14.282230, -99.853546,falling
A, 1815311, 0.303955, 0.250854, -0.758667, 5.615236, 11.901859, -59.021011,falling
B, 370475, 0.285889, 0.729492, -0.970459, -224.487366, -3.112794, -91.857941,falling
A, 1815331, -0.323730, -1.844360, -0.281128, -347.900391, 61.950699, 43.395996,falling
B, 370495, -0.345215, -2.223755, 0.479980, -314.147949, 49.499527, -110.534698,falling
A, 1815351, -0.159546, -0.037598, -0.022095, -365.478638, 54.992691, 27.343758,falling
B, 370515, 0.272339, -2.008911, -0.782715, -272.644043, 31.921394, -29.418953,falling
A, 1815371, -0.091919, -0.747681, -0.930542, -256.225586, 61.401382, 6.835939,falling
B, 370535, 0.030273, 0.356079, 0.187012, -265.686035, 14.831547, -88.378906,falling
A, 1815391, -0.275146, -1.850098, -0.648926, -274.841309, 42.480469, 46.569839,falling
B, 370555, 0.449219, -0.681274, -1.120361, -294.128418, -0.183106, -110.839874,falling
A, 1815411, 0.067993, 0.328003, -0.080200, -320.007324, 66.955566, 50.781265,falling
B, 370575, -0.064331, -1.603149, -0.038574, -205.993713, 24.536140, -33.996582,falling
A, 1815431, -0.030884, 0.280762, -0.517334, -177.612366, 49.072281, -3.112794,falling
B, 370595, 0.220581, -0.279419, -0.691650, -145.019531, 11.047363, -43.029785,falling
A, 1815451, -0.272461, -1.045410, -0.850098, -186.523499, 48.400894, 30.029305,falling
B, 370615, 0.056030, -0.973145, -0.586914, -183.776917, 27.954109, -54.626480,falling
A, 1815471, -0.151489, -0.320190, -0.885010, -245.544495, 51.879898, 25.634773,falling
B, 370635, 0.132080, -0.738403, -0.625977, -148.803711, 17.639160, -39.672852,falling
A, 1815491, -0.078003, -0.184570, -1.208130, -182.190002, 28.259285, 20.263672,falling
B, 370655, 0.219116, -0.584351, -0.718750, -157.165527, 16.296387, -42.907715,falling
A, 1815511, -0.100586, 0.079712, -1.403931, -163.024902, 17.700195, 24.841316,falling
B, 370675, 0.286743, -0.401367, -0.787720, -127.258331, 2.807618, -37.963867,falling
A, 1815531, -0.033936, 0.412842, -1.041138, -76.110840, 8.117676, 11.962894,falling
B, 370695, 0.207520, -0.467773, -0.733154, -66.467285, -0.976563, -19.836426,falling
A, 1815551, -0.054688, 0.190674, -0.912109, -39.916992, 2.258301, 1.831055,falling
B, 370715, 0.271973, -0.410278, -0.966919, -24.902351, -3.051759, -13.732914,falling
A, 1815571, -0.094360, 0.017944, -0.902222, -2.929688, -1.770020, -2.563477,falling
B, 370735, 0.233032, -0.430420, -0.885132, 15.930180, -1.098633, -0.305176,falling
A, 1815591, -0.137817, -0.153442, -1.001831, 25.085457, -4.516602, -4.882813,falling
B, 370755, 0.209717, -0.536377, -0.779663, 29.479988, -1.708985, 6.469728,falling
A, 1815611, -0.150269, -0.317139, -0.991821, 31.311043, -5.920412, -4.211426,falling
B, 370775, 0.204468, -0.600830, -0.747681, 27.221687, -1.220703, 9.216309,falling
A, 1815631, -0.150024, -0.380127, -0.939819, 25.268562, -4.760742, -2.197266,falling
B, 370795, 0.202393, -0.639160, -0.744873, 20.324707, -0.427246, 9.460449,falling
A, 1815651, -0.141357, -0.341431, -0.910400, 16.845703, -3.295899, -0.366211,falling
B, 370815, 0.207153, -0.660522, -0.776978, 20.263672, 0.488281, 9.765625,falling
A, 1815671, -0.130249, -0.244751, -0.952759, 17.761230, -2.624512, 0.427246,falling
B, 370835, 0.191162, -0.683350, -0.719360, 24.230965, 0.366211, 9.399414,falling
A, 1815691, -0.123169, -0.237183, -0.984497, 21.423340, -3.906251, -0.793457,falling
B, 370855, 0.187622, -0.768188, -0.686279, 19.958496, -1.098633, 6.103518,falling
A, 1815711, -0.129517, -0.311157, -0.945190, 19.897461, -4.516602, -1.892090,falling
B, 370875, 0.185425, -0.768311, -0.693970, 11.169437, -1.525879, 2.014160,falling
A, 1815731, -0.149780, -0.404663, -0.898071, 8.544922, -2.563477, -0.976563,falling
B, 370895, 0.177979, -0.751831, -0.681030, 0.610352, -0.854492, -0.976563,falling
A, 1815751, -0.147461, -0.402954, -0.902100, -4.699707, -0.122070, 0.488281,falling
B, 370915, 0.189209, -0.731445, -0.696289, -9.277344, -0.305176, -3.234864,falling
A, 1815771, -0.135986, -0.320923, -0.935059, -12.756351, 1.281738, 1.098633,falling
B, 370935, 0.197144, -0.673340, -0.735229, -11.596684, 0.000000, -3.723145,falling
A, 1815791, -0.134766, -0.265259, -0.953857, -10.253906, 0.854492, 0.793457,falling
B, 370955, 0.203491, -0.632324, -0.747559, -5.798342, -0.305176, -2.136230,falling
A, 1815811, -0.127930, -0.238037, -0.962769, -2.502441, -0.549316, 0.305176,falling
B, 370975, 0.202515, -0.646973, -0.743164, 1.220703, -0.854492, 15.380863,falling
A, 1815831, -0.134033, -0.272827, -0.949585, 3.662110, -1.708985, -0.427246,falling
B, 370995, 0.195190, -0.684204, -0.724365, 3.479005, -0.671387, 0.915528,falling
A, 1815851, -0.136963, -0.322998, -0.927246, 1.647950, -1.159668, -0.122070,falling
B, 371015, 0.192871, -0.697510, -0.718506, 1.220703, -0.427246, 0.549316,falling
A, 1815871, -0.135742, -0.304565, -0.939575, -0.732422, -0.732422, 0.061035,falling
B, 371035, 0.196289, -0.691528, -0.720215, -0.305176, -0.427246, -0.122070,falling
A, 1815891, -0.132813, -0.290527, -0.943359, -0.610352, -0.793457, 0.061035,falling
B, 371055, 0.195435, -0.687378, -0.722046, -0.183106, -0.671387, -0.488281,falling
A, 1815911, -0.134399, -0.299072, -0.939697, -0.305176, -0.915528, 0.000000,falling
B, 371075, 0.195313, -0.688110, -0.722534, -0.549316, -0.732422, -0.732422,falling
A, 1815931, -0.135742, -0.306763, -0.935913, -1.281738, -0.793457, 0.122070,falling
B, 371095, 0.194702, -0.683350, -0.723755, -1.464844, -0.549316, -0.793457,falling
A, 1815951, -0.135254, -0.298584, -0.938721, -1.831055, -0.671387, 0.183106,falling
B, 371115, 0.198120, -0.670288, -0.731201, -0.061035, -0.488281, -0.122070,falling
A, 1815971, -0.133301, -0.283691, -0.945679, -0.366211, -0.854492, 0.000000,falling
B, 371135, 0.198120, -0.678711, -0.727173, 1.403809, -0.610352, 0.244141,falling
A, 1815991, -0.134155, -0.293091, -0.941772, 1.220703, -1.159668, -0.122070,falling
B, 371155, 0.193970, -0.691528, -0.720459, 1.098633, -0.610352, 0.061035,falling
A, 1816011, -0.135132, -0.308228, -0.935547, 0.549316, -1.098633, -0.061035,falling
B, 371175, 0.195068, -0.694824, -0.719482, -0.488281, -0.549316, -0.427246,falling
A, 1816031, -0.134277, -0.302124, -0.938354, -1.647950, -0.671387, 0.183106,falling
B, 371195, 0.195801, -0.683350, -0.724121, -1.281738, -0.549316, -0.671387,falling
A, 1816051, -0.134033, -0.290039, -0.942139, -1.159668, -0.732422, 0.122070,falling
B, 371215, 0.197388, -0.675903, -0.727783, -0.549316, -0.549316, -0.488281,falling
A, 1816071, -0.135498, -0.292480, -0.942383, -0.061035, -0.976563, 0.000000,falling
B, 371235, 0.196167, -0.679199, -0.726440, 0.366211, -0.610352, -0.244141,falling
A, 1816091, -0.134766, -0.301025, -0.938232, 0.061035, -0.915528, 0.000000,falling
B, 371255, 0.194214, -0.685669, -0.723267, 0.183106, -0.549316, -0.122070,falling
A, 1816111, -0.135132, -0.301880, -0.938354, -0.427246, -0.854492, 0.061035,falling
B, 371275, 0.195679, -0.685181, -0.723511, -0.122070, -0.549316, -0.305176,falling
A, 1816131, -0.135010, -0.297974, -0.940430, -0.549316, -0.854492, 0.061035,falling
B, 371295, 0.195557, -0.683960, -0.723511, -0.244141, -0.671387, -0.427246,falling
A, 1816151, -0.134521, -0.298706, -0.939819, -0.549316, -0.915528, 0.000000,falling
B, 371315, 0.195801, -0.683838, -0.724121, -0.305176, -0.610352, -0.427246,falling
A, 1816171, -0.135254, -0.299194, -0.939575, -0.671387, -0.793457, 0.061035,falling
B, 371335, 0.196167, -0.682983, -0.725342, -0.305176, -0.549316, -0.366211,falling
A, 1816191, -0.135010, -0.297607, -0.940674, -0.488281, -0.854492, 0.061035,falling
B, 371355, 0.196045, -0.680420, -0.725708, -0.122070, -0.549316, -0.244141,falling
A, 1816211, -0.134766, -0.297729, -0.939575, -0.183106, -0.915528, 0.000000,falling
B, 371375, 0.194946, -0.684082, -0.723999, 0.122070, -0.610352, -0.244141,falling
A, 1816231, -0.134399, -0.300049, -0.939575, -0.305176, -0.915528, 0.000000,falling
B, 371395, 0.195923, -0.685791, -0.723511, -0.122070, -0.610352, -0.305176,falling
A, 1816251, -0.134888, -0.300415, -0.938721, -0.610352, -0.854492, 0.000000,falling
B, 371415, 0.196167, -0.684448, -0.725098, -0.366211, -0.610352, -0.366211,falling
A, 1816271, -0.135254, -0.298584, -0.940552, -0.671387, -0.854492, 0.061035,falling
B, 371435, 0.195679, -0.681641, -0.725220, -0.244141, -0.549316, -0.305176,falling
A, 1816291, -0.134277, -0.296875, -0.940796, -0.427246, -0.854492, 0.000000,falling
B, 371455, 0.196289, -0.682495, -0.725464, 0.000000, -0.549316, -0.305176,falling
A, 1816311, -0.134766, -0.299194, -0.940063, -0.366211, -0.915528, 0.000000,falling
B, 371475, 0.195923, -0.682861, -0.724243, 0.000000, -0.610352, -0.305176,falling
A, 1816331, -0.134399, -0.300049, -0.940308, -0.427246, -0.854492, 0.061035,falling
B, 371495, 0.195435, -0.683472, -0.724243, -0.183106, -0.610352, -0.305176,falling
A, 1816351, -0.135010, -0.298828, -0.939819, -0.488281, -0.854492, 0.000000,falling
B, 371515, 0.196167, -0.683105, -0.723999, -0.183106, -0.610352, -0.366211,falling
A, 1816371, -0.135254, -0.298950, -0.940186, -0.488281, -0.793457, 0.061035,falling
B, 371535, 0.195313, -0.683350, -0.724487, -0.183106, -0.549316, -0.366211,falling
A, 1816391, -0.134521, -0.299194, -0.939331, -0.488281, -0.854492, 0.000000,falling
B, 371555, 0.195557, -0.683105, -0.723267, -0.122070, -0.610352, -0.305176,falling
A, 1816411, -0.135498, -0.297974, -0.940308, -0.488281, -0.854492, 0.000000,falling
B, 371575, 0.195557, -0.683105, -0.724365, -0.122070, -0.610352, -0.305176,falling
A, 1816431, -0.135254, -0.298706, -0.939453, -0.427246, -0.854492, 0.061035,falling
B, 371595, 0.195801, -0.683228, -0.725098, -0.122070, -0.549316, -0.305176,falling
