Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 350875, -0.996460, 0.001953, -0.161743, -12.451176, 3.662110, -1.708985,falling
A, 1795731, -0.998901, -0.041260, 0.350708, -14.099125, 3.234864, 3.051759,falling
B, 350895, -1.055664, -0.021606, 0.004883, -26.245125, 7.202150, -5.615236,falling
A, 1795751, -1.011353, -0.249756, 0.762573, -41.076660, 11.474613, 10.131836,falling
B, 350915, -1.103149, 0.079590, 0.151367, -47.851578, 13.000492, -13.366703,falling
A, 1795771, -0.982544, -0.221680, 1.195313, -61.279312, 25.085457, 17.333984,falling
B, 350935, -1.114868, 0.289307, 0.191040, -59.082047, 17.395020, -21.301270,falling
A, 1795791, -0.913574, -0.070190, 1.456909, -51.452652, 35.034180, 17.028809,falling
B, 350955, -1.130127, 0.359497, 0.252808, -29.907234, 25.634773, -17.700195,falling
A, 1795811, -0.884888, -0.097534, 1.574463, -27.404793, 39.916992, 18.005371,falling
B, 350975, -1.136841, 0.329590, 0.300049, -2.136230, 36.865234, -3.173829,falling
A, 1795831, -0.849854, -0.081177, 1.580566, -11.718754, 44.433609, 19.531250,falling
B, 350995, -1.125977, 0.331909, 0.319946, 5.798342, 44.860855, 0.000000,falling
A, 1795851, -0.795532, -0.018433, 1.570557, 14.221195, 45.166031, 21.545410,falling
B, 351015, -1.078247, 0.213623, 0.242920, 33.630371, 57.861343, 5.004883,falling
A, 1795871, -0.729248, 0.088745, 1.508057, 46.997086, 48.461929, 20.263672,falling
B, 351035, -1.031860, 0.196899, 0.199951, 67.565918, 65.979004, 12.329105,falling
A, 1795891, -0.686646, 0.066284, 1.323975, 90.393097, 51.696793, 13.061527,falling
B, 351055, -0.941040, 0.062988, 0.096436, 99.304230, 73.730469, 22.705086,falling
A, 1795911, -0.678955, -0.225708, 0.832642, 115.173370, 52.795425, 12.939457,falling
B, 351075, -0.843872, -0.096069, -0.093384, 79.895020, 76.232910, 17.578125,falling
A, 1795931, -0.678955, -0.548950, 0.017944, 80.505371, 51.391617, 30.944832,falling
B, 351095, -0.747192, -0.230957, -0.263184, 39.184570, 78.918457, 7.141115,falling
A, 1795951, -0.667969, -0.403442, -0.391235, 64.392090, 48.522964, 36.254883,falling
B, 351115, -0.698730, -0.196777, -0.430786, 19.775391, 79.711914, -2.258301,falling
A, 1795971, -0.606445, 0.219482, -0.170898, 77.880859, 58.044449, 36.926270,falling
B, 351135, -0.632324, 0.245728, -0.507813, 109.191925, 78.613281, 2.380371,falling
A, 1795991, -0.476685, 0.397095, -0.187134, 185.607971, 44.677750, -0.671387,falling
B, 351155, -0.643066, -0.012207, -0.427368, 194.397034, 78.674316, 44.555679,falling
A, 1796011, -0.639893, -0.283813, -0.293579, 186.340393, 47.180191, -0.549316,falling
B, 351175, -0.636353, 0.116089, -0.401978, 150.329590, 85.571289, 37.475586,falling
A, 1796031, -0.605347, -0.318481, -0.015015, 126.098663, 58.898941, 13.366703,falling
B, 351195, -0.651123, -0.101807, -0.351196, 82.824707, 83.679199, 10.375977,falling
A, 1796051, -0.485596, 0.097046, 0.155640, 75.012207, 71.655273, 19.409180,falling
B, 351215, -0.631592, -0.311523, -0.271362, 82.336426, 88.989288, 9.277344,falling
A, 1796071, -0.366333, 0.430908, 0.154297, 90.393097, 75.561523, 6.225588,falling
B, 351235, -0.609131, -0.352539, -0.285034, 116.149933, 89.782745, 18.981934,falling
A, 1796091, -0.344482, 0.237915, 0.122437, 116.943390, 74.523926, -8.056641,falling
B, 351255, -0.527954, -0.189209, -0.390869, 113.464386, 85.693359, 3.784181,falling
A, 1796111, -0.402710, -0.365356, 0.089966, 63.598648, 84.960938, 3.601075,falling
B, 351275, -0.524658, 0.027100, -0.350342, 15.747074, 91.064484, -35.766602,falling
A, 1796131, -0.306274, -0.102539, 0.102661, 11.047363, 95.275909, 16.113281,falling
B, 351295, -0.510620, 0.045166, -0.242432, -3.173829, 94.421417, -43.457031,falling
A, 1796151, -0.212524, 0.043091, 0.135498, -3.479005, 102.172882, 14.770512,falling
B, 351315, -0.425415, -0.157837, -0.313232, -7.812502, 99.182159, -40.527344,falling
A, 1796171, -0.114136, 0.100708, 0.210327, -13.183598, 111.938507, 12.084965,falling
B, 351335, -0.336426, -0.193970, -0.422974, -9.460449, 103.454620, -43.823242,falling
A, 1796191, -0.035034, 0.000977, 0.192505, -15.747074, 118.713409, 13.671879,falling
B, 351355, -0.307617, -0.234619, -0.353516, -25.573738, 108.703644, -50.292984,falling
A, 1796211, 0.043823, -0.073364, 0.062622, -33.325195, 124.694855, 17.639160,falling
B, 351375, -0.285034, -0.158081, -0.226440, -47.790543, 113.769562, -56.701675,falling
A, 1796231, 0.113525, -0.116089, 0.072266, -52.246109, 127.868683, 25.512703,falling
B, 351395, -0.214722, -0.106934, -0.277466, -67.321777, 117.736847, -60.729996,falling
B, 351415, -0.117065, -0.064697, -0.352783, -93.261749, 128.234863, -63.903824,falling
A, 1796271, 0.295654, -0.124878, 0.206055, -86.975098, 145.568848, 46.508804,falling
B, 351435, -0.118286, -0.053833, -0.246338, -107.116730, 134.826660, -63.476578,falling
A, 1796291, 0.406006, -0.135864, 0.075806, -108.276398, 153.259277, 53.588882,falling
B, 351455, -0.077148, -0.088867, -0.241821, -122.680695, 140.380859, -61.767593,falling
A, 1796311, 0.464478, -0.196167, 0.164063, -122.009308, 158.142090, 62.805191,falling
B, 351475, -0.043457, -0.104370, -0.340576, -140.625000, 146.911621, -60.607925,falling
A, 1796331, 0.485718, -0.140259, 0.194336, -136.962891, 165.283203, 75.378418,falling
B, 351495, -0.135010, -0.133179, -0.218262, -160.034180, 152.221680, -57.373062,falling
A, 1796351, 0.522827, -0.191528, 0.001099, -155.334473, 165.710449, 86.486816,falling
A, 1796371, 0.593872, -0.290894, 0.151611, -185.669006, 169.006348, 104.431183,falling
B, 351535, -0.063354, 0.059570, -0.259277, -241.149963, 162.353516, -52.001968,falling
A, 1796391, 0.652588, -0.212524, 0.240845, -224.853577, 175.720215, 127.868683,falling
B, 351555, -0.088867, -0.086182, -0.224487, -270.996094, 166.137695, -46.081558,falling
A, 1796411, 0.699585, -0.137451, 0.184204, -247.131409, 174.926758, 140.441895,falling
B, 351575, -0.091675, -0.064697, -0.171875, -286.376953, 164.001465, -32.714844,falling
A, 1796431, 0.801514, -0.020874, 0.085205, -259.399414, 169.189453, 149.963379,falling
B, 351595, -0.062378, 0.061890, -0.126465, -329.467773, 158.813477, -26.245125,falling
A, 1796451, 0.796997, -0.222412, 0.005005, -324.035645, 158.203125, 183.654846,falling
B, 351615, -0.210449, 0.090576, 0.143433, -376.342896, 157.775879, -25.817879,falling
A, 1796471, 0.859497, -0.306885, 0.335571, -390.319946, 144.836426, 202.575745,falling
B, 351635, 0.400757, 0.124878, -0.529175, -456.237915, 144.287109, -18.554688,falling
B, 351655, 2.616821, 1.232666, -0.831909, -1342.834473, 200.195374, 49.194351,falling
A, 1796511, 0.420044, -0.304565, 1.279053, -20.507813, -94.116241, 11.596684,falling
B, 351675, 0.011597, 0.165527, 0.719727, -527.099609, 155.639648, -238.891663,falling
A, 1796531, -0.279419, -0.040527, 0.224609, -0.732422, -72.814941, 5.187988,falling
B, 351695, 0.502197, 1.376099, -0.546997, -537.414551, 33.264160, -335.388184,falling
A, 1796551, -0.186890, -0.465942, 0.798584, -413.208130, 20.446777, 9.094238,falling
B, 351715, -0.081665, -0.328979, -0.490601, -517.822266, -13.793949, -330.444336,falling
A, 1796571, 0.562134, 1.735840, 0.321655, -148.620605, -99.182159, -104.919464,falling
B, 351735, -0.382080, -0.425171, 0.962280, -409.301880, 22.216805, -190.307678,falling
A, 1796591, -0.195801, -0.680786, 0.108276, -182.373108, -107.971222, 1.159668,falling
B, 351755, 0.073730, 0.433105, -0.058472, -449.890259, -8.728027, -155.029297,falling
A, 1796611, -0.032837, -0.424316, -0.209717, -466.491821, 27.404793, 5.859377,falling
A, 1796691, -0.274536, -3.089233, 0.350220, -447.143677, 28.686531, 18.249512,falling
A, 1796711, -0.022461, -0.309448, 1.279663, -520.202637, 86.486816, 47.973648,falling
B, 351775, -0.042603, 0.317261, 0.895508, -523.620605, -14.404301, -204.040588,falling
B, 351795, -0.060059, -0.831299, 1.032104, -624.450684, -72.021484, -197.815002,falling
B, 351815, -0.284546, -0.002197, 1.263794, -428.527954, 17.089844, -127.075226,falling
B, 351835, -0.444702, 0.987427, 2.057007, -388.183716, 43.151855, -121.276886,falling
B, 351855, 0.058716, -1.982300, 0.559204, -511.474731, 29.418953, -150.024414,falling
B, 351875, -0.261353, -0.411133, 1.168823, -344.909668, 22.155769, -82.031250,falling
A, 1796731, 0.149902, -0.439087, -0.594727, -221.862854, 31.127937, -25.512703,falling
B, 351895, 0.047485, -0.067871, 0.259033, -230.224670, 38.330078, -55.725113,falling
A, 1796751, -0.283203, -1.907349, -0.011719, -269.165039, 28.320320, 14.648441,falling
A, 1796771, 0.112305, -0.843384, -0.176636, -287.170410, 18.737793, 50.537125,falling
A, 1796791, -0.122681, -0.239502, 0.380127, -244.384827, 28.381355, 24.047859,falling
A, 1796811, -0.161987, -1.596924, -0.473389, -176.635742, 2.868653, 15.747074,falling
A, 1796831, -0.234985, -1.270752, 0.126343, -265.258789, 18.615723, 51.208511,falling
A, 1796851, -0.117188, -0.624512, 0.141846, -285.217285, 20.263672, 39.489746,falling
A, 1796871, -0.145020, -0.885010, 0.059937, -275.268555, 29.479988, 20.996094,falling
B, 351915, 0.217041, 0.444336, 0.014893, -317.687988, -4.272461, -109.191925,falling
B, 351935, 0.000000, -1.461914, 0.069702, -244.873108, 12.207035, -47.851578,falling
B, 351955, -0.376587, -0.655762, 0.750610, -217.407288, 11.901859, -52.551285,falling
B, 351975, 0.130615, -0.346436, -0.083130, -288.146973, 5.798342, -79.101563,falling
B, 351995, -0.236450, -1.140869, 0.470093, -310.241699, 2.258301, -76.843262,falling
B, 352015, -0.161133, -1.702271, 0.319458, -301.269531, 4.150391, -69.335938,falling
B, 352035, -0.117554, -0.839233, 0.257324, -294.189453, 6.652834, -77.209473,falling
A, 1796891, -0.172729, -1.382935, -0.196777, -278.259277, 23.559578, 29.846199,falling
B, 352055, 0.061157, -0.952515, -0.146851, -298.034668, 13.122562, -87.402344,falling
A, 1796911, -0.177368, -0.835327, 0.012329, -331.359863, 42.358398, 39.733887,falling
B, 352075, -0.012085, -1.342896, -0.145874, -258.666992, 17.944336, -65.612793,falling
A, 1796931, -0.035400, -0.212769, -0.361328, -281.372070, 41.076660, 18.859863,falling
B, 352095, 0.210938, -0.805176, -0.533691, -207.946838, 12.207035, -62.866226,falling
A, 1796951, -0.089600, -0.552002, -0.507080, -209.350647, 35.095215, 10.742188,falling
B, 352115, 0.139282, -0.707520, -0.436646, -170.776367, 9.216309, -57.128922,falling
A, 1796971, -0.124756, -0.640991, -0.748047, -164.245605, 31.433113, 14.404301,falling
B, 352135, 0.168335, -0.856689, -0.617310, -113.281281, 9.094238, -32.104492,falling
A, 1796991, -0.096680, -0.323853, -0.864624, -94.665558, 24.353035, 6.835939,falling
B, 352155, 0.098999, -0.768555, -0.445679, -57.434097, 9.887695, -19.592285,falling
A, 1797011, -0.147095, -0.489014, -0.902710, -76.110840, 21.240234, 4.882813,falling
B, 352175, 0.138794, -0.730347, -0.554932, -54.809586, 8.422852, -18.676758,falling
A, 1797031, -0.120605, -0.393188, -0.984619, -69.458008, 17.028809, 4.577637,falling
B, 352195, 0.140137, -0.770020, -0.521851, -40.893555, 5.249023, -11.413578,falling
A, 1797051, -0.105469, -0.376343, -1.033203, -47.790543, 10.131836, 2.563477,falling
B, 352215, 0.166382, -0.750488, -0.521118, -19.409180, 1.708985, -4.516602,falling
B, 352235, 0.163574, -0.783203, -0.563110, 1.525879, -0.427246, 1.953125,falling
A, 1797091, -0.108643, -0.344360, -0.954956, 11.230473, -3.417970, -0.183106,falling
B, 352255, 0.127441, -0.798584, -0.547607, 25.085457, -1.586915, 8.239746,falling
A, 1797111, -0.132813, -0.437866, -0.875488, 34.667969, -7.690432, -2.197266,falling
B, 352275, 0.120972, -0.848999, -0.505859, 39.489746, -2.563477, 11.840824,falling
A, 1797131, -0.130737, -0.531982, -0.819946, 46.264664, -9.521484, -2.624512,falling
B, 352295, 0.113403, -0.902588, -0.457397, 47.119156, -2.685547, 14.099125,falling
A, 1797151, -0.138672, -0.620117, -0.752075, 48.584000, -9.094238, -3.234864,falling
B, 352315, 0.093018, -0.924438, -0.401978, 45.104996, -2.441406, 14.038090,falling
A, 1797171, -0.145264, -0.665161, -0.723999, 39.855957, -7.690432, -2.441406,falling
B, 352335, 0.081421, -0.946167, -0.367310, 31.799324, -1.892090, 10.498047,falling
A, 1797191, -0.143921, -0.688721, -0.713013, 29.479988, -6.042482, -1.586915,falling
B, 352355, 0.083862, -0.971191, -0.357910, 22.277840, -1.281738, 7.812502,falling
A, 1797211, -0.140991, -0.693359, -0.708252, 19.226074, -4.211426, -0.793457,falling
B, 352375, 0.082031, -0.985962, -0.353882, 13.366703, -0.854492, 4.760742,falling
A, 1797231, -0.140747, -0.682739, -0.702637, 9.460449, -2.441406, -0.244141,falling
B, 352395, 0.076416, -0.983765, -0.352905, 5.065918, -0.610352, 1.647950,falling
A, 1797251, -0.142456, -0.667603, -0.709106, 0.366211, -0.732422, 0.122070,falling
B, 352415, 0.076294, -0.973755, -0.354370, -2.563477, -0.366211, -1.342773,falling
A, 1797271, -0.140991, -0.655396, -0.729736, -6.896975, 0.366211, 0.427246,falling
B, 352435, 0.082520, -0.951294, -0.366699, -8.544922, -0.244141, -3.540040,falling
A, 1797291, -0.139771, -0.638794, -0.750122, -11.291508, 0.915528, 0.671387,falling
B, 352455, 0.088379, -0.928833, -0.386230, -10.986328, -0.244141, -4.272461,falling
A, 1797311, -0.140259, -0.621094, -0.762451, -11.657719, 0.915528, 0.671387,falling
B, 352475, 0.096558, -0.896362, -0.413452, -8.544922, -0.244141, -2.990724,falling
A, 1797331, -0.138184, -0.605957, -0.774902, -6.713869, 0.122070, 0.366211,falling
B, 352495, 0.101074, -0.893311, -0.423828, -3.356935, -0.305176, -1.098633,falling
A, 1797351, -0.136597, -0.595825, -0.781616, -0.854492, -0.671387, 0.122070,falling
B, 352515, 0.097046, -0.903687, -0.417847, 2.014160, -0.488281, 0.610352,falling
A, 1797371, -0.138306, -0.596436, -0.777100, 3.540040, -1.464844, -0.244141,falling
B, 352535, 0.093262, -0.915283, -0.404175, 4.943848, -0.671387, 1.342773,falling
A, 1797391, -0.139160, -0.615723, -0.763794, 5.615236, -1.892090, -0.427246,falling
B, 352555, 0.089722, -0.926880, -0.391235, 5.493164, -0.793457, 1.342773,falling
A, 1797411, -0.139526, -0.633789, -0.752197, 4.699707, -1.831055, -0.366211,falling
B, 352575, 0.087280, -0.938232, -0.384033, 3.540040, -0.793457, 0.671387,falling
A, 1797431, -0.140259, -0.642822, -0.738770, 1.831055, -1.342773, -0.183106,falling
B, 352595, 0.087402, -0.932861, -0.384155, -0.366211, -0.549316, -0.488281,falling
A, 1797451, -0.140869, -0.645020, -0.738647, -1.159668, -0.793457, 0.061035,falling
B, 352615, 0.089600, -0.929688, -0.389282, -2.136230, -0.427246, -0.976563,falling
A, 1797471, -0.139771, -0.634033, -0.750122, -3.051759, -0.366211, 0.244141,falling
B, 352635, 0.090454, -0.923950, -0.395508, -2.624512, -0.427246, -1.037598,falling
A, 1797491, -0.138184, -0.618896, -0.760986, -3.173829, -0.427246, 0.183106,falling
B, 352655, 0.092163, -0.917725, -0.399902, -1.708985, -0.488281, -0.793457,falling
A, 1797511, -0.137573, -0.614990, -0.765869, -0.793457, -0.854492, 0.061035,falling
B, 352675, 0.093262, -0.916870, -0.402588, 0.000000, -0.610352, -0.366211,falling
A, 1797531, -0.138794, -0.617310, -0.761475, 0.732422, -1.098633, -0.061035,falling
B, 352695, 0.092651, -0.919189, -0.398560, 1.220703, -0.671387, 0.000000,falling
A, 1797551, -0.139404, -0.625732, -0.754883, 1.220703, -1.159668, -0.122070,falling
B, 352715, 0.090820, -0.923340, -0.394531, 1.525879, -0.610352, 0.122070,falling
A, 1797571, -0.140503, -0.630615, -0.751709, 0.671387, -1.098633, -0.061035,falling
B, 352735, 0.089722, -0.928101, -0.390259, 0.305176, -0.610352, -0.183106,falling
B, 352755, 0.089844, -0.927734, -0.391846, -0.427246, -0.549316, -0.427246,falling
A, 1797611, -0.139038, -0.627686, -0.754517, -0.976563, -0.793457, 0.061035,falling
B, 352775, 0.090454, -0.923828, -0.394653, -0.671387, -0.549316, -0.488281,falling
A, 1797631, -0.139160, -0.624512, -0.756470, -1.037598, -0.793457, 0.061035,falling
B, 352795, 0.091431, -0.922729, -0.395508, -0.427246, -0.549316, -0.488281,falling
A, 1797651, -0.138916, -0.621948, -0.758179, -0.732422, -0.793457, 0.061035,falling
B, 352815, 0.091553, -0.922241, -0.395874, -0.061035, -0.549316, -0.366211,falling
A, 1797671, -0.138794, -0.624756, -0.756836, -0.183106, -0.915528, 0.000000,falling
B, 352835, 0.090088, -0.922241, -0.395752, 0.183106, -0.610352, -0.305176,falling
A, 1797691, -0.138916, -0.625610, -0.755615, -0.061035, -0.976563, 0.000000,falling
B, 352855, 0.090332, -0.922729, -0.394287, 0.244141, -0.610352, -0.183106,falling
A, 1797711, -0.140869, -0.626831, -0.755005, -0.122070, -0.915528, 0.000000,falling
B, 352875, 0.090942, -0.924194, -0.394165, 0.244141, -0.610352, -0.244141,falling
A, 1797731, -0.139893, -0.626587, -0.755005, -0.244141, -0.915528, 0.000000,falling
B, 352895, 0.089722, -0.925659, -0.393188, 0.061035, -0.610352, -0.305176,falling
A, 1797751, -0.139282, -0.626099, -0.755615, -0.366211, -0.915528, 0.000000,falling
B, 352915, 0.090454, -0.924438, -0.392212, -0.061035, -0.610352, -0.366211,falling
A, 1797771, -0.139038, -0.625854, -0.755737, -0.427246, -0.854492, 0.061035,falling
B, 352935, 0.089600, -0.924316, -0.393799, -0.122070, -0.610352, -0.427246,falling
A, 1797791, -0.139282, -0.626709, -0.755981, -0.488281, -0.854492, 0.000000,falling
B, 352955, 0.090576, -0.923218, -0.393921, -0.122070, -0.549316, -0.366211,falling
A, 1797811, -0.139648, -0.625000, -0.755371, -0.427246, -0.915528, 0.000000,falling
B, 352975, 0.090942, -0.923340, -0.394043, 0.000000, -0.549316, -0.305176,falling
A, 1797831, -0.139771, -0.626221, -0.755615, -0.366211, -0.915528, 0.000000,falling
B, 352995, 0.089233, -0.924072, -0.394043, 0.061035, -0.610352, -0.305176,falling
A, 1797851, -0.139160, -0.625122, -0.755859, -0.244141, -0.915528, 0.000000,falling
B, 353015, 0.090210, -0.925293, -0.394043, 0.061035, -0.610352, -0.305176,falling
A, 1797871, -0.140137, -0.626099, -0.754883, -0.305176, -0.915528, 0.000000,falling
B, 353035, 0.090210, -0.925903, -0.393188, 0.061035, -0.610352, -0.366211,falling
A, 1797891, -0.139404, -0.626831, -0.754639, -0.366211, -0.854492, 0.000000,falling
B, 353055, 0.091187, -0.924683, -0.393555, 0.000000, -0.549316, -0.305176,falling
A, 1797911, -0.139404, -0.626221, -0.754761, -0.427246, -0.915528, 0.000000,falling
B, 353075, 0.090210, -0.924683, -0.392822, 0.000000, -0.549316, -0.366211,falling
A, 1797931, -0.139282, -0.625977, -0.754883, -0.427246, -0.915528, 0.000000,falling
B, 353095, 0.089966, -0.924683, -0.393799, 0.000000, -0.610352, -0.305176,falling
A, 1797951, -0.139526, -0.625977, -0.755249, -0.366211, -0.854492, 0.000000,falling
B, 353115, 0.090210, -0.923828, -0.393188, -0.061035, -0.610352, -0.305176,falling
A, 1797971, -0.139648, -0.626221, -0.754883, -0.366211, -0.854492, 0.000000,falling
B, 353135, 0.089233, -0.924316, -0.392944, 0.000000, -0.549316, -0.366211,falling
A, 1797991, -0.140259, -0.626221, -0.755005, -0.366211, -0.854492, 0.000000,falling
B, 353155, 0.090942, -0.924927, -0.393188, 0.000000, -0.610352, -0.305176,falling
A, 1798011, -0.140381, -0.626343, -0.754639, -0.366211, -0.854492, 0.000000,falling
B, 353175, 0.090332, -0.924805, -0.392822, 0.000000, -0.549316, -0.366211,falling
