Device,timestamp,ax,ay,az,gx,gy,gz,activity
B, 904695, -0.980713, -0.160034, -0.145996, -1.342773, 5.737307, 12.390141,falling
A, 1291151, -1.023193, -0.109863, 0.164917, 0.061035, -10.803223, 9.948730,falling
B, 904715, -0.978516, -0.135742, -0.150635, -5.920412, 6.958010, 10.803223,falling
B, 904735, -0.970703, -0.173096, -0.177124, -0.610352, 9.460449, 12.512211,falling
B, 904755, -0.967773, -0.184692, -0.177490, 2.746582, 11.230473, 12.817387,falling
B, 904775, -0.976196, -0.148315, -0.149658, 4.394531, 12.939457, 13.061527,falling
B, 904795, -0.972046, -0.141968, -0.171997, 7.019045, 13.854984, 13.977055,falling
B, 904815, -0.953125, -0.167725, -0.221802, 5.676271, 14.770512, 13.549809,falling
A, 1291171, -1.019409, -0.081421, 0.169434, -1.586915, -10.131836, 12.146000,falling
A, 1291191, -1.010498, -0.030029, 0.166382, 4.333496, -10.620117, 12.756351,falling
A, 1291211, -1.009033, -0.021484, 0.169434, 8.422852, -10.070801, 13.366703,falling
A, 1291231, -1.001587, -0.009888, 0.113037, 11.169437, -10.192871, 13.793949,falling
A, 1291251, -1.001221, 0.004150, 0.123779, 13.122562, -10.925293, 14.526371,falling
A, 1291271, -0.996460, 0.031494, 0.143188, 10.559082, -9.643555, 15.869144,falling
B, 904835, -0.945068, -0.156494, -0.254883, 2.136230, 14.648441, 11.718754,falling
A, 1291291, -0.975952, 0.114014, 0.140259, 9.643555, -8.178711, 17.456055,falling
B, 904855, -0.950073, -0.108154, -0.252930, 4.638672, 15.869144, 11.962894,falling
A, 1291311, -0.964600, 0.170654, 0.121338, 12.023930, -8.666992, 17.517090,falling
B, 904875, -0.944946, -0.123413, -0.262695, 7.324221, 16.845703, 12.817387,falling
B, 904895, -0.938965, -0.162476, -0.263184, 9.399414, 17.456055, 13.244633,falling
B, 904915, -0.938110, -0.159912, -0.271973, 15.808109, 18.432617, 14.953617,falling
B, 904935, -0.930054, -0.148438, -0.288330, 19.531250, 19.470215, 16.479492,falling
B, 904955, -0.924561, -0.162842, -0.305908, 16.723633, 19.165039, 15.930180,falling
B, 904975, -0.915894, -0.177368, -0.323975, 18.981934, 20.019531, 17.517090,falling
A, 1291331, -0.955933, 0.205444, 0.121460, 13.610844, -8.728027, 16.784668,falling
A, 1291351, -0.959351, 0.214844, 0.083984, 17.700195, -8.666992, 15.686039,falling
A, 1291371, -0.968750, 0.192993, 0.040649, 24.841316, -10.131836, 14.526371,falling
A, 1291391, -0.977295, 0.144531, 0.004517, 26.123055, -10.742188, 14.831547,falling
A, 1291411, -0.982300, 0.123535, -0.012939, 22.277840, -10.314941, 16.174316,falling
A, 1291431, -0.979980, 0.151978, -0.048828, 25.329597, -11.413578, 17.028809,falling
B, 904995, -0.918823, -0.175659, -0.303101, 23.803719, 21.118164, 19.714355,falling
A, 1291451, -0.973755, 0.157471, -0.058960, 32.714844, -13.854984, 17.333984,falling
B, 905015, -0.921509, -0.170532, -0.300049, 26.611336, 21.972656, 21.118164,falling
A, 1291471, -0.966187, 0.171631, -0.027954, 32.714844, -14.770512, 17.456055,falling
B, 905035, -0.919678, -0.179077, -0.297607, 22.094727, 21.484375, 20.446777,falling
A, 1291491, -0.964355, 0.178223, -0.006470, 27.404793, -13.732914, 18.188477,falling
B, 905055, -0.914917, -0.181885, -0.312012, 18.127441, 21.057129, 19.470215,falling
A, 1291511, -0.956665, 0.196167, 0.001465, 24.963387, -13.427738, 18.554688,falling
B, 905075, -0.911011, -0.158813, -0.326416, 16.235352, 20.996094, 19.287109,falling
A, 1291531, -0.953735, 0.197510, -0.004883, 24.047859, -13.427738, 18.859863,falling
B, 905095, -0.908813, -0.139404, -0.328979, 16.052246, 21.301270, 19.714355,falling
A, 1291551, -0.957275, 0.181763, 0.007080, 24.108894, -14.038090, 19.409180,falling
B, 905115, -0.909546, -0.131470, -0.335449, 15.014652, 21.850586, 20.019531,falling
A, 1291571, -0.949219, 0.175537, 0.040405, 23.132332, -14.038090, 20.385742,falling
B, 905135, -0.910278, -0.129272, -0.339355, 14.099125, 22.399910, 20.141602,falling
A, 1291591, -0.949341, 0.182617, 0.061768, 22.216805, -13.793949, 21.301270,falling
B, 905155, -0.906982, -0.114868, -0.352295, 13.122562, 22.399910, 19.775391,falling
A, 1291611, -0.938965, 0.211426, 0.059814, 22.338875, -13.610844, 22.094727,falling
B, 905175, -0.910034, -0.092896, -0.337402, 14.099125, 23.437508, 20.080566,falling
A, 1291631, -0.925537, 0.238770, 0.078247, 24.902351, -14.343266, 22.521980,falling
B, 905195, -0.901489, -0.080078, -0.361450, 16.296387, 23.559578, 20.874023,falling
A, 1291651, -0.914429, 0.288818, 0.088135, 27.771004, -15.014652, 22.705086,falling
B, 905215, -0.888062, -0.095825, -0.407349, 17.517090, 24.169930, 21.301270,falling
A, 1291671, -0.907104, 0.332397, 0.049683, 29.052742, -14.648441, 22.644051,falling
B, 905235, -0.872681, -0.095093, -0.442749, 20.080566, 25.207527, 22.583015,falling
A, 1291691, -0.893799, 0.390869, -0.022339, 31.188972, -15.502934, 23.010262,falling
B, 905255, -0.826538, -0.162964, -0.516357, 9.948730, 22.644051, 20.812988,falling
A, 1291711, -0.869019, 0.449585, -0.108398, 16.052246, -14.831547, 24.414070,falling
B, 905275, -0.843994, -0.063843, -0.497925, -11.718754, 16.906738, 11.413578,falling
A, 1291731, -0.870728, 0.565674, 0.020752, -4.638672, -9.582520, 25.878914,falling
B, 905295, -0.856201, -0.081055, -0.515015, -11.718754, 14.221195, 13.122562,falling
A, 1291751, -0.813965, 0.765625, -0.021362, -1.953125, -11.230473, 21.728516,falling
B, 905315, -0.848877, -0.112183, -0.495850, 0.427246, 18.188477, 18.066406,falling
A, 1291771, -0.858643, 0.586548, 0.055054, 3.051759, -12.023930, 17.028809,falling
B, 905335, -0.870728, -0.106689, -0.411621, -14.038090, 13.427738, 13.061527,falling
A, 1291791, -0.885986, 0.410034, 0.025879, -11.840824, -8.728027, 16.357422,falling
B, 905355, -0.880493, -0.027954, -0.414429, -19.531250, 11.718754, 11.474613,falling
A, 1291811, -0.921875, 0.249512, 0.085327, -11.230473, -10.925293, 18.371582,falling
B, 905375, -0.862305, -0.037842, -0.499390, -15.563969, 13.122562, 13.916019,falling
A, 1291831, -0.931885, 0.182617, 0.111450, -7.629396, -11.596684, 20.202637,falling
B, 905395, -0.872192, -0.001587, -0.464355, -8.483887, 15.686039, 16.357422,falling
A, 1291851, -0.927856, 0.160889, 0.124634, -0.488281, -13.000492, 23.132332,falling
B, 905415, -0.892090, 0.000000, -0.390137, -5.493164, 17.211914, 18.249512,falling
A, 1291871, -0.910034, 0.192993, 0.085083, 3.417970, -14.892582, 24.658211,falling
B, 905435, -0.902954, -0.067627, -0.310547, -1.647950, 20.263672, 20.690918,falling
A, 1291891, -0.909546, 0.189697, 0.067749, 5.187988, -15.258793, 24.169930,falling
B, 905455, -0.884521, -0.131226, -0.307129, 3.173829, 21.606445, 23.315437,falling
A, 1291911, -0.907104, 0.193726, -0.002441, 15.625004, -17.822266, 23.559578,falling
B, 905475, -0.866333, -0.136230, -0.353271, 8.300781, 23.742683, 26.123055,falling
A, 1291931, -0.915527, 0.135132, -0.091431, 21.423340, -19.470215, 23.376472,falling
B, 905495, -0.836548, -0.095947, -0.429565, 11.108402, 25.146492, 28.930672,falling
A, 1291951, -0.912964, 0.088989, -0.188843, 23.254402, -22.277840, 26.428230,falling
B, 905515, -0.801636, -0.139038, -0.489746, 4.882813, 26.977547, 30.822762,falling
A, 1291971, -0.909058, 0.065430, -0.200562, 16.052246, -22.644051, 30.639656,falling
B, 905535, -0.786255, -0.181274, -0.491699, 0.732422, 26.916512, 31.921394,falling
A, 1291991, -0.852417, 0.190186, -0.276855, 13.732914, -25.451668, 35.583496,falling
B, 905555, -0.817383, -0.160645, -0.385498, 0.854492, 30.029305, 35.156250,falling
A, 1292011, -0.848999, 0.102661, -0.218872, 5.432129, -25.756844, 36.376953,falling
B, 905575, -0.824829, -0.199463, -0.267456, -15.075687, 29.235847, 33.203125,falling
A, 1292031, -0.828247, 0.068726, -0.131104, -13.488773, -24.353035, 39.733887,falling
B, 905595, -0.795654, -0.172852, -0.340820, -36.865234, 24.353035, 27.648933,falling
A, 1292051, -0.803467, 0.054077, 0.010376, -34.057617, -21.179199, 41.931152,falling
B, 905615, -0.772339, -0.126343, -0.372437, -57.861343, 24.292000, 23.986824,falling
A, 1292071, -0.781250, 0.001587, 0.016846, -54.931656, -17.395020, 46.569839,falling
B, 905635, -0.747681, -0.006592, -0.417969, -76.965332, 19.409180, 18.676758,falling
A, 1292091, -0.746460, 0.039917, 0.008179, -67.382813, -17.822266, 50.903336,falling
B, 905655, -0.745728, 0.019287, -0.405884, -93.078644, 19.958496, 18.920898,falling
A, 1292111, -0.719116, 0.049438, 0.015747, -80.444336, -17.395020, 54.382339,falling
B, 905675, -0.731445, 0.025635, -0.385620, -94.482452, 20.629883, 22.338875,falling
A, 1292131, -0.669434, 0.106201, -0.005859, -81.420898, -20.263672, 55.908218,falling
B, 905695, -0.716431, 0.033936, -0.364380, -91.613800, 21.240234, 26.794441,falling
A, 1292151, -0.616699, 0.128906, -0.014282, -73.547363, -26.184090, 56.274429,falling
B, 905715, -0.692383, 0.063965, -0.355225, -85.449219, 22.949226, 31.982430,falling
A, 1292171, -0.583618, 0.122437, -0.035889, -64.575195, -31.494148, 56.030289,falling
B, 905735, -0.680420, 0.096313, -0.380615, -78.369141, 23.376472, 37.109375,falling
A, 1292191, -0.550171, 0.088257, -0.048462, -54.504410, -37.170410, 56.823746,falling
B, 905755, -0.642212, 0.116333, -0.394897, -71.411133, 24.353035, 41.992188,falling
A, 1292211, -0.507813, 0.055542, -0.052979, -47.546402, -41.870117, 58.227554,falling
B, 905775, -0.605591, 0.135254, -0.390381, -63.720718, 27.771004, 51.452652,falling
A, 1292231, -0.458740, 0.039795, -0.062256, -42.175293, -46.325699, 60.180679,falling
B, 905795, -0.577026, 0.144775, -0.376099, -58.288589, 30.456551, 57.800308,falling
A, 1292251, -0.401978, 0.033569, -0.069702, -36.926270, -50.903336, 62.316910,falling
B, 905815, -0.544800, 0.155029, -0.349976, -53.588882, 33.020020, 63.842789,falling
A, 1292271, -0.332397, 0.027466, -0.071777, -31.799324, -55.419937, 64.147949,falling
B, 905835, -0.515259, 0.158936, -0.339233, -49.194351, 35.217285, 69.580078,falling
A, 1292291, -0.283081, 0.025024, -0.080688, -25.878914, -60.058609, 65.673828,falling
B, 905855, -0.489990, 0.187134, -0.331787, -44.433609, 37.292480, 74.707031,falling
A, 1292311, -0.214844, 0.015991, -0.102295, -18.798828, -65.063477, 67.626953,falling
B, 905875, -0.436523, 0.199585, -0.323364, -39.733887, 39.489746, 79.895020,falling
A, 1292331, -0.099609, -0.026855, -0.111572, -11.047363, -71.899414, 71.166992,falling
B, 905895, -0.391846, 0.211792, -0.317749, -37.658691, 41.687012, 85.205078,falling
A, 1292351, -0.019287, -0.060181, -0.117188, -9.521484, -75.622559, 74.462891,falling
B, 905915, -0.315308, 0.248413, -0.325195, -38.269043, 44.982925, 91.491730,falling
A, 1292371, 0.071167, -0.088135, -0.131348, -8.300781, -79.772949, 78.247070,falling
B, 905935, -0.262573, 0.265381, -0.314575, -39.245605, 46.997086, 96.008331,falling
A, 1292391, 0.166138, -0.112305, -0.139038, -8.117676, -83.435059, 82.397461,falling
B, 905955, -0.213623, 0.288696, -0.291138, -40.222168, 49.804703, 100.524933,falling
A, 1292411, 0.270508, -0.128174, -0.143555, -8.544922, -86.853027, 86.791992,falling
B, 905975, -0.179565, 0.279297, -0.276367, -41.564941, 52.612320, 106.201202,falling
A, 1292431, 0.350586, -0.138428, -0.151245, -9.582520, -90.759308, 90.271027,falling
B, 905995, -0.151123, 0.300293, -0.283203, -45.166031, 54.382339, 110.717804,falling
A, 1292451, 0.421997, -0.149902, -0.152954, -10.070801, -94.665558, 93.872101,falling
B, 906015, -0.144287, 0.301636, -0.273926, -45.715347, 57.250992, 115.661652,falling
A, 1292471, 0.482544, -0.153198, -0.141724, -11.840824, -97.900421, 98.510773,falling
B, 906035, -0.168457, 0.344604, -0.279175, -49.621597, 60.302750, 121.948273,falling
A, 1292491, 0.536255, -0.158691, -0.184082, -11.779789, -102.294952, 102.050812,falling
B, 906055, -0.146729, 0.211182, -0.302734, -48.522964, 62.622086, 128.723145,falling
A, 1292511, 0.612549, -0.119995, -0.096802, -10.070801, -105.407745, 106.384308,falling
B, 906075, -0.156006, 0.351196, -0.327148, -47.912613, 68.664551, 132.690430,falling
A, 1292531, 0.648560, -0.276978, -0.175171, -8.483887, -111.816437, 108.886749,falling
B, 906095, -0.107300, 0.296509, -0.434326, -65.856934, 64.086914, 131.408691,falling
A, 1292551, 0.717407, -0.283569, -0.092896, -26.062019, -111.877472, 124.328644,falling
B, 906115, -0.190186, 0.416748, -0.299194, -67.871094, 66.467285, 135.253906,falling
A, 1292571, 0.817017, -0.178223, -0.172485, -30.456551, -115.356476, 120.056183,falling
B, 906135, -0.149658, 0.242676, -0.231934, -79.772949, 72.326660, 142.150879,falling
A, 1292591, 0.892822, -0.007080, -0.094360, -41.137695, -117.248566, 125.488312,falling
B, 906155, 0.977661, 2.586792, -1.795776, 80.932617, 200.561584, 116.210968,falling
A, 1292611, 1.451416, 2.108154, 1.126831, 256.042480, -100.219757, 5.310059,falling
B, 906175, -0.661865, 1.301636, -0.928955, -176.696777, 29.235847, -409.851196,falling
A, 1292631, 0.454468, -0.496338, -0.091675, 9.643555, -65.490723, 56.579605,falling
B, 906195, 0.264160, -1.945923, 1.794067, 254.882874, -39.489746, 187.561096,falling
A, 1292651, -0.214844, 1.597656, 1.116333, -57.739273, -88.745148, 41.381836,falling
B, 906215, -0.185547, 0.152466, 1.172119, 33.935547, 84.472656, -2.868653,falling
A, 1292671, 0.650513, 0.945923, -0.802002, 10.437012, -1.220703, -27.709969,falling
B, 906235, 0.952026, -0.522949, -1.067139, 126.037628, 61.096207, 123.962433,falling
A, 1292691, -0.385254, -0.467041, 0.128296, 71.960449, 29.357918, -12.878422,falling
B, 906255, -0.876709, 2.462036, 0.055908, -41.503906, -136.840820, -101.745636,falling
A, 1292711, -0.026489, 0.234375, -0.214966, 87.341309, -42.602539, 36.132813,falling
B, 906275, -0.110596, -1.479492, 0.522705, 152.526855, -6.103518, 57.861343,falling
A, 1292731, 0.453369, 0.567017, 0.503052, 99.731476, 6.591799, -88.378906,falling
B, 906295, -0.008545, 0.601074, -0.449707, 29.235847, 19.714355, 27.648933,falling
A, 1292751, -0.351318, -1.232300, -0.606934, 94.604523, -31.433113, -19.592285,falling
B, 906315, 0.288208, -0.094238, -1.523315, -49.682632, -47.851578, -38.391113,falling
A, 1292771, -0.621582, -1.189209, 0.587891, 32.409668, 1.892090, 9.155273,falling
B, 906335, -0.086914, 0.398438, -0.560425, -139.160156, -67.504883, -57.617203,falling
A, 1292791, -0.044800, -0.212646, -0.025269, -67.993164, 27.893074, 62.561050,falling
B, 906355, -0.172119, -0.362061, 0.171265, -59.265152, 97.351105, 6.774904,falling
A, 1292811, -0.166138, -0.099976, 0.575684, -159.179688, 61.096207, 49.255386,falling
B, 906375, -0.168579, 0.515259, -0.110962, -7.385256, 97.351105, 35.888672,falling
A, 1292831, 0.074951, 0.081909, -0.316772, -80.200195, 43.212891, 33.264160,falling
B, 906395, 0.129395, 0.466431, -1.006226, 0.732422, 78.857422, 20.019531,falling
A, 1292851, -0.058594, -0.017944, -0.240845, -13.061527, 16.296387, 56.274429,falling
B, 906415, 0.072998, 1.738770, -1.440918, 188.354553, 126.342804, 105.468781,falling
A, 1292871, 0.535400, 1.522095, -0.280884, 165.344238, -46.325699, 67.810059,falling
B, 906435, 0.836670, 0.960938, -1.849365, 207.824768, 72.204590, 114.013702,falling
A, 1292891, 0.312256, 0.361938, -0.508301, 202.209534, -50.231949, -118.774445,falling
B, 906455, -0.536133, -0.030029, -0.743774, -131.408691, -31.250008, -117.309601,falling
A, 1292911, 0.431763, 1.460815, -0.428833, 87.646484, -45.715347, 23.620613,falling
B, 906475, -0.180664, -0.373169, 0.295654, 59.021011, 7.507326, 50.659195,falling
A, 1292931, 0.224487, 0.998535, 0.175415, 24.353035, -7.324221, -9.338379,falling
B, 906495, 0.427246, 0.352539, -1.158813, 18.493652, 5.432129, -1.647950,falling
A, 1292951, 0.034546, 0.213745, -0.007813, 28.686531, -22.277840, -9.521484,falling
