-0.59166056,0.10091677,-0.5490453,0.70133686
0.8296789,-0.7981026,0.33069938,0.7944056
-0.18481217,0.48395672,0.043360475,0.03754118
0.06999578,-0.25304598,-0.6590165,0.32926002
-0.13507299,0.20561059,0.4760576,0.0016032953
-0.5833149,-0.36917016,-0.16895187,0.2992451
