diff_window_id,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,device,activity
92,0.034302000000000055,-0.0191650000000001,0.0015954600000000002,0.17700200000000002,-0.09948699999999999,0.007908945000000002,0.08386199999999999,-0.043945,0.007246695,2.990723,-4.2114259999999994,-0.020751949999999974,1.464844,-2.197267,0.07110601,4.2114270000000005,-3.845215,-0.15502932499999997,A,riding
93,0.034302000000000055,-0.017577999999999983,-0.0002533099999999994,0.17700200000000002,-0.08691400000000002,-0.0024804799999999993,0.08386199999999999,-0.035889000000000004,0.005257584999999999,2.990723,-4.2114259999999994,0.052490265,2.014161,-1.098633,0.30120849,3.78418,-3.845215,-0.3149414649999999,A,riding
94,0.04834000000000005,-0.017577999999999983,0.0008068900000000006,0.241821,-0.08691400000000002,0.004542824999999998,0.06372,-0.088745,-0.00619935,7.934573,-3.2958990000000004,0.276184115,2.014161,-1.8920899999999998,0.24566651,6.530762,-4.577638,0.3762817900000001,A,riding
95,0.04834000000000005,-0.03930700000000009,-6.652999999999854e-05,0.241821,-0.20129300000000003,-6.590499999999943e-05,0.08129900000000001,-0.088745,-0.0032244849999999996,7.934573,-6.652834,0.009765634999999957,2.014161,-3.4179690000000003,-0.139160145,6.530762,-8.972168,-0.22918702999999993,A,riding
96,0.04834000000000005,-0.03930700000000009,0.0006958000000000014,0.241821,-0.20129300000000003,0.00449891,0.08129900000000001,-0.088745,-0.0028387649999999996,7.934573,-6.652834,0.04241942499999997,2.075196,-3.4179690000000003,0.04272461999999999,6.530762,-8.972168,0.14739993000000012,A,riding
97,0.04834000000000005,-0.03930700000000009,0.0011419800000000001,0.241821,-0.20129300000000003,0.007865,0.08129900000000001,-0.088745,-0.00599674,7.934573,-6.652834,0.06134030999999997,2.075196,-3.4179690000000003,-0.07019044999999999,6.530762,-8.972168,-0.14251711999999997,A,riding
98,0.025268999999999986,-0.03930700000000009,-0.0019183150000000027,0.136475,-0.20129300000000003,-0.008546145,0.08129900000000001,-0.057373,-4.394999999999982e-05,3.2958990000000004,-6.652834,-0.08056643000000005,2.075196,-3.4179690000000003,-0.13946533,3.78418,-8.972168,-0.5657959850000001,A,riding
99,0.026854999999999962,-0.02282700000000004,-0.0012383900000000026,0.12524399999999997,-0.12353499999999999,-0.00646668,0.063965,-0.048462,-7.339999999999014e-06,2.319337,-2.685548,-0.11047363,2.075196,-1.5258789999999998,-0.03631591,6.225587,-4.333495999999999,0.5618287300000001,A,riding
100,0.026854999999999962,-0.02282700000000004,0.00020080999999999905,0.12524399999999997,-0.12353499999999999,0.00041076000000000036,0.060302999999999995,-0.048462,0.0017590350000000004,2.319337,-2.441407,0.003967290000000001,1.4648439999999998,-1.5258789999999998,-0.017395039999999994,6.225587,-4.333495999999999,-0.07324223999999999,A,riding
101,0.026854999999999962,-0.02282700000000004,-0.00023375500000000104,0.12524399999999997,-0.12353499999999999,-0.0024511800000000016,0.13623,-0.139648,0.0022131399999999997,2.6855469999999997,-2.441407,0.10040286500000001,3.8452150000000005,-3.784179,0.10742192999999998,6.225587,-4.333495999999999,-0.017394974999999997,A,riding
102,0.026854999999999962,-0.02282700000000004,0.001148060000000003,0.12524399999999997,-0.12353499999999999,0.0046954399999999995,0.13623,-0.141235,0.00228822,2.6855469999999997,-2.441407,-0.016479474999999993,3.90625,-3.784179,-0.05157472500000001,6.225587,-5.249024,0.055236835000000026,A,riding
103,0.023314999999999975,-0.015503000000000045,0.0011407350000000017,0.11840800000000001,-0.07568300000000003,0.007004384999999999,0.13623,-0.141235,-0.003786015,2.6855469999999997,-2.319336,0.09460449,3.90625,-3.784179,0.134277285,4.333496,-5.249024,-0.1257325,A,riding
104,0.021606000000000014,-0.015503000000000045,6.227499999999663e-05,0.11840800000000001,-0.07568300000000003,0.0004125999999999996,0.13623,-0.141235,-0.00290771,3.4790039999999998,-2.319336,0.009765660000000002,3.90625,-3.784179,0.11047363999999998,4.333496,-5.249024,-0.032958944999999976,A,riding
105,0.021606000000000014,-0.015503000000000045,-0.00012085499999999804,0.11840800000000001,-0.06945800000000002,0.0002368050000000005,0.10668899999999999,-0.141235,-0.00371946,3.4790039999999998,-4.272461,-0.07812501499999998,3.90625,-3.784179,-0.19744875,4.333496,-5.249024,0.10894773999999999,A,riding
106,0.01647999999999994,-0.020140999999999964,-0.001409915000000002,0.07544000000000001,-0.091064,-0.00664488,0.106567,-0.09460500000000001,-0.004263930000000001,3.4790039999999998,-4.821778,0.087585445,3.5400400000000003,-3.173829,0.09399412499999998,3.5400389999999993,-3.78418,-0.10314944000000001,A,riding
107,0.01647999999999994,-0.020140999999999964,-0.000670174999999999,0.07544000000000001,-0.091064,-0.004024645,0.106567,-0.09460500000000001,-0.0003405800000000003,3.4790039999999998,-4.821778,-0.010375970000000007,3.5400400000000003,-3.234864,-0.17181397499999998,3.5400389999999993,-3.78418,0.01251224500000001,A,riding
108,0.01647999999999994,-0.020140999999999964,-0.0006982449999999951,0.07544000000000001,-0.091064,-0.003536385000000001,0.124389,-0.11633299999999999,-0.00187865,3.417969,-4.821778,-0.030212445000000025,3.5400400000000003,-5.004884,-0.2981566849999999,3.5400389999999993,-3.78418,0.13031005999999998,A,riding
109,0.01647999999999994,-0.020140999999999964,0.0001697000000000004,0.07544000000000001,-0.091064,-0.00028930000000000036,0.160157,-0.11633299999999999,0.00586427,2.807618,-4.821778,-0.014648440000000002,4.8828119999999995,-5.004884,0.061645499999999985,2.075195,-3.78418,-0.12298586499999999,A,riding
110,0.012573000000000056,-0.009521000000000002,0.00022461500000000133,0.056030000000000024,-0.039672999999999986,0.0008013849999999996,0.160157,-0.13208,0.004001475,1.708985,-2.685547,-0.08087157999999997,4.882812,-5.31006,0.015258840000000013,1.7089839999999998,-1.220703,0.14007570500000002,A,riding
111,0.012573000000000056,-0.009521000000000002,-0.00017211499999999935,0.056030000000000024,-0.029418,0.00015442499999999943,0.160157,-0.13208,-0.00234678,1.708985,-2.685547,-0.012512229999999997,5.249023,-5.31006,0.263977095,1.7089839999999998,-1.220703,0.05706787,A,riding
112,0.012939000000000034,-0.010865000000000014,0.0003637399999999996,0.056030000000000024,-0.028929999999999984,0.0022259449999999996,0.169434,-0.151978,0.0016711399999999993,1.708985,-2.3803710000000002,-0.07385255,5.249023,-5.31006,-0.03204349500000001,1.708985,-1.220703,0.003051754999999998,A,riding
113,0.01965299999999992,-0.010865000000000014,0.0007189699999999977,0.07385200000000003,-0.03454599999999999,0.004605695000000002,0.169434,-0.153076,-0.0021093800000000005,2.197267,-2.3803710000000002,-0.011596674999999994,5.554199,-5.31006,0.20050047,1.708985,-1.9531250000000002,0.018920889999999985,A,riding
114,0.01965299999999992,-0.013672000000000017,-0.00031678000000000153,0.07385200000000003,-0.05126999999999998,-0.00031554999999999973,0.169434,-0.153076,-0.004541639999999999,2.197267,-2.319336,-0.042419435,5.554199,-5.310059,0.008239709999999931,1.708985,-1.9531250000000002,-0.09094237999999999,A,riding
0,0.016845999999999917,-0.014526000000000039,-0.0007098150000000014,0.031494,-0.027832000000000003,0.00160523,0.03381299999999998,-0.037964,0.0016186600000000003,0.915527,-1.64795,-0.032043470000000004,3.051758,-1.708984,0.24078378,1.953125,-2.5634770000000002,-0.16998294000000003,B,riding
1,0.022094999999999976,-0.017577999999999983,7.510000000000128e-05,0.03772,-0.03186,0.0002514800000000004,0.04126000000000002,-0.048949999999999994,-6.105000000000082e-05,1.2817379999999998,-1.64795,-0.013427734999999998,3.051758,-3.723144,0.01678468500000001,2.990723,-2.5634770000000002,0.136108435,B,riding
2,0.022094999999999976,-0.017577999999999983,0.0010003649999999963,0.03772,-0.03186,5.309000000000008e-05,0.04126000000000002,-0.048949999999999994,-0.0025073300000000008,1.342774,-1.64795,0.058288580000000006,3.051758,-4.516602,-0.18127443499999998,2.990723,-2.5634770000000002,-0.05981446499999999,B,riding
3,0.022094999999999976,-0.030884000000000023,-0.00011965000000000392,0.03772,-0.03186,-0.0014325,0.07482900000000003,-0.048949999999999994,0.0005877899999999997,1.403808,-1.64795,-0.0009155150000000112,4.821777,-4.516602,-0.16510013999999998,2.990723,-2.441407,0.17517093500000003,B,riding
4,0.022094999999999976,-0.030884000000000023,0.0004132150000000001,0.03772,-0.03186,-0.0014929449999999999,0.07482900000000003,-0.048949999999999994,-0.000562745,1.403808,-1.5869149999999999,0.028381374999999997,4.821777,-4.516602,-0.053405785,2.990723,-2.319336,0.044860874999999995,B,riding
5,0.020141000000000076,-0.030884000000000023,-0.00010988000000000164,0.020752,-0.026855999999999998,-0.0017034950000000002,0.07482900000000003,-0.04699700000000001,0.0004968150000000018,1.403808,-1.5869149999999999,0.03265382999999999,4.821777,-4.516602,0.046386705,2.319336,-1.953125,-0.16967774500000002,B,riding
6,0.020141000000000076,-0.030884000000000023,-0.0006359849999999983,0.026244999999999997,-0.031006000000000006,-0.0006164450000000001,0.07482900000000003,-0.04699700000000001,0.001556410000000002,1.892091,-1.5869149999999999,-0.018615735,4.821777,-3.90625,0.32928469499999996,2.319336,-2.929688,-0.1660157,B,riding
7,0.016724000000000072,-0.014282000000000017,0.00038147000000000154,0.06128,-0.044922000000000004,0.002293695,0.031005999999999978,-0.03662099999999996,-0.0017041100000000009,2.01416,-14.28223,-0.06652834500000003,2.01416,-2.075196,-0.01312258,4.089356,-3.601076,0.04882805500000002,B,riding
8,0.016724000000000072,-0.014282000000000017,0.0009429899999999991,0.06128,-0.044922000000000004,0.000137375,0.031005999999999978,-0.03662099999999996,-0.00284912,15.319828000000001,-14.28223,-0.04455569500000001,2.563478,-2.075196,-0.10131836,4.089356,-3.662109,0.17120362500000003,B,riding
9,0.016724000000000072,-0.014282000000000017,0.0012597800000000014,0.06128,-0.044922000000000004,0.0006988500000000003,0.031005999999999978,-0.03662099999999996,-0.003793930000000001,15.319828000000001,-14.28223,-0.037841819999999984,2.563478,-2.075196,-0.039062494999999996,4.089356,-3.662109,0.08422847000000001,B,riding
10,0.017700999999999967,-0.014282000000000017,0.001121830000000002,0.06128,-0.044922000000000004,0.00044128500000000057,0.030029000000000028,-0.04199200000000003,-0.003236080000000001,15.319828000000001,-14.28223,-0.00030515999999998657,2.746582,-2.624513,-0.16052249500000002,4.089356,-3.662109,0.12146002500000001,B,riding
11,0.017700999999999967,-0.017212000000000005,7.994999999999919e-05,0.03845199999999999,-0.038208000000000006,-0.0007232650000000002,0.041503999999999985,-0.04199200000000003,-0.00019225999999999854,15.319828000000001,-1.098633,0.04943851000000002,2.746582,-2.624513,0.06744388000000001,2.868653,-3.662109,-0.061340275000000014,B,riding
12,0.017700999999999967,-0.017212000000000005,7.444999999999923e-05,0.03845199999999999,-0.038208000000000006,0.0011102100000000001,0.041503999999999985,-0.04199200000000003,-0.00055237,1.5869140000000002,-1.098633,0.08178714499999998,2.746582,-2.624513,0.133056625,1.708984,-2.319336,-0.31066897,B,riding
13,0.017700999999999967,-0.017212000000000005,-0.000809955,0.04773000000000001,-0.038208000000000006,0.00143495,0.041503999999999985,-0.04199200000000003,0.00209047,1.4038089999999999,-1.4038089999999999,-0.019226105000000007,2.746582,-2.624513,-0.25238041499999997,3.2958990000000004,-2.319336,0.19439702500000003,B,riding
14,0.014526000000000039,-0.017455999999999916,-0.00039368500000000364,0.04773000000000001,-0.037719,0.0006561250000000001,0.041503999999999985,-0.03247,0.0011462350000000004,1.159668,-1.4038089999999999,-0.004882820000000007,3.41797,-2.746582,0.05126952499999999,3.2958990000000004,-2.990723,-0.034484860000000006,B,riding
15,0.014526000000000039,-0.017455999999999916,-0.0005639250000000013,0.04773000000000001,-0.037719,0.0002459750000000002,0.038574,-0.03247,0.0015948499999999992,0.915527,-1.4038089999999999,0.03906251000000001,3.41797,-2.746582,-0.08728026999999994,3.2958990000000004,-2.990723,-0.04333497999999999,B,riding
16,0.014526000000000039,-0.017455999999999916,-0.000991194999999998,0.04773000000000001,-0.0354,-0.00045958499999999993,0.038574,-0.03247,0.0029730299999999998,0.915527,-1.4038089999999999,-0.048522975,3.41797,-2.746582,-0.06561279999999999,3.2958990000000004,-2.990723,0.179138175,B,riding
17,0.014526000000000039,-0.017455999999999916,-0.00048276000000000265,0.043579,-0.0354,0.000322865,0.038574,-0.03320299999999998,0.001279895,1.037597,-0.9155270000000001,0.002441464999999994,3.41797,-2.746582,0.32165530000000003,1.9531249999999998,-2.990723,-0.22064212000000002,B,riding
18,0.012206999999999968,-0.01269599999999993,-0.0013293399999999983,0.035035000000000004,-0.026977999999999995,0.0009259149999999998,0.03466799999999998,-0.03320299999999998,0.00331482,1.037598,-0.9155270000000001,-0.020141610000000004,2.441407,-2.502443,-0.023803699999999997,1.9531249999999998,-0.732422,0.08819578499999998,B,riding
19,0.012206999999999968,-0.011473999999999984,-0.00031803499999999874,0.031739,-0.026977999999999995,0.0012725949999999996,0.026000999999999996,-0.03320299999999998,0.0006939650000000003,1.037598,-0.9155270000000001,-0.03021243000000001,2.441407,-2.0141600000000004,0.042114264999999984,0.732422,-0.6103510000000001,0.060729995,B,riding
20,0.012206999999999968,-0.011473999999999984,-0.00021729500000000125,0.031739,-0.026977999999999995,0.00197874,0.026000999999999996,-0.03320299999999998,0.0001989600000000011,1.037598,-0.793458,-0.0003051550000000028,2.441407,-2.0141600000000004,0.004272480000000014,0.732422,-0.671387,-0.0061035199999999986,B,riding
21,0.010986000000000051,-0.009765999999999941,-0.0006024249999999981,0.020264000000000004,-0.026977999999999995,0.0014276050000000002,0.026733000000000007,-0.03308100000000003,0.0013568049999999993,1.037598,-0.732422,0.031127909999999995,1.220704,-2.0141600000000004,-0.153808595,0.732422,-0.671387,0.04333497,B,riding
22,0.02026300000000003,-0.023680999999999952,-0.0008319250000000001,0.020264000000000004,-0.022217,0.002000105,0.06201200000000001,-0.054076999999999986,0.0018896450000000001,1.4038089999999999,-1.1596680000000001,0.0057983399999999964,3.3569340000000003,-2.807618,0.014953644999999995,0.732422,-0.7324220000000001,0.010375994999999989,B,riding
23,0.031372999999999984,-0.023680999999999952,0.0004986799999999985,0.019898000000000006,-0.022217,0.001279895,0.06201200000000001,-0.08410600000000001,-0.0015057300000000005,1.464843,-2.01416,0.003356929999999994,4.638672,-3.9672859999999996,0.036926280000000006,0.732422,-0.793457,-0.08087158500000001,B,riding
24,0.031372999999999984,-0.023680999999999952,-0.0005914249999999999,0.019898000000000006,-0.017578000000000003,0.0011340500000000002,0.06201200000000001,-0.08410600000000001,0.0013385149999999982,1.464843,-2.01416,0.0015258349999999954,4.638672,-3.9672859999999996,-0.00854495,0.732422,-0.793457,0.008544914999999995,B,riding
25,0.031372999999999984,-0.023680999999999952,0.0004040399999999977,0.019898000000000006,-0.029419,-0.0003546200000000001,0.06201200000000001,-0.08410600000000001,-0.0011230549999999998,1.464843,-2.01416,0.009460439999999995,4.638672,-3.9672859999999996,0.10314941000000001,0.854492,-0.7934580000000001,-0.10040286,B,riding
26,0.031372999999999984,-0.03588800000000003,0.0004486200000000001,0.03332500000000001,-0.029419,0.00026673500000000004,0.08740299999999995,-0.08410600000000001,-0.0014080900000000014,1.464843,-2.01416,0.009155269999999991,4.638672,-3.9672859999999996,-0.115661625,2.136231,-0.7934580000000001,0.055541989999999986,B,riding
27,0.031981999999999955,-0.03588800000000003,-0.0007702799999999982,0.035034,-0.029419,0.0005682449999999996,0.08740299999999995,-0.07959,0.0020770149999999993,1.525879,-2.1362300000000003,-0.02319335,4.5166010000000005,-3.540039,-0.02868656000000001,2.136231,-1.5869140000000002,0.016174325000000003,B,riding
28,0.031981999999999955,-0.03588800000000003,0.0003991700000000015,0.035034,-0.029419,0.0003924549999999999,0.08740299999999995,-0.07959,-0.0008880699999999997,2.01416,-2.1362300000000003,-0.005798300000000005,4.5166010000000005,-2.868653,-0.04241940500000001,2.136231,-1.5869140000000002,0.138855015,B,riding
29,0.031981999999999955,-0.03588800000000003,-0.0003290049999999978,0.039673,-0.04150399999999999,0.00207032,0.08740299999999995,-0.07959,0.0008605949999999998,2.01416,-2.1362300000000003,0.040283194999999994,4.5166010000000005,-2.868653,0.11901860000000002,2.136231,-3.6621099999999998,-0.21606450999999996,B,riding
30,0.031981999999999955,-0.03356999999999999,-0.0003009149999999999,0.130737,-0.070312,0.005347294999999999,0.081177,-0.07959,0.000699470000000001,3.967286,-3.601075,-0.065612795,4.5166010000000005,-4.272462,-0.14709479999999997,9.338382,-3.6621099999999998,0.655212485,B,riding
31,0.02917499999999995,-0.025878000000000068,-0.0003039300000000006,0.130737,-0.08606,0.005288705000000001,0.05798300000000001,-0.07141099999999995,0.0003710850000000007,3.967286,-16.357426,-0.04364016,2.929688,-4.272462,0.14312749999999996,9.338382,-7.6904319999999995,-0.47210697,B,riding
32,0.01770000000000005,-0.025878000000000068,0.00014951999999999687,0.130737,-0.08606,-0.0018145749999999995,0.05798300000000001,-0.04174800000000001,-2.805499999999961e-05,15.258793,-16.357426,0.014648410000000025,2.929688,-4.272462,0.04516597000000001,9.338382,-7.6904319999999995,-0.22216798999999987,B,riding
33,0.01770000000000005,-0.025878000000000068,-0.0004858049999999986,0.130737,-0.08606,0.0005780099999999999,0.05798300000000001,-0.04174800000000001,0.00115843,15.258793,-16.357426,-0.004882809999999971,2.746583,-4.272462,-0.017394985000000005,9.338382,-7.6904319999999995,0.11505131499999993,B,riding
34,0.02343799999999996,-0.023560000000000025,0.0006146199999999996,0.095948,-0.08606,-0.0057629399999999985,0.050537,-0.05529799999999996,-0.001149880000000001,15.258793,-16.357426,0.03723145000000001,2.746583,-2.5634770000000002,0.27923587,4.638674,-7.6904319999999995,-0.69885264,B,riding
35,0.02343799999999996,-0.018432000000000004,0.0004009600000000013,0.052733999999999996,-0.06823800000000001,-0.006472179999999999,0.047729999999999995,-0.05529799999999996,-0.0004742450000000001,15.258793,-2.3803710000000002,0.08239748000000001,2.624513,-2.5634770000000002,-0.189514175,4.638674,-4.577638,0.5148316,B,riding
36,0.02343799999999996,-0.018432000000000004,-3.110999999999808e-05,0.052733999999999996,-0.054809,0.0010791000000000002,0.047729999999999995,-0.05529799999999996,-0.00028749500000000013,2.075196,-1.892091,0.008544939999999994,2.624513,-2.5634770000000002,0.003967284999999978,3.662109,-4.577638,0.035400419999999995,B,riding
37,0.02343799999999996,-0.012573000000000056,0.0010327149999999979,0.037720000000000004,-0.054199,-0.0030529949999999993,0.036133000000000026,-0.05529799999999996,-0.0024676299999999993,1.342774,-1.892091,-0.026245140000000004,2.075196,-2.5634770000000002,-0.21820077999999998,3.173829,-3.0517580000000004,0.13183595500000003,B,riding
38,0.014892000000000016,-0.012573000000000056,-0.00029844000000000203,0.030395,-0.024169999999999997,-0.001116345,0.031738000000000044,-0.040161999999999975,0.0010357500000000006,1.220704,-1.098633,0.020141610000000004,2.075196,-2.502442,-0.07751463,0.7934570000000001,-0.9765619999999999,-0.060424820000000004,B,riding
39,0.012451999999999908,-0.009765999999999941,-0.00019041000000000142,0.030395,-0.024169999999999997,-0.0010498100000000002,0.02124100000000001,-0.03149400000000002,0.0007824849999999994,1.037597,-1.098633,-0.02105714,2.075196,-1.64795,0.047607385,0.976563,-0.9765619999999999,0.008544904999999998,B,riding
40,0.024657999999999958,-0.009765999999999941,0.00041992500000000046,0.03125000000000001,-0.036866,-0.00135255,0.020019999999999982,-0.06115699999999996,-0.0007177600000000003,2.01416,-1.403809,-0.01800538,2.075196,-2.502443,0.09704595,0.976563,-1.464844,-0.028076194999999998,B,riding
41,0.03064,-0.03039599999999998,-0.0008746349999999997,0.073486,-0.051758,0.00185363,0.06579600000000002,-0.079102,0.00232422,2.258301,-3.0517580000000004,-0.084533665,6.347657,-2.502443,0.30578616,4.028321,-3.2958979999999998,0.03265380500000001,B,riding
42,0.04003900000000005,-0.03039599999999998,0.0018292150000000023,0.073486,-0.058960000000000005,0.00041933500000000017,0.06579600000000002,-0.105713,-0.004910905,3.173829,-3.0517580000000004,0.030212414999999996,6.347657,-7.263184,-0.12878419500000005,4.028321,-3.2958979999999998,0.15075687,B,riding
43,0.04003900000000005,-0.03039599999999998,-0.0003747149999999988,0.073486,-0.058960000000000005,0.0028179950000000002,0.06628400000000001,-0.105713,0.0007397500000000015,3.173829,-3.0517580000000004,0.05279544,6.347657,-7.263184,-0.06683348499999997,4.028321,-3.2958979999999998,-0.11108398499999998,B,riding
44,0.04003900000000005,-0.0335700000000001,-0.0011694350000000014,0.073486,-0.058960000000000005,0.0005603050000000001,0.09094200000000002,-0.105713,0.002762435,3.173829,-3.0517580000000004,0.036010755000000005,6.347657,-7.263184,-0.05706788999999999,4.028321,-3.2958979999999998,0.025939914999999994,B,riding
45,0.04003900000000005,-0.0335700000000001,0.0026165749999999977,0.062745,-0.12390200000000001,-0.00737302,0.09094200000000002,-0.105713,-0.005592654999999999,3.173829,-2.624512,0.06500244999999999,4.516602000000001,-7.263184,-0.12115474499999994,5.615235,-5.676270000000001,-0.15869136999999997,B,riding
46,0.02514700000000003,-0.0335700000000001,-0.0010125800000000019,0.09399400000000001,-0.12390200000000001,0.0010876400000000006,0.09094200000000002,-0.064087,0.0021954649999999997,2.868653,-3.295899,-0.08789064499999999,4.516602000000001,-4.638673,0.17242435,5.615235,-5.676270000000001,-0.005798334999999959,B,riding
47,0.02514700000000003,-0.0335700000000001,0.0014043700000000003,0.09399400000000001,-0.12390200000000001,-0.005435195000000001,0.09094200000000002,-0.064087,-0.0032470900000000002,3.234865,-3.295899,-0.057678235,4.516602000000001,-4.638673,0.08178713000000001,5.615235,-6.164553,0.15808107,B,riding
48,0.02368199999999998,-0.028441999999999967,0.00254455,0.09399400000000001,-0.12390200000000001,-0.00011718499999999962,0.070801,-0.046875,-0.0066998000000000005,3.234865,-3.295899,-0.014953614999999977,3.78418,-3.54004,-0.08880615,5.615235,-6.164553,0.04516604000000001,B,riding
49,0.01794400000000007,-0.028441999999999967,-0.0012292399999999965,0.09399400000000001,-0.06359899999999999,0.007252810000000001,0.070801,-0.042115000000000014,0.0017572149999999984,3.234865,-3.295899,0.00854491999999999,3.78418,-3.54004,-0.120239275,3.9062509999999997,-6.164553,0.01434320999999997,B,riding
50,0.01794400000000007,-0.019287000000000054,-0.0001458799999999999,0.07531800000000001,-0.06359899999999999,-0.0022662149999999994,0.05371100000000001,-0.042115000000000014,0.0009728899999999996,3.234865,-3.17383,-0.009765625000000017,2.746583,-3.54004,0.15594482999999998,3.295898,-6.164553,-0.20874026499999998,B,riding
51,0.015747000000000066,-0.018311000000000077,0.0008087299999999997,0.075928,-0.08313,0.0005658150000000001,0.04431099999999999,-0.043213,-0.002155735,3.479005,-2.563477,0.017700189999999998,2.746583,-3.54004,-0.075988775,5.6152359999999994,-2.868652,0.088195805,B,riding
52,0.014770999999999979,-0.018311000000000077,-0.0009008949999999988,0.075928,-0.08313,-0.0012225150000000002,0.04431099999999999,-0.043213,0.002550644999999999,3.479005,-3.78418,0.01983644,2.746583,-3.4179690000000003,0.041503910000000005,5.6152359999999994,-3.66211,-0.105590825,B,riding
53,0.014770999999999979,-0.013672000000000017,0.0008092999999999995,0.075928,-0.08313,-0.00624147,0.03674299999999997,-0.043213,-0.0013360599999999987,3.479005,-3.78418,0.02166747499999999,2.746583,-2.5024409999999997,0.070190405,5.6152359999999994,-3.66211,0.04333499499999999,B,riding
54,0.014770999999999979,-0.014283000000000046,0.0011407449999999996,0.075928,-0.08313,-0.0033166700000000003,0.03784199999999999,-0.043213,-0.0026208600000000005,3.479005,-3.78418,0.07537842000000002,2.4414059999999997,-2.5024409999999997,-0.21392823999999996,5.6152359999999994,-3.66211,0.00488286500000001,B,riding
55,0.020141999999999993,-0.018066000000000026,0.0010186699999999976,0.052246,-0.062378,-0.00498719,0.04174800000000001,-0.049560999999999966,-0.0016973950000000015,2.563476,-3.78418,-0.07446288000000001,2.685548,-2.563477,0.19165039,2.868653,-3.66211,-0.211486835,B,riding
56,0.020141999999999993,-0.018066000000000026,0.0010534949999999993,0.052246,-0.054931999999999995,-0.0030706899999999996,0.04174800000000001,-0.049560999999999966,-0.002198490000000001,2.563476,-2.746582,-0.08636476,2.685548,-3.41797,0.050353995000000006,3.7231460000000003,-2.3803710000000002,0.13336183000000001,B,riding
57,0.020141999999999993,-0.024658999999999986,0.000624404999999999,0.052246,-0.053833,-0.0006720149999999997,0.060180999999999985,-0.04992599999999997,-0.0012915000000000003,3.112793,-2.502442,0.04089354499999999,2.685548,-4.150392,-0.23345944500000002,3.7231460000000003,-2.3803710000000002,0.10772707000000001,B,riding
58,0.022583999999999937,-0.033080999999999916,-0.001049794999999998,0.047118999999999994,-0.050415,0.0015197700000000004,0.08203100000000002,-0.05395500000000003,0.002463380000000001,3.41797,-2.685546,0.052185054999999994,3.601074,-4.150392,-0.07171632999999998,3.7231460000000003,-2.258302,0.201721165,B,riding
59,0.022583999999999937,-0.033080999999999916,-0.0020898399999999995,0.047118999999999994,-0.063477,0.003886705,0.08203100000000002,-0.05395500000000003,0.004677725000000001,3.41797,-2.685546,0.074157705,3.601074,-4.150392,-0.15136719500000007,3.7231460000000003,-2.136231,-0.007934584999999989,B,riding
60,0.022583999999999937,-0.033080999999999916,-0.001502084999999998,0.035033999999999996,-0.063477,-2.5024999999999907e-05,0.08203100000000002,-0.05395500000000003,0.004054550000000001,3.41797,-2.685546,0.04699706499999998,3.601074,-4.150392,-0.013427750000000032,1.831055,-2.136231,-0.006713884999999991,B,riding
61,0.022583999999999937,-0.033080999999999916,-0.0029754699999999983,0.057495,-0.063477,0.00453492,0.08203100000000002,-0.05395500000000003,0.0072790350000000005,3.41797,-2.746582,-0.058288554999999985,4.272462,-5.065918,0.08453368999999998,3.234863,-2.136231,0.09918213000000002,B,riding
62,0.017699999999999938,-0.03003,-0.0008441150000000009,0.057495,-0.063477,0.0033636350000000002,0.07226500000000002,-0.04919399999999996,0.0021661299999999988,2.258301,-2.746582,-0.103759765,4.272462,-5.065918,0.08209231499999996,3.234863,-2.258301,-0.012207009999999983,B,riding
63,0.017699999999999938,-0.03003,-0.0007171499999999981,0.057495,-0.03698699999999999,0.004060075,0.07226500000000002,-0.04919399999999996,0.0015466350000000008,2.258301,-2.746582,0.02838135500000001,4.272462,-5.065918,-0.06744384,3.234863,-2.258301,0.03692630000000001,B,riding
64,0.017699999999999938,-0.03003,-0.0009637550000000001,0.057495,-0.03698699999999999,0.0035827600000000004,0.07226500000000002,-0.04919399999999996,0.002105719999999998,2.258301,-2.746582,0.013732905000000012,4.272462,-5.065918,0.011901865000000003,3.234863,-2.258301,-0.06835935499999998,B,riding
65,0.02197300000000002,-0.014647999999999994,0.001004635000000001,0.033203,-0.03698699999999999,-8.787499999999976e-05,0.03698700000000005,-0.05786199999999997,-0.003050545,1.89209,-2.258301,-0.011291500000000001,3.41797,-2.868654,0.32257081,1.403809,-2.258301,-0.181274475,B,riding
66,0.023192999999999908,-0.020996000000000015,0.001187134999999999,0.030151999999999998,-0.02758800000000001,-0.00114011,0.05493199999999998,-0.060058999999999974,-0.0033117599999999987,1.708985,-2.563477,0.0027465750000000176,3.112794,-3.967285,0.04577642000000002,1.281739,-1.281738,-0.04089355999999999,B,riding
67,0.023192999999999908,-0.020996000000000015,0.0011889399999999988,0.040161999999999996,-0.02758800000000001,-0.00016542500000000002,0.05493199999999998,-0.060058999999999974,-0.003197015,1.708985,-2.563477,-0.044250479999999995,3.112794,-3.967285,0.0003052050000000861,1.586914,-1.281738,0.09094236,B,riding
68,0.023192999999999908,-0.020996000000000015,-0.00010619500000000004,0.040161999999999996,-0.02758800000000001,0.002309575,0.05493199999999998,-0.060058999999999974,1.3425000000000797e-05,1.708985,-2.563477,-0.011291505000000002,3.112794,-3.967285,-0.13977052499999995,1.586914,-1.098634,0.067749025,B,riding
