device,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,activity
B, 0.036499, -0.021362, 0.002579, 0.020752, -0.049927, -0.007106, 0.039063, -0.080688, -0.006752, 3.967286, -3.784181, -0.015055, 14.465336, -8.178711, -0.634359, 2.014160, -2.441406, 0.271403,jerking
A, 0.012451, -0.034424, -0.001002, 0.094727, -0.144775, -0.002258, 0.026855, -0.165894, -0.014778, 3.723145, -9.094238, -0.209147, 0.366211, -7.202148, -1.576335, 12.329105, -1.220703, 2.312420,jerking
B, 0.017944, -0.021362, -0.004951, 0.020752, -0.022705, 0.003312, 0.039063, -0.037476, 0.017880, 3.967286, -3.784181, 0.471191, 1.831055, -8.178711, -0.934652, 2.014160, -1.037598, 0.472819,jerking
A, 0.009644, -0.021851, -0.000876, 0.094727, -0.154297, 0.003799, 0.093506, -0.046631, 0.001137, 3.784181, -3.234863, 0.262451, 2.441406, -2.868652, -0.384521, 3.723145, -1.220703, 0.090739,jerking
B, 0.011841, -0.022827, -0.005075, 0.019043, -0.007080, 0.006663, 0.039063, -0.005859, 0.019858, 3.967286, -2.990723, 0.738933, 3.479004, -1.770020, 0.506999, 2.014160, -1.647949, 0.238037,jerking
A, 0.920288, -0.375854, 0.019868, 3.815063, -3.921875, 0.056338, 2.707642, -1.112427, 0.101043, 192.321838, -359.192017, -3.543294, 6.530764, -42.297363, -1.198730, 109.375031, -15.014652, 1.988119,jerking
B, 0.016357, -0.022827, -0.002198, 0.019043, -0.023560, 0.004153, 0.036743, -0.032593, 0.008327, 2.990723, -3.356934, -0.246175, 3.479004, -1.770019, 0.706380, 2.014160, -1.770020, -0.314128,jerking
A, 0.920288, -0.925293, -0.002523, 4.058716, -3.921875, 0.019780, 2.707642, -2.583008, 0.033594, 369.384888, -359.192017, 2.127279, 46.142578, -42.297363, 1.691895, 109.375031, -116.455109, -1.726887,jerking
B, 0.017090, -0.022827, 0.001520, 0.014282, -0.023560, -0.001483, 0.027954, -0.037354, -0.006436, 2.502441, -3.356934, -0.273031, 3.479004, -2.685547, 0.461426, 1.342773, -1.770020, -0.180257,jerking
