device,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,activity
B, 0.095459, -0.103149, 0.000860, 0.085449, -0.114380, -0.001090, 0.074219, -0.138062, -0.002486, 14.343262, -5.737305, 0.282796, 18.188477, -37.414551, -0.181071, 25.512703, -13.732914, 0.358887,jerking
A, 0.079102, -0.166626, -0.010411, 0.167969, -0.206299, 0.000070, 0.200928, -0.859375, -0.050347, 12.390141, -21.240234, -0.461833, 6.225588, -39.306641, -6.215818, 5.432131, -10.498047, 0.166423,jerking
B, 0.021973, -0.017944, 0.000211, 0.015259, -0.037109, -0.001559, 0.019897, -0.023315, -0.000077, 6.408691, -5.737305, -0.096842, 1.770020, -3.051759, -0.296631, 4.211426, -2.685547, 0.083415,jerking
A, 0.072876, -0.059570, 0.004299, 0.146729, -0.082764, 0.004178, 0.092651, -0.148315, -0.020261, 13.061527, -13.977055, 1.166179, 6.225588, -6.835939, -0.965983, 5.432131, -5.798342, 0.059814,jerking
B, 0.037354, -0.079712, -0.002948, 0.071655, -0.024902, 0.002774, 0.173584, -0.013184, 0.009652, 3.845215, -32.531738, -0.965983, 2.380371, -20.874023, -0.740967, 2.380371, -1.464844, 0.083822,jerking
A, 0.858398, -0.393677, 0.020053, 0.283813, -0.474609, 0.005522, 2.205444, -2.831543, 0.046050, 50.476089, -70.251465, 0.629476, 6.225588, -84.289551, -6.691488, 28.808601, -27.954109, 0.558675,jerking
B, 0.073730, -0.117554, -0.001851, 0.090332, -0.079102, 0.005477, 0.173584, -0.171875, 0.003881, 32.897949, -32.531738, 1.031901, 24.658203, -20.874023, 1.195475, 4.821777, -7.751465, -0.120443,jerking
A, 0.858398, -0.859741, -0.010715, 0.426025, -0.474609, 0.011370, 3.055420, -2.831543, 0.105200, 65.551758, -70.251465, 0.174154, 98.632813, -84.289551, 3.302817, 28.808601, -31.250008, -0.382894,jerking
B, 0.124756, -0.117554, 0.002472, 0.090332, -0.096924, -0.000617, 0.173584, -0.171875, -0.007858, 32.897949, -32.531738, 0.063070, 24.658203, -20.874023, 0.268961, 6.286623, -9.582520, -0.098063,jerking
