device,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,activity
B, 0.015503, -0.013184, 0.000256, 0.010620, -0.017456, -0.002509, 0.010620, -0.014160, -0.001095, 3.967285, -2.258301, 0.218913, 3.540039, -3.662110, 0.051676, 2.624512, -1.831055, 0.065918,jerking
A, 0.006104, -0.004517, 0.000323, 0.028198, -0.031494, 0.002339, 0.021973, -0.024292, -0.002186, 1.708985, -1.281738, 0.105794, 0.671387, -0.793457, -0.018717, 0.610352, -0.976563, -0.059408,jerking
B, 0.015503, -0.011475, 0.000431, 0.010620, -0.017456, -0.001523, 0.010620, -0.010132, -0.000299, 3.967285, -2.258301, 0.098877, 3.540039, -3.662110, -0.107015, 2.624512, -1.770020, 0.127360,jerking
A, 0.006104, -0.004517, -0.000031, 0.028198, -0.031494, 0.001319, 0.021973, -0.024292, -0.000271, 1.708985, -1.281738, -0.004883, 0.427246, -0.793457, -0.081380, 0.610352, -0.976563, -0.024007,jerking
B, 0.027710, -0.010864, 0.000487, 0.010620, -0.026978, -0.000081, 0.007080, -0.032837, -0.001072, 3.967285, -3.356935, 0.186361, 3.051758, -4.028320, -0.019938, 3.845216, -0.793457, 0.216064,jerking
A, 0.343750, -0.147949, 0.004492, 2.256348, -2.778564, 0.008940, 1.175049, -0.762695, 0.051487, 225.891174, -384.765747, -7.109783, 4.272461, -17.395020, -0.788574, 83.984375, -10.009766, 2.058512,jerking
B, 0.145142, -0.130005, -0.001864, 0.332520, -0.434814, 0.005514, 0.148438, -0.064575, 0.007117, 43.518066, -70.495605, -1.324463, 30.090340, -30.822762, -0.168457, 10.192871, -16.174316, -0.306803,jerking
A, 0.343750, -0.337036, 0.002878, 2.858154, -2.778564, 0.043659, 1.175049, -1.161743, 0.014976, 392.395142, -384.765747, 3.989665, 23.498535, -17.395020, 2.193196, 83.984375, -88.745117, -2.186687,jerking
B, 0.145142, -0.136719, 0.000693, 0.412720, -0.434814, -0.000587, 0.148438, -0.147827, -0.001277, 71.105957, -70.495605, 0.942383, 30.395515, -30.822762, 0.285238, 16.540527, -16.174316, 0.157878,jerking
