device,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,activity
B, 0.037109, -0.038330, 0.001729, 0.056641, -0.055298, -0.002283, 0.050659, -0.051392, -0.007240, 13.671875, -9.460449, 0.096843, 6.042480, -9.582520, -0.451253, 8.178711, -2.990724, 0.421956,jerking
A, 0.623901, -0.009399, 0.014335, 0.118896, -0.068237, 0.009323, 0.025879, -1.941406, -0.049165, 31.433113, -2.624512, 0.417481, 0.793457, -37.780762, -0.829264, 5.737307, -3.295898, -0.063070,jerking
B, 0.037109, -0.038330, 0.000298, 0.066650, -0.055298, 0.003979, 0.058838, -0.051392, -0.001267, 13.671875, -9.460449, -0.328369, 6.286623, -9.582520, -0.225423, 8.178711, -5.371094, 0.149740,jerking
A, 1.089478, -0.603760, 0.014410, 0.263916, -0.512329, -0.018518, 2.488770, -2.619019, 0.145565, 58.532730, -77.453613, -0.631510, 47.180191, -104.614288, -0.744224, 14.099125, -22.399910, -0.109863,jerking
B, 0.027710, -0.038330, -0.003063, 0.066650, -0.044067, 0.011515, 0.058838, -0.040771, 0.007540, 13.671875, -9.460449, -0.382487, 6.286623, -9.582520, -0.340169, 8.178711, -5.371094, 0.217692,jerking
A, 1.089478, -1.065552, -0.001615, 0.485352, -0.512329, -0.000253, 2.610962, -2.619019, 0.009826, 74.523926, -77.453613, -0.091553, 109.558136, -104.614288, 1.114908, 23.681648, -22.399910, -0.045166,jerking
B, 0.029785, -0.025024, -0.000138, 0.066650, -0.040161, 0.005028, 0.058838, -0.045532, -0.000485, 8.483887, -7.385256, -0.917969, 6.286623, -2.746582, 0.816244, 2.319336, -5.371094, -1.059570,jerking
A, 1.089478, -1.065552, -0.015568, 0.485352, -0.512329, -0.002960, 2.610962, -2.619019, 0.052896, 74.523926, -77.453613, -0.428874, 109.558136, -104.614288, 1.046141, 23.681648, -22.399910, 0.009766,jerking
B, 0.032593, -0.021240, 0.004199, 0.038208, -0.043579, -0.008774, 0.019287, -0.045532, -0.015662, 5.004883, -6.103516, -0.159098, 4.028320, -4.394531, 0.453288, 3.601075, -3.417969, -0.496827,jerking
